Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff3 Recovered,Diff3 Deaths,Diff3 Closed,Diff3 Active,μ_closed,μ_confirmed,μ_closed_est
Australia,Australian Capital Territory,-35.4735,149.01,2020-04-18,103,88,3,91,12,,,,,,,,,,,,,,,,0.033,0.0291,0.034
Australia,New South Wales,-33.8688,151.21,2020-04-18,2936,1379,26,1405,1531,,,,,,,,,,,,,,,,0.0185,0.0089,0.034
Australia,Northern Territory,-12.4634,130.85,2020-04-18,28,9,0,9,19,,,,,,,,,,,,,,,,0.0,0.0,0.034
Australia,Queensland,-28.0167,153.4,2020-04-18,1015,738,6,744,271,,,,,,,,,,,,,,,,0.0081,0.0059,0.034
Australia,South Australia,-34.9285,138.6,2020-04-18,435,331,4,335,100,,,,,,,,,,,,,,,,0.0119,0.0092,0.034
Australia,Tasmania,-41.4545,145.97,2020-04-18,188,67,7,74,114,,,,,,,,,,,,,,,,0.0946,0.0372,0.034
Australia,Victoria,-37.8136,144.96,2020-04-18,1319,1172,14,1186,133,,,,,,,,,,,,,,,,0.0118,0.0106,0.034
Australia,Western Australia,-31.9505,115.86,2020-04-18,544,340,7,347,197,,,,,,,,,,,,,,,,0.0202,0.0129,0.034
