Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
China,Anhui,31.83,117.23,2020-04-02,990,984,6,990,0,,,,,,,,,,,,,,0.0061,0.0061,0.034
China,Beijing,40.18,116.41,2020-04-02,582,424,8,432,150,,,,,,,,,,,,,,0.0185,0.0137,0.034
China,Chongqing,30.06,107.87,2020-04-02,579,570,6,576,3,,,,,,,,,,,,,,0.0104,0.0104,0.034
China,Fujian,26.08,117.99,2020-04-02,345,299,1,300,45,,,,,,,,,,,,,,0.0033,0.0029,0.034
China,Gansu,37.81,101.06,2020-04-02,138,127,2,129,9,,,,,,,,,,,,,,0.0155,0.0145,0.034
China,Guangdong,23.34,113.42,2020-04-02,1507,1365,8,1373,134,,,,,,,,,,,,,,0.0058,0.0053,0.034
China,Guangxi,23.83,108.79,2020-04-02,254,252,2,254,0,,,,,,,,,,,,,,0.0079,0.0079,0.034
China,Guizhou,26.82,106.87,2020-04-02,146,144,2,146,0,,,,,,,,,,,,,,0.0137,0.0137,0.034
China,Hainan,19.2,109.75,2020-04-02,168,162,6,168,0,,,,,,,,,,,,,,0.0357,0.0357,0.034
China,Hebei,39.55,116.13,2020-04-02,325,310,6,316,9,,,,,,,,,,,,,,0.019,0.0185,0.034
China,Heilongjiang,47.86,127.76,2020-04-02,488,469,13,482,6,,,,,,,,,,,,,,0.027,0.0266,0.034
China,Henan,33.88,113.61,2020-04-02,1276,1251,22,1273,3,,,,,,,,,,,,,,0.0173,0.0172,0.034
China,Hong Kong,22.3,114.2,2020-04-02,802,147,4,151,651,,,,,,,,,,,,,,0.0265,0.005,0.034
China,Hubei,30.98,112.27,2020-04-02,67802,63471,3199,66670,1132,,,,,,,,,,,,,,0.048,0.0472,0.034
China,Hunan,27.61,111.71,2020-04-02,1019,1014,4,1018,1,,,,,,,,,,,,,,0.0039,0.0039,0.034
China,Inner Mongolia,44.09,113.94,2020-04-02,117,74,1,75,42,,,,,,,,,,,,,,0.0133,0.0085,0.034
China,Jiangsu,32.97,119.46,2020-04-02,647,631,0,631,16,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jiangxi,27.61,115.72,2020-04-02,937,935,1,936,1,,,,,,,,,,,,,,0.0011,0.0011,0.034
China,Jilin,43.67,126.19,2020-04-02,98,92,1,93,5,,,,,,,,,,,,,,0.0108,0.0102,0.034
China,Liaoning,41.3,122.61,2020-04-02,141,124,2,126,15,,,,,,,,,,,,,,0.0159,0.0142,0.034
China,Macau,22.17,113.55,2020-04-02,41,10,0,10,31,,,,,,,,,,,,,,0.0,0.0,0.034
China,Ningxia,37.27,106.17,2020-04-02,75,75,0,75,0,,,,,,,,,,,,,,0.0,0.0,0.034
China,Qinghai,35.75,96.0,2020-04-02,18,18,0,18,0,,,,,,,,,,,,,,0.0,0.0,0.034
China,Shaanxi,35.19,108.87,2020-04-02,255,242,3,245,10,,,,,,,,,,,,,,0.0122,0.0118,0.034
China,Shandong,36.34,118.15,2020-04-02,775,753,7,760,15,,,,,,,,,,,,,,0.0092,0.009,0.034
China,Shanghai,31.2,121.45,2020-04-02,522,343,6,349,173,,,,,,,,,,,,,,0.0172,0.0115,0.034
China,Shanxi,37.58,112.29,2020-04-02,137,133,0,133,4,,,,,,,,,,,,,,0.0,0.0,0.034
China,Sichuan,30.62,102.71,2020-04-02,554,537,3,540,14,,,,,,,,,,,,,,0.0056,0.0054,0.034
China,Tianjin,39.31,117.32,2020-04-02,176,135,3,138,38,,,,,,,,,,,,,,0.0217,0.017,0.034
China,Tibet,31.69,88.09,2020-04-02,1,1,0,1,0,,,,,,,,,,,,,,0.0,0.0,0.034
China,Xinjiang,41.11,85.24,2020-04-02,76,73,3,76,0,,,,,,,,,,,,,,0.0395,0.0395,0.034
China,Yunnan,24.97,101.49,2020-04-02,183,172,2,174,9,,,,,,,,,,,,,,0.0115,0.0109,0.034
China,Zhejiang,29.18,120.09,2020-04-02,1258,1228,1,1229,29,,,,,,,,,,,,,,0.0008,0.0008,0.034
