Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
China,Anhui,31.83,117.23,2020-02-21,988,539,6,545,443,,,,,,,,,,,,,,0.011,0.0061,0.019
China,Beijing,40.18,116.41,2020-02-21,396,169,4,173,223,,,,,,,,,,,,,,0.0231,0.0101,0.019
China,Chongqing,30.06,107.87,2020-02-21,572,316,6,322,250,,,,,,,,,,,,,,0.0186,0.0105,0.019
China,Fujian,26.08,117.99,2020-02-21,293,149,1,150,143,,,,,,,,,,,,,,0.0067,0.0034,0.019
China,Gansu,37.81,101.06,2020-02-21,91,76,2,78,13,,,,,,,,,,,,,,0.0256,0.022,0.019
China,Guangdong,23.34,113.42,2020-02-21,1333,690,5,695,638,,,,,,,,,,,,,,0.0072,0.0038,0.019
China,Guangxi,23.83,108.79,2020-02-21,246,97,2,99,147,,,,,,,,,,,,,,0.0202,0.0081,0.019
China,Guizhou,26.82,106.87,2020-02-21,146,77,2,79,67,,,,,,,,,,,,,,0.0253,0.0137,0.019
China,Hainan,19.2,109.75,2020-02-21,168,95,4,99,69,,,,,,,,,,,,,,0.0404,0.0238,0.019
China,Hebei,39.55,116.13,2020-02-21,308,184,5,189,119,,,,,,,,,,,,,,0.0265,0.0162,0.019
China,Heilongjiang,47.86,127.76,2020-02-21,479,175,12,187,292,,,,,,,,,,,,,,0.0642,0.0251,0.019
China,Henan,33.88,113.61,2020-02-21,1267,736,19,755,512,,,,,,,,,,,,,,0.0252,0.015,0.019
China,Hong Kong,22.3,114.2,2020-02-21,68,5,2,7,61,,,,,,,,,,,,,,0.286,0.0294,0.019
China,Hubei,30.98,112.27,2020-02-21,62662,11881,2144,14025,48637,,,,,,,,,,,,,,0.153,0.0342,0.019
China,Hunan,27.61,111.71,2020-02-21,1011,661,4,665,346,,,,,,,,,,,,,,0.006,0.004,0.019
China,Inner Mongolia,44.09,113.94,2020-02-21,75,17,0,17,58,,,,,,,,,,,,,,0.0,0.0,0.019
China,Jiangsu,32.97,119.46,2020-02-21,631,373,0,373,258,,,,,,,,,,,,,,0.0,0.0,0.019
China,Jiangxi,27.61,115.72,2020-02-21,934,489,1,490,444,,,,,,,,,,,,,,0.002,0.0011,0.019
China,Jilin,43.67,126.19,2020-02-21,91,45,1,46,45,,,,,,,,,,,,,,0.0217,0.011,0.019
China,Liaoning,41.3,122.61,2020-02-21,121,61,1,62,59,,,,,,,,,,,,,,0.0161,0.0083,0.019
China,Macau,22.17,113.55,2020-02-21,10,6,0,6,4,,,,,,,,,,,,,,0.0,0.0,0.019
China,Ningxia,37.27,106.17,2020-02-21,71,48,0,48,23,,,,,,,,,,,,,,0.0,0.0,0.019
China,Qinghai,35.75,96.0,2020-02-21,18,18,0,18,0,,,,,,,,,,,,,,0.0,0.0,0.019
China,Shaanxi,35.19,108.87,2020-02-21,245,134,1,135,110,,,,,,,,,,,,,,0.0074,0.0041,0.019
China,Shandong,36.34,118.15,2020-02-21,749,281,4,285,464,,,,,,,,,,,,,,0.014,0.0053,0.019
China,Shanghai,31.2,121.45,2020-02-21,334,211,2,213,121,,,,,,,,,,,,,,0.0094,0.006,0.019
China,Shanxi,37.58,112.29,2020-02-21,132,78,0,78,54,,,,,,,,,,,,,,0.0,0.0,0.019
China,Sichuan,30.62,102.71,2020-02-21,525,231,3,234,291,,,,,,,,,,,,,,0.0128,0.0057,0.019
China,Tianjin,39.31,117.32,2020-02-21,132,62,3,65,67,,,,,,,,,,,,,,0.0462,0.0227,0.019
China,Tibet,31.69,88.09,2020-02-21,1,1,0,1,0,,,,,,,,,,,,,,0.0,0.0,0.019
China,Xinjiang,41.11,85.24,2020-02-21,76,24,1,25,51,,,,,,,,,,,,,,0.04,0.0132,0.019
China,Yunnan,24.97,101.49,2020-02-21,174,96,2,98,76,,,,,,,,,,,,,,0.0204,0.0115,0.019
China,Zhejiang,29.18,120.09,2020-02-21,1203,679,1,680,523,,,,,,,,,,,,,,0.0015,0.0008,0.019
