Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
China,Anhui,31.83,117.23,2020-01-30,200,2,0,2,198,,,,,,,,,,,,,,0.0,0.0,
China,Beijing,40.18,116.41,2020-01-30,114,4,1,5,109,,,,,,,,,,,,,,0.2,0.0088,
China,Chongqing,30.06,107.87,2020-01-30,182,1,0,1,181,,,,,,,,,,,,,,0.0,0.0,
China,Fujian,26.08,117.99,2020-01-30,101,0,0,0,101,,,,,,,,,,,,,,,0.0,
China,Gansu,37.81,101.06,2020-01-30,26,0,0,0,26,,,,,,,,,,,,,,,0.0,
China,Guangdong,23.34,113.42,2020-01-30,354,10,0,10,344,,,,,,,,,,,,,,0.0,0.0,
China,Guangxi,23.83,108.79,2020-01-30,78,2,0,2,76,,,,,,,,,,,,,,0.0,0.0,
China,Guizhou,26.82,106.87,2020-01-30,12,1,0,1,11,,,,,,,,,,,,,,0.0,0.0,
China,Hainan,19.2,109.75,2020-01-30,46,1,1,2,44,,,,,,,,,,,,,,0.5,0.0217,
China,Hebei,39.55,116.13,2020-01-30,65,0,1,1,64,,,,,,,,,,,,,,1.0,0.0154,
China,Heilongjiang,47.86,127.76,2020-01-30,44,0,2,2,42,,,,,,,,,,,,,,1.0,0.0455,
China,Henan,33.88,113.61,2020-01-30,278,2,2,4,274,,,,,,,,,,,,,,0.5,0.0072,
China,Hong Kong,22.3,114.2,2020-01-30,10,0,0,0,10,,,,,,,,,,,,,,,0.0,
China,Hubei,30.98,112.27,2020-01-30,4903,90,162,252,4651,,,,,,,,,,,,,,0.643,0.033,
China,Hunan,27.61,111.71,2020-01-30,277,2,0,2,275,,,,,,,,,,,,,,0.0,0.0,
China,Inner Mongolia,44.09,113.94,2020-01-30,19,0,0,0,19,,,,,,,,,,,,,,,0.0,
China,Jiangsu,32.97,119.46,2020-01-30,129,1,0,1,128,,,,,,,,,,,,,,0.0,0.0,
China,Jiangxi,27.61,115.72,2020-01-30,162,5,0,5,157,,,,,,,,,,,,,,0.0,0.0,
China,Jilin,43.67,126.19,2020-01-30,14,1,0,1,13,,,,,,,,,,,,,,0.0,0.0,
China,Liaoning,41.3,122.61,2020-01-30,41,1,0,1,40,,,,,,,,,,,,,,0.0,0.0,
China,Macau,22.17,113.55,2020-01-30,7,0,0,0,7,,,,,,,,,,,,,,,0.0,
China,Ningxia,37.27,106.17,2020-01-30,17,0,0,0,17,,,,,,,,,,,,,,,0.0,
China,Qinghai,35.75,96.0,2020-01-30,8,0,0,0,8,,,,,,,,,,,,,,,0.0,
China,Shaanxi,35.19,108.87,2020-01-30,63,0,0,0,63,,,,,,,,,,,,,,,0.0,
China,Shandong,36.34,118.15,2020-01-30,158,1,0,1,157,,,,,,,,,,,,,,0.0,0.0,
China,Shanghai,31.2,121.45,2020-01-30,112,5,1,6,106,,,,,,,,,,,,,,0.167,0.0089,
China,Shanxi,37.58,112.29,2020-01-30,35,1,0,1,34,,,,,,,,,,,,,,0.0,0.0,
China,Sichuan,30.62,102.71,2020-01-30,142,1,1,2,140,,,,,,,,,,,,,,0.5,0.007,
China,Tianjin,39.31,117.32,2020-01-30,31,0,0,0,31,,,,,,,,,,,,,,,0.0,
China,Tibet,31.69,88.09,2020-01-30,1,0,0,0,1,,,,,,,,,,,,,,,0.0,
China,Xinjiang,41.11,85.24,2020-01-30,14,0,0,0,14,,,,,,,,,,,,,,,0.0,
China,Yunnan,24.97,101.49,2020-01-30,70,0,0,0,70,,,,,,,,,,,,,,,0.0,
China,Zhejiang,29.18,120.09,2020-01-30,428,4,0,4,424,,,,,,,,,,,,,,0.0,0.0,
