Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
United Kingdom,Anguilla,18.22,-63.0686,2020-04-01,2,0,0,0,2,,,,,,,,,,,,,,,0.0,0.958
United Kingdom,Bermuda,32.31,-64.7505,2020-04-01,32,10,0,10,22,,,,,,,,,,,,,,0.0,0.0,0.958
United Kingdom,British Virgin Islands,18.42,-64.64,2020-04-01,3,0,0,0,3,,,,,,,,,,,,,,,0.0,0.958
United Kingdom,Cayman Islands,19.31,-81.2546,2020-04-01,22,0,1,1,21,,,,,,,,,,,,,,1.0,0.0455,0.958
United Kingdom,Channel Islands,49.37,-2.3644,2020-04-01,172,0,3,3,169,,,,,,,,,,,,,,1.0,0.0174,0.958
United Kingdom,Falkland Islands (Malvinas),-51.7963,-59.5236,2020-04-01,0,0,0,0,0,,,,,,,,,,,,,,,,0.958
United Kingdom,Gibraltar,36.14,-5.3536,2020-04-01,81,34,0,34,47,,,,,,,,,,,,,,0.0,0.0,0.958
United Kingdom,Isle Of Man,54.24,-4.5481,2020-04-01,68,0,1,1,67,,,,,,,,,,,,,,1.0,0.0147,0.958
United Kingdom,Montserrat,16.74,-62.1874,2020-04-01,5,0,0,0,5,,,,,,,,,,,,,,,0.0,0.958
United Kingdom,Turks And Caicos Islands,21.69,-71.7979,2020-04-01,6,0,0,0,6,,,,,,,,,,,,,,,0.0,0.958
United Kingdom,,55.38,-3.436,2020-04-01,29474,135,3095,3230,26244,,,,,,,,,,,,,,0.958,0.105,0.958
