Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
China,Anhui,31.83,117.23,2020-02-07,665,47,0,47,618,,,,,,,,,,,,,,0.0,0.0,0.034
China,Beijing,40.18,116.41,2020-02-07,297,33,1,34,263,,,,,,,,,,,,,,0.0294,0.0034,0.034
China,Chongqing,30.06,107.87,2020-02-07,426,31,2,33,393,,,,,,,,,,,,,,0.0606,0.0047,0.034
China,Fujian,26.08,117.99,2020-02-07,224,20,0,20,204,,,,,,,,,,,,,,0.0,0.0,0.034
China,Gansu,37.81,101.06,2020-02-07,67,9,0,9,58,,,,,,,,,,,,,,0.0,0.0,0.034
China,Guangdong,23.34,113.42,2020-02-07,1034,88,1,89,945,,,,,,,,,,,,,,0.0112,0.001,0.034
China,Guangxi,23.83,108.79,2020-02-07,172,17,0,17,155,,,,,,,,,,,,,,0.0,0.0,0.034
China,Guizhou,26.82,106.87,2020-02-07,81,6,1,7,74,,,,,,,,,,,,,,0.143,0.0123,0.034
China,Hainan,19.2,109.75,2020-02-07,117,10,2,12,105,,,,,,,,,,,,,,0.167,0.0171,0.034
China,Hebei,39.55,116.13,2020-02-07,172,22,1,23,149,,,,,,,,,,,,,,0.0435,0.0058,0.034
China,Hong Kong,22.3,114.2,2020-02-07,25,0,1,1,24,,,,,,,,,,,,,,1.0,0.04,0.034
China,Hubei,30.98,112.27,2020-02-07,24953,1115,699,1814,23139,,,,,,,,,,,,,,0.385,0.028,0.034
China,Hunan,27.61,111.71,2020-02-07,772,112,0,112,660,,,,,,,,,,,,,,0.0,0.0,0.034
China,Inner Mongolia,44.09,113.94,2020-02-07,50,5,0,5,45,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jiangsu,32.97,119.46,2020-02-07,408,43,0,43,365,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jiangxi,27.61,115.72,2020-02-07,661,45,0,45,616,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jilin,43.67,126.19,2020-02-07,65,4,1,5,60,,,,,,,,,,,,,,0.2,0.0154,0.034
China,Liaoning,41.3,122.61,2020-02-07,99,7,0,7,92,,,,,,,,,,,,,,0.0,0.0,0.034
China,Macau,22.17,113.55,2020-02-07,10,1,0,1,9,,,,,,,,,,,,,,0.0,0.0,0.034
China,Ningxia,37.27,106.17,2020-02-07,43,5,0,5,38,,,,,,,,,,,,,,0.0,0.0,0.034
China,Qinghai,35.75,96.0,2020-02-07,18,3,0,3,15,,,,,,,,,,,,,,0.0,0.0,0.034
China,Shaanxi,35.19,108.87,2020-02-07,184,17,0,17,167,,,,,,,,,,,,,,0.0,0.0,0.034
China,Shandong,36.34,118.15,2020-02-07,386,37,0,37,349,,,,,,,,,,,,,,0.0,0.0,0.034
China,Shanxi,37.58,112.29,2020-02-07,104,15,0,15,89,,,,,,,,,,,,,,0.0,0.0,0.034
China,Sichuan,30.62,102.71,2020-02-07,344,42,1,43,301,,,,,,,,,,,,,,0.0233,0.0029,0.034
China,Tianjin,39.31,117.32,2020-02-07,81,2,1,3,78,,,,,,,,,,,,,,0.333,0.0123,0.034
China,Tibet,31.69,88.09,2020-02-07,1,0,0,0,1,,,,,,,,,,,,,,NaN,0.0,0.034
China,Xinjiang,41.11,85.24,2020-02-07,39,0,0,0,39,,,,,,,,,,,,,,NaN,0.0,0.034
China,Zhejiang,29.18,120.09,2020-02-07,1006,123,0,123,883,,,,,,,,,,,,,,0.0,0.0,0.034
