Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
China,Anhui,31.83,117.23,2020-02-01,297,5,0,5,292,,,,,,,,,,,,,,0.0,0.0,0.034
China,Beijing,40.18,116.41,2020-02-01,168,9,1,10,158,,,,,,,,,,,,,,0.1,0.006,0.034
China,Chongqing,30.06,107.87,2020-02-01,247,3,1,4,243,,,,,,,,,,,,,,0.25,0.004,0.034
China,Fujian,26.08,117.99,2020-02-01,144,0,0,0,144,,,,,,,,,,,,,,NaN,0.0,0.034
China,Gansu,37.81,101.06,2020-02-01,40,0,0,0,40,,,,,,,,,,,,,,NaN,0.0,0.034
China,Guangdong,23.34,113.42,2020-02-01,535,14,0,14,521,,,,,,,,,,,,,,0.0,0.0,0.034
China,Guangxi,23.83,108.79,2020-02-01,100,2,0,2,98,,,,,,,,,,,,,,0.0,0.0,0.034
China,Guizhou,26.82,106.87,2020-02-01,29,2,0,2,27,,,,,,,,,,,,,,0.0,0.0,0.034
China,Hainan,19.2,109.75,2020-02-01,62,1,1,2,60,,,,,,,,,,,,,,0.5,0.0161,0.034
China,Hebei,39.55,116.13,2020-02-01,96,0,1,1,95,,,,,,,,,,,,,,1.0,0.0104,0.034
China,Hong Kong,22.3,114.2,2020-02-01,13,0,0,0,13,,,,,,,,,,,,,,NaN,0.0,0.034
China,Hubei,30.98,112.27,2020-02-01,7153,168,249,417,6736,,,,,,,,,,,,,,0.597,0.0348,0.034
China,Hunan,27.61,111.71,2020-02-01,389,8,0,8,381,,,,,,,,,,,,,,0.0,0.0,0.034
China,Inner Mongolia,44.09,113.94,2020-02-01,23,1,0,1,22,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jiangsu,32.97,119.46,2020-02-01,202,6,0,6,196,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jiangxi,27.61,115.72,2020-02-01,286,9,0,9,277,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jilin,43.67,126.19,2020-02-01,17,1,0,1,16,,,,,,,,,,,,,,0.0,0.0,0.034
China,Liaoning,41.3,122.61,2020-02-01,64,1,0,1,63,,,,,,,,,,,,,,0.0,0.0,0.034
China,Macau,22.17,113.55,2020-02-01,7,0,0,0,7,,,,,,,,,,,,,,NaN,0.0,0.034
China,Ningxia,37.27,106.17,2020-02-01,26,0,0,0,26,,,,,,,,,,,,,,NaN,0.0,0.034
China,Qinghai,35.75,96.0,2020-02-01,9,0,0,0,9,,,,,,,,,,,,,,NaN,0.0,0.034
China,Shaanxi,35.19,108.87,2020-02-01,101,0,0,0,101,,,,,,,,,,,,,,NaN,0.0,0.034
China,Shandong,36.34,118.15,2020-02-01,206,3,0,3,203,,,,,,,,,,,,,,0.0,0.0,0.034
China,Shanxi,37.58,112.29,2020-02-01,47,1,0,1,46,,,,,,,,,,,,,,0.0,0.0,0.034
China,Sichuan,30.62,102.71,2020-02-01,207,3,1,4,203,,,,,,,,,,,,,,0.25,0.0048,0.034
China,Tianjin,39.31,117.32,2020-02-01,41,0,0,0,41,,,,,,,,,,,,,,NaN,0.0,0.034
China,Tibet,31.69,88.09,2020-02-01,1,0,0,0,1,,,,,,,,,,,,,,NaN,0.0,0.034
China,Xinjiang,41.11,85.24,2020-02-01,18,0,0,0,18,,,,,,,,,,,,,,NaN,0.0,0.034
China,Zhejiang,29.18,120.09,2020-02-01,599,21,0,21,578,,,,,,,,,,,,,,0.0,0.0,0.034
