Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
China,Anhui,31.83,117.23,2020-04-13,991,984,6,990,1,,,,,,,,,,,,,,0.0061,0.0061,0.034
China,Beijing,40.18,116.41,2020-04-13,589,484,8,492,97,,,,,,,,,,,,,,0.0163,0.0136,0.034
China,Chongqing,30.06,107.87,2020-04-13,579,570,6,576,3,,,,,,,,,,,,,,0.0104,0.0104,0.034
China,Fujian,26.08,117.99,2020-04-13,352,325,1,326,26,,,,,,,,,,,,,,0.0031,0.0028,0.034
China,Gansu,37.81,101.06,2020-04-13,139,135,2,137,2,,,,,,,,,,,,,,0.0146,0.0144,0.034
China,Guangdong,23.34,113.42,2020-04-13,1555,1454,8,1462,93,,,,,,,,,,,,,,0.0055,0.0051,0.034
China,Guangxi,23.83,108.79,2020-04-13,254,252,2,254,0,,,,,,,,,,,,,,0.0079,0.0079,0.034
China,Guizhou,26.82,106.87,2020-04-13,146,144,2,146,0,,,,,,,,,,,,,,0.0137,0.0137,0.034
China,Hainan,19.2,109.75,2020-04-13,168,162,6,168,0,,,,,,,,,,,,,,0.0357,0.0357,0.034
China,Hebei,39.55,116.13,2020-04-13,327,313,6,319,8,,,,,,,,,,,,,,0.0188,0.0183,0.034
China,Heilongjiang,47.86,127.76,2020-04-13,740,470,13,483,257,,,,,,,,,,,,,,0.0269,0.0176,0.034
China,Henan,33.88,113.61,2020-04-13,1276,1253,22,1275,1,,,,,,,,,,,,,,0.0173,0.0172,0.034
China,Hong Kong,22.3,114.2,2020-04-13,1009,360,4,364,645,,,,,,,,,,,,,,0.011,0.004,0.034
China,Hubei,30.98,112.27,2020-04-13,67803,64338,3221,67559,244,,,,,,,,,,,,,,0.0477,0.0475,0.034
China,Hunan,27.61,111.71,2020-04-13,1019,1014,4,1018,1,,,,,,,,,,,,,,0.0039,0.0039,0.034
China,Inner Mongolia,44.09,113.94,2020-04-13,190,83,1,84,106,,,,,,,,,,,,,,0.0119,0.0053,0.034
China,Jiangsu,32.97,119.46,2020-04-13,653,638,0,638,15,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jiangxi,27.61,115.72,2020-04-13,937,936,1,937,0,,,,,,,,,,,,,,0.0011,0.0011,0.034
China,Jilin,43.67,126.19,2020-04-13,100,96,1,97,3,,,,,,,,,,,,,,0.0103,0.01,0.034
China,Liaoning,41.3,122.61,2020-04-13,145,136,2,138,7,,,,,,,,,,,,,,0.0145,0.0138,0.034
China,Macau,22.17,113.55,2020-04-13,45,13,0,13,32,,,,,,,,,,,,,,0.0,0.0,0.034
China,Ningxia,37.27,106.17,2020-04-13,75,75,0,75,0,,,,,,,,,,,,,,0.0,0.0,0.034
China,Qinghai,35.75,96.0,2020-04-13,18,18,0,18,0,,,,,,,,,,,,,,0.0,0.0,0.034
China,Shaanxi,35.19,108.87,2020-04-13,256,248,3,251,5,,,,,,,,,,,,,,0.012,0.0117,0.034
China,Shandong,36.34,118.15,2020-04-13,784,758,7,765,19,,,,,,,,,,,,,,0.0092,0.0089,0.034
China,Shanghai,31.2,121.45,2020-04-13,618,446,7,453,165,,,,,,,,,,,,,,0.0155,0.0113,0.034
China,Shanxi,37.58,112.29,2020-04-13,173,135,0,135,38,,,,,,,,,,,,,,0.0,0.0,0.034
China,Sichuan,30.62,102.71,2020-04-13,560,548,3,551,9,,,,,,,,,,,,,,0.0054,0.0054,0.034
China,Tianjin,39.31,117.32,2020-04-13,184,164,3,167,17,,,,,,,,,,,,,,0.018,0.0163,0.034
China,Tibet,31.69,88.09,2020-04-13,1,1,0,1,0,,,,,,,,,,,,,,0.0,0.0,0.034
China,Xinjiang,41.11,85.24,2020-04-13,76,73,3,76,0,,,,,,,,,,,,,,0.0395,0.0395,0.034
China,Yunnan,24.97,101.49,2020-04-13,184,174,2,176,8,,,,,,,,,,,,,,0.0114,0.0109,0.034
China,Zhejiang,29.18,120.09,2020-04-13,1267,1239,1,1240,27,,,,,,,,,,,,,,0.0008,0.0008,0.034
