Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
United Kingdom,Anguilla,18.22,-63.0686,2020-04-04,3,0,0,0,3,,,,,,,,,,,,,,,0.0,0.034
United Kingdom,Bermuda,32.31,-64.7505,2020-04-04,35,14,0,14,21,,,,,,,,,,,,,,0.0,0.0,0.034
United Kingdom,British Virgin Islands,18.42,-64.64,2020-04-04,3,0,0,0,3,,,,,,,,,,,,,,,0.0,0.034
United Kingdom,Cayman Islands,19.31,-81.2546,2020-04-04,35,1,1,2,33,,,,,,,,,,,,,,0.5,0.0286,0.034
United Kingdom,Channel Islands,49.37,-2.3644,2020-04-04,262,13,5,18,244,,,,,,,,,,,,,,0.278,0.0191,0.034
United Kingdom,Falkland Islands (Malvinas),-51.7963,-59.5236,2020-04-04,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.034
United Kingdom,Gibraltar,36.14,-5.3536,2020-04-04,98,52,0,52,46,,,,,,,,,,,,,,0.0,0.0,0.034
United Kingdom,Isle Of Man,54.24,-4.5481,2020-04-04,126,0,1,1,125,,,,,,,,,,,,,,1.0,0.0079,0.034
United Kingdom,Montserrat,16.74,-62.1874,2020-04-04,6,0,0,0,6,,,,,,,,,,,,,,,0.0,0.034
United Kingdom,Turks And Caicos Islands,21.69,-71.7979,2020-04-04,5,0,0,0,5,,,,,,,,,,,,,,,0.0,0.034
United Kingdom,,55.38,-3.436,2020-04-04,41903,135,5221,5356,36547,,,,,,,,,,,,,,0.975,0.125,0.034
