Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
China,Anhui,31.83,117.23,2020-02-27,989,792,6,798,191,,,,,,,,,,,,,,0.0075,0.0061,0.0153
China,Beijing,40.18,116.41,2020-02-27,410,248,5,253,157,,,,,,,,,,,,,,0.0198,0.0122,0.0153
China,Chongqing,30.06,107.87,2020-02-27,576,401,6,407,169,,,,,,,,,,,,,,0.0147,0.0104,0.0153
China,Fujian,26.08,117.99,2020-02-27,296,228,1,229,67,,,,,,,,,,,,,,0.0044,0.0034,0.0153
China,Gansu,37.81,101.06,2020-02-27,91,81,2,83,8,,,,,,,,,,,,,,0.0241,0.022,0.0153
China,Guangdong,23.34,113.42,2020-02-27,1347,890,7,897,450,,,,,,,,,,,,,,0.0078,0.0052,0.0153
China,Guangxi,23.83,108.79,2020-02-27,252,161,2,163,89,,,,,,,,,,,,,,0.0123,0.0079,0.0153
China,Guizhou,26.82,106.87,2020-02-27,146,112,2,114,32,,,,,,,,,,,,,,0.0175,0.0137,0.0153
China,Hainan,19.2,109.75,2020-02-27,168,131,5,136,32,,,,,,,,,,,,,,0.0368,0.0298,0.0153
China,Hebei,39.55,116.13,2020-02-27,317,274,6,280,37,,,,,,,,,,,,,,0.0214,0.0189,0.0153
China,Heilongjiang,47.86,127.76,2020-02-27,480,270,13,283,197,,,,,,,,,,,,,,0.0459,0.0271,0.0153
China,Henan,33.88,113.61,2020-02-27,1272,1068,20,1088,184,,,,,,,,,,,,,,0.0184,0.0157,0.0153
China,Hong Kong,22.3,114.2,2020-02-27,92,24,2,26,66,,,,,,,,,,,,,,0.0769,0.0217,0.0153
China,Hubei,30.98,112.27,2020-02-27,65596,23383,2641,26024,39572,,,,,,,,,,,,,,0.101,0.0403,0.0153
China,Hunan,27.61,111.71,2020-02-27,1017,804,4,808,209,,,,,,,,,,,,,,0.005,0.0039,0.0153
China,Inner Mongolia,44.09,113.94,2020-02-27,75,43,0,43,32,,,,,,,,,,,,,,0.0,0.0,0.0153
China,Jiangsu,32.97,119.46,2020-02-27,631,498,0,498,133,,,,,,,,,,,,,,0.0,0.0,0.0153
China,Jiangxi,27.61,115.72,2020-02-27,934,754,1,755,179,,,,,,,,,,,,,,0.0013,0.0011,0.0153
China,Jilin,43.67,126.19,2020-02-27,93,67,1,68,25,,,,,,,,,,,,,,0.0147,0.0108,0.0153
China,Liaoning,41.3,122.61,2020-02-27,121,93,1,94,27,,,,,,,,,,,,,,0.0106,0.0083,0.0153
China,Macau,22.17,113.55,2020-02-27,10,8,0,8,2,,,,,,,,,,,,,,0.0,0.0,0.0153
China,Ningxia,37.27,106.17,2020-02-27,72,68,0,68,4,,,,,,,,,,,,,,0.0,0.0,0.0153
China,Qinghai,35.75,96.0,2020-02-27,18,18,0,18,0,,,,,,,,,,,,,,0.0,0.0,0.0153
China,Shaanxi,35.19,108.87,2020-02-27,245,195,1,196,49,,,,,,,,,,,,,,0.0051,0.0041,0.0153
China,Shandong,36.34,118.15,2020-02-27,756,387,6,393,363,,,,,,,,,,,,,,0.0153,0.0079,0.0153
China,Shanghai,31.2,121.45,2020-02-27,337,276,3,279,58,,,,,,,,,,,,,,0.0108,0.0089,0.0153
China,Shanxi,37.58,112.29,2020-02-27,133,107,0,107,26,,,,,,,,,,,,,,0.0,0.0,0.0153
China,Sichuan,30.62,102.71,2020-02-27,534,321,3,324,210,,,,,,,,,,,,,,0.0093,0.0056,0.0153
China,Tianjin,39.31,117.32,2020-02-27,136,102,3,105,31,,,,,,,,,,,,,,0.0286,0.0221,0.0153
China,Tibet,31.69,88.09,2020-02-27,1,1,0,1,0,,,,,,,,,,,,,,0.0,0.0,0.0153
China,Xinjiang,41.11,85.24,2020-02-27,76,43,2,45,31,,,,,,,,,,,,,,0.0444,0.0263,0.0153
China,Yunnan,24.97,101.49,2020-02-27,174,150,2,152,22,,,,,,,,,,,,,,0.0132,0.0115,0.0153
China,Zhejiang,29.18,120.09,2020-02-27,1205,932,1,933,272,,,,,,,,,,,,,,0.0011,0.0008,0.0153
