Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
China,Anhui,31.83,117.23,2020-04-10,991,984,6,990,1,,,,,,,,,,,,,,0.0061,0.0061,0.034
China,Beijing,40.18,116.41,2020-04-10,588,469,8,477,111,,,,,,,,,,,,,,0.0168,0.0136,0.034
China,Chongqing,30.06,107.87,2020-04-10,579,570,6,576,3,,,,,,,,,,,,,,0.0104,0.0104,0.034
China,Fujian,26.08,117.99,2020-04-10,351,311,1,312,39,,,,,,,,,,,,,,0.0032,0.0028,0.034
China,Gansu,37.81,101.06,2020-04-10,139,135,2,137,2,,,,,,,,,,,,,,0.0146,0.0144,0.034
China,Guangdong,23.34,113.42,2020-04-10,1544,1434,8,1442,102,,,,,,,,,,,,,,0.0055,0.0052,0.034
China,Guangxi,23.83,108.79,2020-04-10,254,252,2,254,0,,,,,,,,,,,,,,0.0079,0.0079,0.034
China,Guizhou,26.82,106.87,2020-04-10,146,144,2,146,0,,,,,,,,,,,,,,0.0137,0.0137,0.034
China,Hainan,19.2,109.75,2020-04-10,168,162,6,168,0,,,,,,,,,,,,,,0.0357,0.0357,0.034
China,Hebei,39.55,116.13,2020-04-10,327,313,6,319,8,,,,,,,,,,,,,,0.0188,0.0183,0.034
China,Heilongjiang,47.86,127.76,2020-04-10,638,470,13,483,155,,,,,,,,,,,,,,0.0269,0.0204,0.034
China,Henan,33.88,113.61,2020-04-10,1276,1252,22,1274,2,,,,,,,,,,,,,,0.0173,0.0172,0.034
China,Hong Kong,22.3,114.2,2020-04-10,989,309,4,313,676,,,,,,,,,,,,,,0.0128,0.004,0.034
China,Hubei,30.98,112.27,2020-04-10,67803,64236,3216,67452,351,,,,,,,,,,,,,,0.0477,0.0474,0.034
China,Hunan,27.61,111.71,2020-04-10,1019,1014,4,1018,1,,,,,,,,,,,,,,0.0039,0.0039,0.034
China,Inner Mongolia,44.09,113.94,2020-04-10,128,79,1,80,48,,,,,,,,,,,,,,0.0125,0.0078,0.034
China,Jiangsu,32.97,119.46,2020-04-10,651,634,0,634,17,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jiangxi,27.61,115.72,2020-04-10,937,936,1,937,0,,,,,,,,,,,,,,0.0011,0.0011,0.034
China,Jilin,43.67,126.19,2020-04-10,98,95,1,96,2,,,,,,,,,,,,,,0.0104,0.0102,0.034
China,Liaoning,41.3,122.61,2020-04-10,144,132,2,134,10,,,,,,,,,,,,,,0.0149,0.0139,0.034
China,Macau,22.17,113.55,2020-04-10,45,10,0,10,35,,,,,,,,,,,,,,0.0,0.0,0.034
China,Ningxia,37.27,106.17,2020-04-10,75,75,0,75,0,,,,,,,,,,,,,,0.0,0.0,0.034
China,Qinghai,35.75,96.0,2020-04-10,18,18,0,18,0,,,,,,,,,,,,,,0.0,0.0,0.034
China,Shaanxi,35.19,108.87,2020-04-10,256,246,3,249,7,,,,,,,,,,,,,,0.012,0.0117,0.034
China,Shandong,36.34,118.15,2020-04-10,783,756,7,763,20,,,,,,,,,,,,,,0.0092,0.0089,0.034
China,Shanghai,31.2,121.45,2020-04-10,555,435,7,442,113,,,,,,,,,,,,,,0.0158,0.0126,0.034
China,Shanxi,37.58,112.29,2020-04-10,168,134,0,134,34,,,,,,,,,,,,,,0.0,0.0,0.034
China,Sichuan,30.62,102.71,2020-04-10,560,546,3,549,11,,,,,,,,,,,,,,0.0055,0.0054,0.034
China,Tianjin,39.31,117.32,2020-04-10,183,158,3,161,22,,,,,,,,,,,,,,0.0186,0.0164,0.034
China,Tibet,31.69,88.09,2020-04-10,1,1,0,1,0,,,,,,,,,,,,,,0.0,0.0,0.034
China,Xinjiang,41.11,85.24,2020-04-10,76,73,3,76,0,,,,,,,,,,,,,,0.0395,0.0395,0.034
China,Yunnan,24.97,101.49,2020-04-10,184,173,2,175,9,,,,,,,,,,,,,,0.0114,0.0109,0.034
China,Zhejiang,29.18,120.09,2020-04-10,1267,1235,1,1236,31,,,,,,,,,,,,,,0.0008,0.0008,0.034
