Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
China,Anhui,31.83,117.23,2020-02-16,962,255,6,261,701,,,,,,,,,,,,,,0.023,0.0062,0.034
China,Beijing,40.18,116.41,2020-02-16,380,108,4,112,268,,,,,,,,,,,,,,0.0357,0.0105,0.034
China,Chongqing,30.06,107.87,2020-02-16,551,207,5,212,339,,,,,,,,,,,,,,0.0236,0.0091,0.034
China,Fujian,26.08,117.99,2020-02-16,287,82,0,82,205,,,,,,,,,,,,,,0.0,0.0,0.034
China,Gansu,37.81,101.06,2020-02-16,90,54,2,56,34,,,,,,,,,,,,,,0.0357,0.0222,0.034
China,Guangdong,23.34,113.42,2020-02-16,1316,465,2,467,849,,,,,,,,,,,,,,0.0043,0.0015,0.034
China,Guangxi,23.83,108.79,2020-02-16,237,49,2,51,186,,,,,,,,,,,,,,0.0392,0.0084,0.034
China,Guizhou,26.82,106.87,2020-02-16,144,46,1,47,97,,,,,,,,,,,,,,0.0213,0.0069,0.034
China,Hainan,19.2,109.75,2020-02-16,162,52,4,56,106,,,,,,,,,,,,,,0.0714,0.0247,0.034
China,Hebei,39.55,116.13,2020-02-16,300,105,3,108,192,,,,,,,,,,,,,,0.0278,0.01,0.034
China,Heilongjiang,47.86,127.76,2020-02-16,445,79,11,90,355,,,,,,,,,,,,,,0.122,0.0247,0.034
China,Henan,33.88,113.61,2020-02-16,1231,440,13,453,778,,,,,,,,,,,,,,0.0287,0.0106,0.034
China,Hong Kong,22.3,114.2,2020-02-16,57,2,1,3,54,,,,,,,,,,,,,,0.333,0.0175,0.034
China,Hubei,30.98,112.27,2020-02-16,58182,6639,1696,8335,49847,,,,,,,,,,,,,,0.203,0.0291,0.034
China,Hunan,27.61,111.71,2020-02-16,1004,464,3,467,537,,,,,,,,,,,,,,0.0064,0.003,0.034
China,Inner Mongolia,44.09,113.94,2020-02-16,70,8,0,8,62,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jiangsu,32.97,119.46,2020-02-16,617,218,0,218,399,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jiangxi,27.61,115.72,2020-02-16,925,240,1,241,684,,,,,,,,,,,,,,0.0041,0.0011,0.034
China,Jilin,43.67,126.19,2020-02-16,89,30,1,31,58,,,,,,,,,,,,,,0.0323,0.0112,0.034
China,Liaoning,41.3,122.61,2020-02-16,121,40,1,41,80,,,,,,,,,,,,,,0.0244,0.0083,0.034
China,Macau,22.17,113.55,2020-02-16,10,5,0,5,5,,,,,,,,,,,,,,0.0,0.0,0.034
China,Ningxia,37.27,106.17,2020-02-16,70,33,0,33,37,,,,,,,,,,,,,,0.0,0.0,0.034
China,Qinghai,35.75,96.0,2020-02-16,18,13,0,13,5,,,,,,,,,,,,,,0.0,0.0,0.034
China,Shaanxi,35.19,108.87,2020-02-16,236,71,0,71,165,,,,,,,,,,,,,,0.0,0.0,0.034
China,Shandong,36.34,118.15,2020-02-16,537,173,2,175,362,,,,,,,,,,,,,,0.0114,0.0037,0.034
China,Shanghai,31.2,121.45,2020-02-16,328,140,1,141,187,,,,,,,,,,,,,,0.0071,0.003,0.034
China,Shanxi,37.58,112.29,2020-02-16,129,50,0,50,79,,,,,,,,,,,,,,0.0,0.0,0.034
China,Sichuan,30.62,102.71,2020-02-16,481,131,3,134,347,,,,,,,,,,,,,,0.0224,0.0062,0.034
China,Tianjin,39.31,117.32,2020-02-16,124,45,3,48,76,,,,,,,,,,,,,,0.0625,0.0242,0.034
China,Tibet,31.69,88.09,2020-02-16,1,1,0,1,0,,,,,,,,,,,,,,0.0,0.0,0.034
China,Xinjiang,41.11,85.24,2020-02-16,71,12,1,13,58,,,,,,,,,,,,,,0.0769,0.0141,0.034
China,Yunnan,24.97,101.49,2020-02-16,171,42,0,42,129,,,,,,,,,,,,,,0.0,0.0,0.034
China,Zhejiang,29.18,120.09,2020-02-16,1167,456,0,456,711,,,,,,,,,,,,,,0.0,0.0,0.034
