Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
China,Anhui,31.83,117.23,2020-02-23,989,637,6,643,346,,,,,,,,,,,,,,0.0093,0.0061,0.034
China,Beijing,40.18,116.41,2020-02-23,399,189,4,193,206,,,,,,,,,,,,,,0.0207,0.01,0.034
China,Chongqing,30.06,107.87,2020-02-23,575,335,6,341,234,,,,,,,,,,,,,,0.0176,0.0104,0.034
China,Fujian,26.08,117.99,2020-02-23,293,170,1,171,122,,,,,,,,,,,,,,0.0058,0.0034,0.034
China,Gansu,37.81,101.06,2020-02-23,91,78,2,80,11,,,,,,,,,,,,,,0.025,0.022,0.034
China,Guangdong,23.34,113.42,2020-02-23,1342,755,6,761,581,,,,,,,,,,,,,,0.0079,0.0045,0.034
China,Guangxi,23.83,108.79,2020-02-23,249,106,2,108,141,,,,,,,,,,,,,,0.0185,0.008,0.034
China,Guizhou,26.82,106.87,2020-02-23,146,102,2,104,42,,,,,,,,,,,,,,0.0192,0.0137,0.034
China,Hainan,19.2,109.75,2020-02-23,168,106,5,111,57,,,,,,,,,,,,,,0.045,0.0298,0.034
China,Hebei,39.55,116.13,2020-02-23,311,219,6,225,86,,,,,,,,,,,,,,0.0267,0.0193,0.034
China,Hong Kong,22.3,114.2,2020-02-23,74,11,2,13,61,,,,,,,,,,,,,,0.154,0.027,0.034
China,Hubei,30.98,112.27,2020-02-23,64084,15343,2346,17689,46395,,,,,,,,,,,,,,0.133,0.0366,0.034
China,Hunan,27.61,111.71,2020-02-23,1016,714,4,718,298,,,,,,,,,,,,,,0.0056,0.0039,0.034
China,Inner Mongolia,44.09,113.94,2020-02-23,75,27,0,27,48,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jiangsu,32.97,119.46,2020-02-23,631,418,0,418,213,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jiangxi,27.61,115.72,2020-02-23,934,613,1,614,320,,,,,,,,,,,,,,0.0016,0.0011,0.034
China,Jilin,43.67,126.19,2020-02-23,91,54,1,55,36,,,,,,,,,,,,,,0.0182,0.011,0.034
China,Liaoning,41.3,122.61,2020-02-23,121,73,1,74,47,,,,,,,,,,,,,,0.0135,0.0083,0.034
China,Macau,22.17,113.55,2020-02-23,10,6,0,6,4,,,,,,,,,,,,,,0.0,0.0,0.034
China,Ningxia,37.27,106.17,2020-02-23,71,56,0,56,15,,,,,,,,,,,,,,0.0,0.0,0.034
China,Qinghai,35.75,96.0,2020-02-23,18,18,0,18,0,,,,,,,,,,,,,,0.0,0.0,0.034
China,Shaanxi,35.19,108.87,2020-02-23,245,163,1,164,81,,,,,,,,,,,,,,0.0061,0.0041,0.034
China,Shandong,36.34,118.15,2020-02-23,754,321,4,325,429,,,,,,,,,,,,,,0.0123,0.0053,0.034
China,Shanxi,37.58,112.29,2020-02-23,132,88,0,88,44,,,,,,,,,,,,,,0.0,0.0,0.034
China,Sichuan,30.62,102.71,2020-02-23,526,261,3,264,262,,,,,,,,,,,,,,0.0114,0.0057,0.034
China,Tianjin,39.31,117.32,2020-02-23,135,81,3,84,51,,,,,,,,,,,,,,0.0357,0.0222,0.034
China,Tibet,31.69,88.09,2020-02-23,1,1,0,1,0,,,,,,,,,,,,,,0.0,0.0,0.034
China,Xinjiang,41.11,85.24,2020-02-23,76,28,2,30,46,,,,,,,,,,,,,,0.0667,0.0263,0.034
China,Zhejiang,29.18,120.09,2020-02-23,1205,760,1,761,444,,,,,,,,,,,,,,0.0013,0.0008,0.034
