Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
Netherlands,Aruba,12.52,-70.0358,2020-04-15,93,39,1,40,53,,,,,,,,,,,,,,0.025,0.0108,0.926
Netherlands,"Bonaire, Sint Eustatius And Saba",12.18,-68.2385,2020-04-15,3,0,0,0,3,,,,,,,,,,,,,,NaN,0.0,0.926
Netherlands,Curacao,12.17,-68.99,2020-04-15,14,10,1,11,3,,,,,,,,,,,,,,0.0909,0.0714,0.926
Netherlands,Sint Maarten,18.04,-63.0548,2020-04-15,53,5,9,14,39,,,,,,,,,,,,,,0.643,0.17,0.926
Netherlands,,52.13,5.29,2020-04-15,28153,250,3134,3384,24769,,,,,,,,,,,,,,0.926,0.111,0.926
