Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
France,French Guiana,3.93,-53.1258,2020-03-29,28,6,0,6,22,,,,,,,,,,,,,,0.0,0.0,0.266
France,French Polynesia,-17.6797,149.41,2020-03-29,30,0,0,0,30,,,,,,,,,,,,,,NaN,0.0,0.266
France,Guadeloupe,16.25,-61.5833,2020-03-29,106,17,4,21,85,,,,,,,,,,,,,,0.19,0.0377,0.266
France,Martinique,14.64,-61.0242,2020-03-29,93,0,1,1,92,,,,,,,,,,,,,,1.0,0.0108,0.266
France,Mayotte,-12.8275,45.17,2020-03-29,63,0,0,0,63,,,,,,,,,,,,,,NaN,0.0,0.266
France,New Caledonia,-20.9043,165.62,2020-03-29,15,0,0,0,15,,,,,,,,,,,,,,NaN,0.0,0.266
France,Reunion,-21.1351,55.25,2020-03-29,183,1,0,1,182,,,,,,,,,,,,,,0.0,0.0,0.266
France,Saint Barthelemy,17.9,-62.8333,2020-03-29,5,0,0,0,5,,,,,,,,,,,,,,NaN,0.0,0.266
France,Saint Pierre And Miquelon,46.89,-56.3159,2020-03-29,0,0,0,0,0,,,,,,,,,,,,,,NaN,NaN,0.266
France,St Martin,18.07,-63.0501,2020-03-29,11,0,0,0,11,,,,,,,,,,,,,,NaN,0.0,0.266
France,,46.23,2.21,2020-03-29,40174,7202,2606,9808,30366,,,,,,,,,,,,,,0.266,0.0649,0.266
