Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
China,Anhui,31.83,117.23,2020-02-15,950,221,6,227,723,,,,,,,,,,,,,,0.0264,0.0063,0.034
China,Beijing,40.18,116.41,2020-02-15,375,98,4,102,273,,,,,,,,,,,,,,0.0392,0.0107,0.034
China,Chongqing,30.06,107.87,2020-02-15,544,184,5,189,355,,,,,,,,,,,,,,0.0265,0.0092,0.034
China,Fujian,26.08,117.99,2020-02-15,285,71,0,71,214,,,,,,,,,,,,,,0.0,0.0,0.034
China,Gansu,37.81,101.06,2020-02-15,90,49,2,51,39,,,,,,,,,,,,,,0.0392,0.0222,0.034
China,Guangdong,23.34,113.42,2020-02-15,1294,410,2,412,882,,,,,,,,,,,,,,0.0049,0.0015,0.034
China,Guangxi,23.83,108.79,2020-02-15,235,44,2,46,189,,,,,,,,,,,,,,0.0435,0.0085,0.034
China,Guizhou,26.82,106.87,2020-02-15,143,41,1,42,101,,,,,,,,,,,,,,0.0238,0.007,0.034
China,Hainan,19.2,109.75,2020-02-15,162,39,4,43,119,,,,,,,,,,,,,,0.093,0.0247,0.034
China,Hebei,39.55,116.13,2020-02-15,291,101,3,104,187,,,,,,,,,,,,,,0.0288,0.0103,0.034
China,Heilongjiang,47.86,127.76,2020-02-15,425,68,11,79,346,,,,,,,,,,,,,,0.139,0.0259,0.034
China,Henan,33.88,113.61,2020-02-15,1212,391,13,404,808,,,,,,,,,,,,,,0.0322,0.0107,0.034
China,Hong Kong,22.3,114.2,2020-02-15,56,1,1,2,54,,,,,,,,,,,,,,0.5,0.0179,0.034
China,Hubei,30.98,112.27,2020-02-15,56249,5623,1596,7219,49030,,,,,,,,,,,,,,0.221,0.0284,0.034
China,Hunan,27.61,111.71,2020-02-15,1001,425,2,427,574,,,,,,,,,,,,,,0.0047,0.002,0.034
China,Inner Mongolia,44.09,113.94,2020-02-15,68,7,0,7,61,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jiangsu,32.97,119.46,2020-02-15,604,186,0,186,418,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jiangxi,27.61,115.72,2020-02-15,913,210,1,211,702,,,,,,,,,,,,,,0.0047,0.0011,0.034
China,Jilin,43.67,126.19,2020-02-15,88,26,1,27,61,,,,,,,,,,,,,,0.037,0.0114,0.034
China,Liaoning,41.3,122.61,2020-02-15,119,31,1,32,87,,,,,,,,,,,,,,0.0312,0.0084,0.034
China,Macau,22.17,113.55,2020-02-15,10,3,0,3,7,,,,,,,,,,,,,,0.0,0.0,0.034
China,Ningxia,37.27,106.17,2020-02-15,70,33,0,33,37,,,,,,,,,,,,,,0.0,0.0,0.034
China,Qinghai,35.75,96.0,2020-02-15,18,13,0,13,5,,,,,,,,,,,,,,0.0,0.0,0.034
China,Shaanxi,35.19,108.87,2020-02-15,232,60,0,60,172,,,,,,,,,,,,,,0.0,0.0,0.034
China,Shandong,36.34,118.15,2020-02-15,532,156,2,158,374,,,,,,,,,,,,,,0.0127,0.0038,0.034
China,Shanghai,31.2,121.45,2020-02-15,326,124,1,125,201,,,,,,,,,,,,,,0.008,0.0031,0.034
China,Shanxi,37.58,112.29,2020-02-15,128,46,0,46,82,,,,,,,,,,,,,,0.0,0.0,0.034
China,Sichuan,30.62,102.71,2020-02-15,470,119,1,120,350,,,,,,,,,,,,,,0.0083,0.0021,0.034
China,Tianjin,39.31,117.32,2020-02-15,122,37,3,40,82,,,,,,,,,,,,,,0.075,0.0246,0.034
China,Tibet,31.69,88.09,2020-02-15,1,1,0,1,0,,,,,,,,,,,,,,0.0,0.0,0.034
China,Xinjiang,41.11,85.24,2020-02-15,70,10,1,11,59,,,,,,,,,,,,,,0.0909,0.0143,0.034
China,Yunnan,24.97,101.49,2020-02-15,168,42,0,42,126,,,,,,,,,,,,,,0.0,0.0,0.034
China,Zhejiang,29.18,120.09,2020-02-15,1162,428,0,428,734,,,,,,,,,,,,,,0.0,0.0,0.034
