Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
France,French Guiana,3.93,-53.1258,2020-05-11,144,122,1,123,21,,,,,,,,,,,,,,0.0081,0.0069,0.117
France,French Polynesia,-17.6797,149.41,2020-05-11,60,56,0,56,4,,,,,,,,,,,,,,0.0,0.0,0.117
France,Guadeloupe,16.25,-61.5833,2020-05-11,154,104,13,117,37,,,,,,,,,,,,,,0.111,0.0844,0.117
France,Martinique,14.64,-61.0242,2020-05-11,187,83,14,97,90,,,,,,,,,,,,,,0.144,0.0749,0.117
France,Mayotte,-12.8275,45.17,2020-05-11,1023,492,11,503,520,,,,,,,,,,,,,,0.0219,0.0108,0.117
France,New Caledonia,-20.9043,165.62,2020-05-11,18,18,0,18,0,,,,,,,,,,,,,,0.0,0.0,0.117
France,Reunion,-21.1351,55.25,2020-05-11,436,354,0,354,82,,,,,,,,,,,,,,0.0,0.0,0.117
France,Saint Barthelemy,17.9,-62.8333,2020-05-11,6,6,0,6,0,,,,,,,,,,,,,,0.0,0.0,0.117
France,Saint Pierre And Miquelon,46.89,-56.3159,2020-05-11,1,1,0,1,0,,,,,,,,,,,,,,0.0,0.0,0.117
France,St Martin,18.07,-63.0501,2020-05-11,39,30,3,33,6,,,,,,,,,,,,,,0.0909,0.0769,0.117
France,,46.23,2.21,2020-05-11,175479,55569,26604,82173,93306,,,,,,,,,,,,,,0.324,0.152,0.117
