Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
China,Anhui,31.83,117.23,2020-02-02,340,7,0,7,333,,,,,,,,,,,,,,0.0,0.0,0.034
China,Beijing,40.18,116.41,2020-02-02,191,9,1,10,181,,,,,,,,,,,,,,0.1,0.0052,0.034
China,Chongqing,30.06,107.87,2020-02-02,300,7,2,9,291,,,,,,,,,,,,,,0.222,0.0067,0.034
China,Fujian,26.08,117.99,2020-02-02,159,0,0,0,159,,,,,,,,,,,,,,,0.0,0.034
China,Gansu,37.81,101.06,2020-02-02,51,3,0,3,48,,,,,,,,,,,,,,0.0,0.0,0.034
China,Guangdong,23.34,113.42,2020-02-02,632,15,0,15,617,,,,,,,,,,,,,,0.0,0.0,0.034
China,Guangxi,23.83,108.79,2020-02-02,111,2,0,2,109,,,,,,,,,,,,,,0.0,0.0,0.034
China,Guizhou,26.82,106.87,2020-02-02,38,2,0,2,36,,,,,,,,,,,,,,0.0,0.0,0.034
China,Hainan,19.2,109.75,2020-02-02,64,4,1,5,59,,,,,,,,,,,,,,0.2,0.0156,0.034
China,Hebei,39.55,116.13,2020-02-02,104,3,1,4,100,,,,,,,,,,,,,,0.25,0.0096,0.034
China,Hong Kong,22.3,114.2,2020-02-02,15,0,0,0,15,,,,,,,,,,,,,,,0.0,0.034
China,Hubei,30.98,112.27,2020-02-02,11177,295,350,645,10532,,,,,,,,,,,,,,0.543,0.0313,0.034
China,Hunan,27.61,111.71,2020-02-02,463,16,0,16,447,,,,,,,,,,,,,,0.0,0.0,0.034
China,Inner Mongolia,44.09,113.94,2020-02-02,27,1,0,1,26,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jiangsu,32.97,119.46,2020-02-02,236,7,0,7,229,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jiangxi,27.61,115.72,2020-02-02,333,12,0,12,321,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jilin,43.67,126.19,2020-02-02,23,1,0,1,22,,,,,,,,,,,,,,0.0,0.0,0.034
China,Liaoning,41.3,122.61,2020-02-02,70,1,0,1,69,,,,,,,,,,,,,,0.0,0.0,0.034
China,Macau,22.17,113.55,2020-02-02,8,0,0,0,8,,,,,,,,,,,,,,,0.0,0.034
China,Ningxia,37.27,106.17,2020-02-02,28,0,0,0,28,,,,,,,,,,,,,,,0.0,0.034
China,Qinghai,35.75,96.0,2020-02-02,11,0,0,0,11,,,,,,,,,,,,,,,0.0,0.034
China,Shaanxi,35.19,108.87,2020-02-02,116,0,0,0,116,,,,,,,,,,,,,,,0.0,0.034
China,Shandong,36.34,118.15,2020-02-02,230,6,0,6,224,,,,,,,,,,,,,,0.0,0.0,0.034
China,Shanxi,37.58,112.29,2020-02-02,66,3,0,3,63,,,,,,,,,,,,,,0.0,0.0,0.034
China,Sichuan,30.62,102.71,2020-02-02,231,11,1,12,219,,,,,,,,,,,,,,0.0833,0.0043,0.034
China,Tianjin,39.31,117.32,2020-02-02,48,1,0,1,47,,,,,,,,,,,,,,0.0,0.0,0.034
China,Tibet,31.69,88.09,2020-02-02,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.034
China,Xinjiang,41.11,85.24,2020-02-02,21,0,0,0,21,,,,,,,,,,,,,,,0.0,0.034
China,Zhejiang,29.18,120.09,2020-02-02,661,32,0,32,629,,,,,,,,,,,,,,0.0,0.0,0.034
