Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
United Kingdom,Anguilla,18.22,-63.0686,2020-04-10,3,0,0,0,3,,,,,,,,,,,,,,,0.0,0.0096
United Kingdom,Bermuda,32.31,-64.7505,2020-04-10,48,25,4,29,19,,,,,,,,,,,,,,0.138,0.0833,0.0096
United Kingdom,British Virgin Islands,18.42,-64.64,2020-04-10,3,0,0,0,3,,,,,,,,,,,,,,,0.0,0.0096
United Kingdom,Cayman Islands,19.31,-81.2546,2020-04-10,45,6,1,7,38,,,,,,,,,,,,,,0.143,0.0222,0.0096
United Kingdom,Channel Islands,49.37,-2.3644,2020-04-10,398,40,9,49,349,,,,,,,,,,,,,,0.184,0.0226,0.0096
United Kingdom,Falkland Islands (Malvinas),-51.7963,-59.5236,2020-04-10,5,1,0,1,4,,,,,,,,,,,,,,0.0,0.0,0.0096
United Kingdom,Gibraltar,36.14,-5.3536,2020-04-10,127,69,0,69,58,,,,,,,,,,,,,,0.0,0.0,0.0096
United Kingdom,Isle Of Man,54.24,-4.5481,2020-04-10,201,103,1,104,97,,,,,,,,,,,,,,0.0096,0.005,0.0096
United Kingdom,Montserrat,16.74,-62.1874,2020-04-10,9,0,0,0,9,,,,,,,,,,,,,,,0.0,0.0096
United Kingdom,Turks And Caicos Islands,21.69,-71.7979,2020-04-10,8,0,1,1,7,,,,,,,,,,,,,,1.0,0.125,0.0096
United Kingdom,,55.38,-3.436,2020-04-10,73758,344,10760,11104,62654,,,,,,,,,,,,,,0.969,0.146,0.0096
