Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
France,French Guiana,3.93,-53.1258,2020-04-28,125,93,1,94,31,,,,,,,,,,,,,,0.0106,0.008,0.339
France,French Polynesia,-17.6797,149.41,2020-04-28,58,49,0,49,9,,,,,,,,,,,,,,0.0,0.0,0.339
France,Guadeloupe,16.25,-61.5833,2020-04-28,149,82,12,94,55,,,,,,,,,,,,,,0.128,0.0805,0.339
France,Martinique,14.64,-61.0242,2020-04-28,175,83,14,97,78,,,,,,,,,,,,,,0.144,0.08,0.339
France,Mayotte,-12.8275,45.17,2020-04-28,460,235,4,239,221,,,,,,,,,,,,,,0.0167,0.0087,0.339
France,New Caledonia,-20.9043,165.62,2020-04-28,18,17,0,17,1,,,,,,,,,,,,,,0.0,0.0,0.339
France,Reunion,-21.1351,55.25,2020-04-28,418,300,0,300,118,,,,,,,,,,,,,,0.0,0.0,0.339
France,Saint Barthelemy,17.9,-62.8333,2020-04-28,6,6,0,6,0,,,,,,,,,,,,,,0.0,0.0,0.339
France,Saint Pierre And Miquelon,46.89,-56.3159,2020-04-28,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.339
France,St Martin,18.07,-63.0501,2020-04-28,38,24,3,27,11,,,,,,,,,,,,,,0.111,0.0789,0.339
France,,46.23,2.21,2020-04-28,167605,45997,23629,69626,97979,,,,,,,,,,,,,,0.339,0.141,0.339
