Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
China,Anhui,31.83,117.23,2020-04-01,990,984,6,990,0,,,,,,,,,,,,,,0.0061,0.0061,0.0144
China,Beijing,40.18,116.41,2020-04-01,580,418,8,426,154,,,,,,,,,,,,,,0.0188,0.0138,0.0144
China,Chongqing,30.06,107.87,2020-04-01,579,570,6,576,3,,,,,,,,,,,,,,0.0104,0.0104,0.0144
China,Fujian,26.08,117.99,2020-04-01,345,298,1,299,46,,,,,,,,,,,,,,0.0033,0.0029,0.0144
China,Gansu,37.81,101.06,2020-04-01,138,127,2,129,9,,,,,,,,,,,,,,0.0155,0.0145,0.0144
China,Guangdong,23.34,113.42,2020-04-01,1501,1357,8,1365,136,,,,,,,,,,,,,,0.0059,0.0053,0.0144
China,Guangxi,23.83,108.79,2020-04-01,254,250,2,252,2,,,,,,,,,,,,,,0.0079,0.0079,0.0144
China,Guizhou,26.82,106.87,2020-04-01,146,144,2,146,0,,,,,,,,,,,,,,0.0137,0.0137,0.0144
China,Hainan,19.2,109.75,2020-04-01,168,168,6,174,-6,,,,,,,,,,,,,,0.0345,0.0357,0.0144
China,Hebei,39.55,116.13,2020-04-01,323,310,6,316,7,,,,,,,,,,,,,,0.019,0.0186,0.0144
China,Heilongjiang,47.86,127.76,2020-04-01,484,469,13,482,2,,,,,,,,,,,,,,0.027,0.0269,0.0144
China,Henan,33.88,113.61,2020-04-01,1276,1251,22,1273,3,,,,,,,,,,,,,,0.0173,0.0172,0.0144
China,Hong Kong,22.3,114.2,2020-04-01,765,147,4,151,614,,,,,,,,,,,,,,0.0265,0.0052,0.0144
China,Hubei,30.98,112.27,2020-04-01,67802,63326,3193,66519,1283,,,,,,,,,,,,,,0.048,0.0471,0.0144
China,Hunan,27.61,111.71,2020-04-01,1018,1014,4,1018,0,,,,,,,,,,,,,,0.0039,0.0039,0.0144
China,Inner Mongolia,44.09,113.94,2020-04-01,111,74,1,75,36,,,,,,,,,,,,,,0.0133,0.009,0.0144
China,Jiangsu,32.97,119.46,2020-04-01,646,631,0,631,15,,,,,,,,,,,,,,0.0,0.0,0.0144
China,Jiangxi,27.61,115.72,2020-04-01,937,935,1,936,1,,,,,,,,,,,,,,0.0011,0.0011,0.0144
China,Jilin,43.67,126.19,2020-04-01,98,92,1,93,5,,,,,,,,,,,,,,0.0108,0.0102,0.0144
China,Liaoning,41.3,122.61,2020-04-01,140,124,2,126,14,,,,,,,,,,,,,,0.0159,0.0143,0.0144
China,Macau,22.17,113.55,2020-04-01,41,10,0,10,31,,,,,,,,,,,,,,0.0,0.0,0.0144
China,Ningxia,37.27,106.17,2020-04-01,75,75,0,75,0,,,,,,,,,,,,,,0.0,0.0,0.0144
China,Qinghai,35.75,96.0,2020-04-01,18,18,0,18,0,,,,,,,,,,,,,,0.0,0.0,0.0144
China,Shaanxi,35.19,108.87,2020-04-01,255,242,3,245,10,,,,,,,,,,,,,,0.0122,0.0118,0.0144
China,Shandong,36.34,118.15,2020-04-01,774,753,7,760,14,,,,,,,,,,,,,,0.0092,0.009,0.0144
China,Shanghai,31.2,121.45,2020-04-01,516,341,6,347,169,,,,,,,,,,,,,,0.0173,0.0116,0.0144
China,Shanxi,37.58,112.29,2020-04-01,137,133,0,133,4,,,,,,,,,,,,,,0.0,0.0,0.0144
China,Sichuan,30.62,102.71,2020-04-01,552,537,3,540,12,,,,,,,,,,,,,,0.0056,0.0054,0.0144
China,Tianjin,39.31,117.32,2020-04-01,176,135,3,138,38,,,,,,,,,,,,,,0.0217,0.017,0.0144
China,Tibet,31.69,88.09,2020-04-01,1,1,0,1,0,,,,,,,,,,,,,,0.0,0.0,0.0144
China,Xinjiang,41.11,85.24,2020-04-01,76,73,3,76,0,,,,,,,,,,,,,,0.0395,0.0395,0.0144
China,Yunnan,24.97,101.49,2020-04-01,182,172,2,174,8,,,,,,,,,,,,,,0.0115,0.011,0.0144
China,Zhejiang,29.18,120.09,2020-04-01,1257,1226,1,1227,30,,,,,,,,,,,,,,0.0008,0.0008,0.0144
