Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
China,Anhui,31.83,117.23,2020-02-10,830,88,3,91,739,,,,,,,,,,,,,,0.033,0.0036,0.034
China,Beijing,40.18,116.41,2020-02-10,337,44,2,46,291,,,,,,,,,,,,,,0.0435,0.0059,0.034
China,Chongqing,30.06,107.87,2020-02-10,486,66,2,68,418,,,,,,,,,,,,,,0.0294,0.0041,0.034
China,Fujian,26.08,117.99,2020-02-10,261,39,0,39,222,,,,,,,,,,,,,,0.0,0.0,0.034
China,Gansu,37.81,101.06,2020-02-10,83,17,2,19,64,,,,,,,,,,,,,,0.105,0.0241,0.034
China,Guangdong,23.34,113.42,2020-02-10,1159,167,1,168,991,,,,,,,,,,,,,,0.006,0.0009,0.034
China,Guangxi,23.83,108.79,2020-02-10,210,24,1,25,185,,,,,,,,,,,,,,0.04,0.0048,0.034
China,Guizhou,26.82,106.87,2020-02-10,109,10,1,11,98,,,,,,,,,,,,,,0.0909,0.0092,0.034
China,Hainan,19.2,109.75,2020-02-10,138,19,3,22,116,,,,,,,,,,,,,,0.136,0.0217,0.034
China,Hebei,39.55,116.13,2020-02-10,218,41,2,43,175,,,,,,,,,,,,,,0.0465,0.0092,0.034
China,Hong Kong,22.3,114.2,2020-02-10,38,0,1,1,37,,,,,,,,,,,,,,1.0,0.0263,0.034
China,Hubei,30.98,112.27,2020-02-10,31728,2222,974,3196,28532,,,,,,,,,,,,,,0.305,0.0307,0.034
China,Hunan,27.61,111.71,2020-02-10,879,208,1,209,670,,,,,,,,,,,,,,0.0048,0.0011,0.034
China,Inner Mongolia,44.09,113.94,2020-02-10,58,5,0,5,53,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jiangsu,32.97,119.46,2020-02-10,492,81,0,81,411,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jiangxi,27.61,115.72,2020-02-10,771,105,1,106,665,,,,,,,,,,,,,,0.0094,0.0013,0.034
China,Jilin,43.67,126.19,2020-02-10,80,13,1,14,66,,,,,,,,,,,,,,0.0714,0.0125,0.034
China,Liaoning,41.3,122.61,2020-02-10,108,13,0,13,95,,,,,,,,,,,,,,0.0,0.0,0.034
China,Macau,22.17,113.55,2020-02-10,10,1,0,1,9,,,,,,,,,,,,,,0.0,0.0,0.034
China,Ningxia,37.27,106.17,2020-02-10,49,13,0,13,36,,,,,,,,,,,,,,0.0,0.0,0.034
China,Qinghai,35.75,96.0,2020-02-10,18,3,0,3,15,,,,,,,,,,,,,,0.0,0.0,0.034
China,Shaanxi,35.19,108.87,2020-02-10,213,30,0,30,183,,,,,,,,,,,,,,0.0,0.0,0.034
China,Shandong,36.34,118.15,2020-02-10,466,66,1,67,399,,,,,,,,,,,,,,0.0149,0.0021,0.034
China,Shanxi,37.58,112.29,2020-02-10,119,25,0,25,94,,,,,,,,,,,,,,0.0,0.0,0.034
China,Sichuan,30.62,102.71,2020-02-10,405,80,1,81,324,,,,,,,,,,,,,,0.0123,0.0025,0.034
China,Tianjin,39.31,117.32,2020-02-10,95,8,1,9,86,,,,,,,,,,,,,,0.111,0.0105,0.034
China,Tibet,31.69,88.09,2020-02-10,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.034
China,Xinjiang,41.11,85.24,2020-02-10,49,0,0,0,49,,,,,,,,,,,,,,,0.0,0.034
China,Zhejiang,29.18,120.09,2020-02-10,1092,242,0,242,850,,,,,,,,,,,,,,0.0,0.0,0.034
