Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
China,Anhui,31.83,117.23,2020-04-17,991,984,6,990,1,,,,,,,,,,,,,,0.0061,0.0061,0.0133
China,Beijing,40.18,116.41,2020-04-17,593,509,8,517,76,,,,,,,,,,,,,,0.0155,0.0135,0.0133
China,Chongqing,30.06,107.87,2020-04-17,579,570,6,576,3,,,,,,,,,,,,,,0.0104,0.0104,0.0133
China,Fujian,26.08,117.99,2020-04-17,354,334,1,335,19,,,,,,,,,,,,,,0.003,0.0028,0.0133
China,Gansu,37.81,101.06,2020-04-17,139,137,2,139,0,,,,,,,,,,,,,,0.0144,0.0144,0.0133
China,Guangdong,23.34,113.42,2020-04-17,1577,1475,8,1483,94,,,,,,,,,,,,,,0.0054,0.0051,0.0133
China,Guangxi,23.83,108.79,2020-04-17,254,252,2,254,0,,,,,,,,,,,,,,0.0079,0.0079,0.0133
China,Guizhou,26.82,106.87,2020-04-17,146,144,2,146,0,,,,,,,,,,,,,,0.0137,0.0137,0.0133
China,Hainan,19.2,109.75,2020-04-17,168,162,6,168,0,,,,,,,,,,,,,,0.0357,0.0357,0.0133
China,Hebei,39.55,116.13,2020-04-17,328,316,6,322,6,,,,,,,,,,,,,,0.0186,0.0183,0.0133
China,Heilongjiang,47.86,127.76,2020-04-17,872,471,13,484,388,,,,,,,,,,,,,,0.0269,0.0149,0.0133
China,Henan,33.88,113.61,2020-04-17,1276,1254,22,1276,0,,,,,,,,,,,,,,0.0172,0.0172,0.0133
China,Hong Kong,22.3,114.2,2020-04-17,1021,533,4,537,484,,,,,,,,,,,,,,0.0074,0.0039,0.0133
China,Hubei,30.98,112.27,2020-04-17,68128,63487,4512,67999,129,,,,,,,,,,,,,,0.0664,0.0662,0.0133
China,Hunan,27.61,111.71,2020-04-17,1019,1014,4,1018,1,,,,,,,,,,,,,,0.0039,0.0039,0.0133
China,Inner Mongolia,44.09,113.94,2020-04-17,193,103,1,104,89,,,,,,,,,,,,,,0.0096,0.0052,0.0133
China,Jiangsu,32.97,119.46,2020-04-17,653,643,0,643,10,,,,,,,,,,,,,,0.0,0.0,0.0133
China,Jiangxi,27.61,115.72,2020-04-17,937,936,1,937,0,,,,,,,,,,,,,,0.0011,0.0011,0.0133
China,Jilin,43.67,126.19,2020-04-17,102,97,1,98,4,,,,,,,,,,,,,,0.0102,0.0098,0.0133
China,Liaoning,41.3,122.61,2020-04-17,146,140,2,142,4,,,,,,,,,,,,,,0.0141,0.0137,0.0133
China,Macau,22.17,113.55,2020-04-17,45,16,0,16,29,,,,,,,,,,,,,,0.0,0.0,0.0133
China,Ningxia,37.27,106.17,2020-04-17,75,75,0,75,0,,,,,,,,,,,,,,0.0,0.0,0.0133
China,Qinghai,35.75,96.0,2020-04-17,18,18,0,18,0,,,,,,,,,,,,,,0.0,0.0,0.0133
China,Shaanxi,35.19,108.87,2020-04-17,256,252,3,255,1,,,,,,,,,,,,,,0.0118,0.0117,0.0133
China,Shandong,36.34,118.15,2020-04-17,787,761,7,768,19,,,,,,,,,,,,,,0.0091,0.0089,0.0133
China,Shanghai,31.2,121.45,2020-04-17,628,512,7,519,109,,,,,,,,,,,,,,0.0135,0.0111,0.0133
China,Shanxi,37.58,112.29,2020-04-17,197,135,0,135,62,,,,,,,,,,,,,,0.0,0.0,0.0133
China,Sichuan,30.62,102.71,2020-04-17,560,552,3,555,5,,,,,,,,,,,,,,0.0054,0.0054,0.0133
China,Tianjin,39.31,117.32,2020-04-17,189,173,3,176,13,,,,,,,,,,,,,,0.017,0.0159,0.0133
China,Tibet,31.69,88.09,2020-04-17,1,1,0,1,0,,,,,,,,,,,,,,0.0,0.0,0.0133
China,Xinjiang,41.11,85.24,2020-04-17,76,73,3,76,0,,,,,,,,,,,,,,0.0395,0.0395,0.0133
China,Yunnan,24.97,101.49,2020-04-17,184,177,2,179,5,,,,,,,,,,,,,,0.0112,0.0109,0.0133
China,Zhejiang,29.18,120.09,2020-04-17,1268,1246,1,1247,21,,,,,,,,,,,,,,0.0008,0.0008,0.0133
