Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
France,French Guiana,3.93,-53.1258,2020-04-02,51,15,0,15,36,,,,,,,,,,,,,,0.0,0.0,0.302
France,French Polynesia,-17.6797,149.41,2020-04-02,37,0,0,0,37,,,,,,,,,,,,,,NaN,0.0,0.302
France,Guadeloupe,16.25,-61.5833,2020-04-02,128,24,6,30,98,,,,,,,,,,,,,,0.2,0.0469,0.302
France,Martinique,14.64,-61.0242,2020-04-02,138,27,3,30,108,,,,,,,,,,,,,,0.1,0.0217,0.302
France,Mayotte,-12.8275,45.17,2020-04-02,116,10,1,11,105,,,,,,,,,,,,,,0.0909,0.0086,0.302
France,New Caledonia,-20.9043,165.62,2020-04-02,18,1,0,1,17,,,,,,,,,,,,,,0.0,0.0,0.302
France,Reunion,-21.1351,55.25,2020-04-02,308,40,0,40,268,,,,,,,,,,,,,,0.0,0.0,0.302
France,Saint Barthelemy,17.9,-62.8333,2020-04-02,6,1,0,1,5,,,,,,,,,,,,,,0.0,0.0,0.302
France,Saint Pierre And Miquelon,46.89,-56.3159,2020-04-02,0,0,0,0,0,,,,,,,,,,,,,,NaN,NaN,0.302
France,St Martin,18.07,-63.0501,2020-04-02,22,2,1,3,19,,,,,,,,,,,,,,0.333,0.0455,0.302
France,,46.23,2.21,2020-04-02,59105,12428,5387,17815,41290,,,,,,,,,,,,,,0.302,0.0911,0.302
