Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
China,Anhui,31.83,117.23,2020-03-04,990,956,6,962,28,,,,,,,,,,,,,,0.0062,0.0061,0.034
China,Beijing,40.18,116.41,2020-03-04,418,297,8,305,113,,,,,,,,,,,,,,0.0262,0.0191,0.034
China,Chongqing,30.06,107.87,2020-03-04,576,502,6,508,68,,,,,,,,,,,,,,0.0118,0.0104,0.034
China,Fujian,26.08,117.99,2020-03-04,296,270,1,271,25,,,,,,,,,,,,,,0.0037,0.0034,0.034
China,Gansu,37.81,101.06,2020-03-04,91,87,2,89,2,,,,,,,,,,,,,,0.0225,0.022,0.034
China,Guangdong,23.34,113.42,2020-03-04,1350,1133,7,1140,210,,,,,,,,,,,,,,0.0061,0.0052,0.034
China,Guangxi,23.83,108.79,2020-03-04,252,210,2,212,40,,,,,,,,,,,,,,0.0094,0.0079,0.034
China,Guizhou,26.82,106.87,2020-03-04,146,114,2,116,30,,,,,,,,,,,,,,0.0172,0.0137,0.034
China,Hainan,19.2,109.75,2020-03-04,168,158,5,163,5,,,,,,,,,,,,,,0.0307,0.0298,0.034
China,Hebei,39.55,116.13,2020-03-04,318,301,6,307,11,,,,,,,,,,,,,,0.0195,0.0189,0.034
China,Heilongjiang,47.86,127.76,2020-03-04,480,373,13,386,94,,,,,,,,,,,,,,0.0337,0.0271,0.034
China,Henan,33.88,113.61,2020-03-04,1272,1234,22,1256,16,,,,,,,,,,,,,,0.0175,0.0173,0.034
China,Hong Kong,22.3,114.2,2020-03-04,105,37,2,39,66,,,,,,,,,,,,,,0.0513,0.019,0.034
China,Hubei,30.98,112.27,2020-03-04,67332,38557,2871,41428,25904,,,,,,,,,,,,,,0.0693,0.0426,0.034
China,Hunan,27.61,111.71,2020-03-04,1018,916,4,920,98,,,,,,,,,,,,,,0.0043,0.0039,0.034
China,Inner Mongolia,44.09,113.94,2020-03-04,75,63,1,64,11,,,,,,,,,,,,,,0.0156,0.0133,0.034
China,Jiangsu,32.97,119.46,2020-03-04,631,577,0,577,54,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jiangxi,27.61,115.72,2020-03-04,935,884,1,885,50,,,,,,,,,,,,,,0.0011,0.0011,0.034
China,Jilin,43.67,126.19,2020-03-04,93,86,1,87,6,,,,,,,,,,,,,,0.0115,0.0108,0.034
China,Liaoning,41.3,122.61,2020-03-04,125,106,1,107,18,,,,,,,,,,,,,,0.0093,0.008,0.034
China,Macau,22.17,113.55,2020-03-04,10,9,0,9,1,,,,,,,,,,,,,,0.0,0.0,0.034
China,Ningxia,37.27,106.17,2020-03-04,75,69,0,69,6,,,,,,,,,,,,,,0.0,0.0,0.034
China,Qinghai,35.75,96.0,2020-03-04,18,18,0,18,0,,,,,,,,,,,,,,0.0,0.0,0.034
China,Shaanxi,35.19,108.87,2020-03-04,245,223,1,224,21,,,,,,,,,,,,,,0.0045,0.0041,0.034
China,Shandong,36.34,118.15,2020-03-04,758,516,6,522,236,,,,,,,,,,,,,,0.0115,0.0079,0.034
China,Shanghai,31.2,121.45,2020-03-04,338,298,3,301,37,,,,,,,,,,,,,,0.01,0.0089,0.034
China,Shanxi,37.58,112.29,2020-03-04,133,124,0,124,9,,,,,,,,,,,,,,0.0,0.0,0.034
China,Sichuan,30.62,102.71,2020-03-04,538,406,3,409,129,,,,,,,,,,,,,,0.0073,0.0056,0.034
China,Tianjin,39.31,117.32,2020-03-04,136,124,3,127,9,,,,,,,,,,,,,,0.0236,0.0221,0.034
China,Tibet,31.69,88.09,2020-03-04,1,1,0,1,0,,,,,,,,,,,,,,0.0,0.0,0.034
China,Xinjiang,41.11,85.24,2020-03-04,76,69,3,72,4,,,,,,,,,,,,,,0.0417,0.0395,0.034
China,Yunnan,24.97,101.49,2020-03-04,174,169,2,171,3,,,,,,,,,,,,,,0.0117,0.0115,0.034
China,Zhejiang,29.18,120.09,2020-03-04,1213,1114,1,1115,98,,,,,,,,,,,,,,0.0009,0.0008,0.034
