Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
China,Anhui,31.83,117.23,2020-02-25,989,712,6,718,271,,,,,,,,,,,,,,0.0084,0.0061,0.0182
China,Beijing,40.18,116.41,2020-02-25,400,215,4,219,181,,,,,,,,,,,,,,0.0183,0.01,0.0182
China,Chongqing,30.06,107.87,2020-02-25,576,372,6,378,198,,,,,,,,,,,,,,0.0159,0.0104,0.0182
China,Fujian,26.08,117.99,2020-02-25,294,199,1,200,94,,,,,,,,,,,,,,0.005,0.0034,0.0182
China,Gansu,37.81,101.06,2020-02-25,91,80,2,82,9,,,,,,,,,,,,,,0.0244,0.022,0.0182
China,Guangdong,23.34,113.42,2020-02-25,1347,822,7,829,518,,,,,,,,,,,,,,0.0084,0.0052,0.0182
China,Guangxi,23.83,108.79,2020-02-25,252,134,2,136,116,,,,,,,,,,,,,,0.0147,0.0079,0.0182
China,Guizhou,26.82,106.87,2020-02-25,146,104,2,106,40,,,,,,,,,,,,,,0.0189,0.0137,0.0182
China,Hainan,19.2,109.75,2020-02-25,168,124,5,129,39,,,,,,,,,,,,,,0.0388,0.0298,0.0182
China,Hebei,39.55,116.13,2020-02-25,311,248,6,254,57,,,,,,,,,,,,,,0.0236,0.0193,0.0182
China,Heilongjiang,47.86,127.76,2020-02-25,480,243,12,255,225,,,,,,,,,,,,,,0.0471,0.025,0.0182
China,Henan,33.88,113.61,2020-02-25,1271,1002,19,1021,250,,,,,,,,,,,,,,0.0186,0.0149,0.0182
China,Hong Kong,22.3,114.2,2020-02-25,84,19,2,21,63,,,,,,,,,,,,,,0.0952,0.0238,0.0182
China,Hubei,30.98,112.27,2020-02-25,64786,18971,2563,21534,43252,,,,,,,,,,,,,,0.119,0.0396,0.0182
China,Hunan,27.61,111.71,2020-02-25,1016,768,4,772,244,,,,,,,,,,,,,,0.0052,0.0039,0.0182
China,Inner Mongolia,44.09,113.94,2020-02-25,75,35,0,35,40,,,,,,,,,,,,,,0.0,0.0,0.0182
China,Jiangsu,32.97,119.46,2020-02-25,631,458,0,458,173,,,,,,,,,,,,,,0.0,0.0,0.0182
China,Jiangxi,27.61,115.72,2020-02-25,934,683,1,684,250,,,,,,,,,,,,,,0.0015,0.0011,0.0182
China,Jilin,43.67,126.19,2020-02-25,93,63,1,64,29,,,,,,,,,,,,,,0.0156,0.0108,0.0182
China,Liaoning,41.3,122.61,2020-02-25,121,83,1,84,37,,,,,,,,,,,,,,0.0119,0.0083,0.0182
China,Macau,22.17,113.55,2020-02-25,10,7,0,7,3,,,,,,,,,,,,,,0.0,0.0,0.0182
China,Ningxia,37.27,106.17,2020-02-25,71,61,0,61,10,,,,,,,,,,,,,,0.0,0.0,0.0182
China,Qinghai,35.75,96.0,2020-02-25,18,18,0,18,0,,,,,,,,,,,,,,0.0,0.0,0.0182
China,Shaanxi,35.19,108.87,2020-02-25,245,186,1,187,58,,,,,,,,,,,,,,0.0053,0.0041,0.0182
China,Shandong,36.34,118.15,2020-02-25,756,355,6,361,395,,,,,,,,,,,,,,0.0166,0.0079,0.0182
China,Shanghai,31.2,121.45,2020-02-25,336,268,3,271,65,,,,,,,,,,,,,,0.0111,0.0089,0.0182
China,Shanxi,37.58,112.29,2020-02-25,133,98,0,98,35,,,,,,,,,,,,,,0.0,0.0,0.0182
China,Sichuan,30.62,102.71,2020-02-25,529,289,3,292,237,,,,,,,,,,,,,,0.0103,0.0057,0.0182
China,Tianjin,39.31,117.32,2020-02-25,135,91,3,94,41,,,,,,,,,,,,,,0.0319,0.0222,0.0182
China,Tibet,31.69,88.09,2020-02-25,1,1,0,1,0,,,,,,,,,,,,,,0.0,0.0,0.0182
China,Xinjiang,41.11,85.24,2020-02-25,76,30,2,32,44,,,,,,,,,,,,,,0.0625,0.0263,0.0182
China,Yunnan,24.97,101.49,2020-02-25,174,129,2,131,43,,,,,,,,,,,,,,0.0153,0.0115,0.0182
China,Zhejiang,29.18,120.09,2020-02-25,1205,808,1,809,396,,,,,,,,,,,,,,0.0012,0.0008,0.0182
