Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
France,French Guiana,3.93,-53.1258,2020-04-01,51,15,0,15,36,,,,,,,,,,,,,,0.0,0.0,0.287
France,French Polynesia,-17.6797,149.41,2020-04-01,37,0,0,0,37,,,,,,,,,,,,,,,0.0,0.287
France,Guadeloupe,16.25,-61.5833,2020-04-01,125,24,6,30,95,,,,,,,,,,,,,,0.2,0.048,0.287
France,Martinique,14.64,-61.0242,2020-04-01,135,27,3,30,105,,,,,,,,,,,,,,0.1,0.0222,0.287
France,Mayotte,-12.8275,45.17,2020-04-01,94,10,1,11,83,,,,,,,,,,,,,,0.0909,0.0106,0.287
France,New Caledonia,-20.9043,165.62,2020-04-01,16,0,0,0,16,,,,,,,,,,,,,,,0.0,0.287
France,Reunion,-21.1351,55.25,2020-04-01,281,40,0,40,241,,,,,,,,,,,,,,0.0,0.0,0.287
France,Saint Barthelemy,17.9,-62.8333,2020-04-01,6,1,0,1,5,,,,,,,,,,,,,,0.0,0.0,0.287
France,Saint Pierre And Miquelon,46.89,-56.3159,2020-04-01,0,0,0,0,0,,,,,,,,,,,,,,,,0.287
France,St Martin,18.07,-63.0501,2020-04-01,15,2,1,3,12,,,,,,,,,,,,,,0.333,0.0667,0.287
France,,46.23,2.21,2020-04-01,56989,10934,4403,15337,41652,,,,,,,,,,,,,,0.287,0.0773,0.287
