Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
China,Anhui,31.83,117.23,2020-02-24,989,663,6,669,320,,,,,,,,,,,,,,0.009,0.0061,0.034
China,Beijing,40.18,116.41,2020-02-24,399,198,4,202,197,,,,,,,,,,,,,,0.0198,0.01,0.034
China,Chongqing,30.06,107.87,2020-02-24,576,349,6,355,221,,,,,,,,,,,,,,0.0169,0.0104,0.034
China,Fujian,26.08,117.99,2020-02-24,293,183,1,184,109,,,,,,,,,,,,,,0.0054,0.0034,0.034
China,Gansu,37.81,101.06,2020-02-24,91,80,2,82,9,,,,,,,,,,,,,,0.0244,0.022,0.034
China,Guangdong,23.34,113.42,2020-02-24,1345,786,6,792,553,,,,,,,,,,,,,,0.0076,0.0045,0.034
China,Guangxi,23.83,108.79,2020-02-24,251,112,2,114,137,,,,,,,,,,,,,,0.0175,0.008,0.034
China,Guizhou,26.82,106.87,2020-02-24,146,102,2,104,42,,,,,,,,,,,,,,0.0192,0.0137,0.034
China,Hainan,19.2,109.75,2020-02-24,168,116,5,121,47,,,,,,,,,,,,,,0.0413,0.0298,0.034
China,Hebei,39.55,116.13,2020-02-24,311,234,6,240,71,,,,,,,,,,,,,,0.025,0.0193,0.034
China,Hong Kong,22.3,114.2,2020-02-24,79,19,2,21,58,,,,,,,,,,,,,,0.0952,0.0253,0.034
China,Hubei,30.98,112.27,2020-02-24,64287,16748,2495,19243,45044,,,,,,,,,,,,,,0.13,0.0388,0.034
China,Hunan,27.61,111.71,2020-02-24,1016,731,4,735,281,,,,,,,,,,,,,,0.0054,0.0039,0.034
China,Inner Mongolia,44.09,113.94,2020-02-24,75,34,0,34,41,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jiangsu,32.97,119.46,2020-02-24,631,452,0,452,179,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jiangxi,27.61,115.72,2020-02-24,934,645,1,646,288,,,,,,,,,,,,,,0.0015,0.0011,0.034
China,Jilin,43.67,126.19,2020-02-24,93,60,1,61,32,,,,,,,,,,,,,,0.0164,0.0108,0.034
China,Liaoning,41.3,122.61,2020-02-24,121,80,1,81,40,,,,,,,,,,,,,,0.0123,0.0083,0.034
China,Macau,22.17,113.55,2020-02-24,10,6,0,6,4,,,,,,,,,,,,,,0.0,0.0,0.034
China,Ningxia,37.27,106.17,2020-02-24,71,58,0,58,13,,,,,,,,,,,,,,0.0,0.0,0.034
China,Qinghai,35.75,96.0,2020-02-24,18,18,0,18,0,,,,,,,,,,,,,,0.0,0.0,0.034
China,Shaanxi,35.19,108.87,2020-02-24,245,173,1,174,71,,,,,,,,,,,,,,0.0057,0.0041,0.034
China,Shandong,36.34,118.15,2020-02-24,755,343,5,348,407,,,,,,,,,,,,,,0.0144,0.0066,0.034
China,Shanxi,37.58,112.29,2020-02-24,133,94,0,94,39,,,,,,,,,,,,,,0.0,0.0,0.034
China,Sichuan,30.62,102.71,2020-02-24,527,276,3,279,248,,,,,,,,,,,,,,0.0108,0.0057,0.034
China,Tianjin,39.31,117.32,2020-02-24,135,87,3,90,45,,,,,,,,,,,,,,0.0333,0.0222,0.034
China,Tibet,31.69,88.09,2020-02-24,1,1,0,1,0,,,,,,,,,,,,,,0.0,0.0,0.034
China,Xinjiang,41.11,85.24,2020-02-24,76,30,2,32,44,,,,,,,,,,,,,,0.0625,0.0263,0.034
China,Zhejiang,29.18,120.09,2020-02-24,1205,782,1,783,422,,,,,,,,,,,,,,0.0013,0.0008,0.034
