Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
France,French Guiana,3.93,-53.1258,2020-04-05,61,22,0,22,39,,,,,,,,,,,,,,0.0,0.0,0.333
France,French Polynesia,-17.6797,149.41,2020-04-05,41,0,0,0,41,,,,,,,,,,,,,,,0.0,0.333
France,Guadeloupe,16.25,-61.5833,2020-04-05,135,31,7,38,97,,,,,,,,,,,,,,0.184,0.0519,0.333
France,Martinique,14.64,-61.0242,2020-04-05,149,50,4,54,95,,,,,,,,,,,,,,0.0741,0.0268,0.333
France,Mayotte,-12.8275,45.17,2020-04-05,147,14,2,16,131,,,,,,,,,,,,,,0.125,0.0136,0.333
France,New Caledonia,-20.9043,165.62,2020-04-05,18,1,0,1,17,,,,,,,,,,,,,,0.0,0.0,0.333
France,Reunion,-21.1351,55.25,2020-04-05,344,40,0,40,304,,,,,,,,,,,,,,0.0,0.0,0.333
France,Saint Barthelemy,17.9,-62.8333,2020-04-05,6,1,0,1,5,,,,,,,,,,,,,,0.0,0.0,0.333
France,Saint Pierre And Miquelon,46.89,-56.3159,2020-04-05,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.333
France,St Martin,18.07,-63.0501,2020-04-05,32,7,2,9,23,,,,,,,,,,,,,,0.222,0.0625,0.333
France,,46.23,2.21,2020-04-05,70478,16183,8078,24261,46217,,,,,,,,,,,,,,0.333,0.115,0.333
