Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
China,Anhui,31.83,117.23,2020-03-08,990,984,6,990,0,,,,,,,,,,,,,,0.0061,0.0061,0.0124
China,Beijing,40.18,116.41,2020-03-08,428,308,8,316,112,,,,,,,,,,,,,,0.0253,0.0187,0.0124
China,Chongqing,30.06,107.87,2020-03-08,576,527,6,533,43,,,,,,,,,,,,,,0.0113,0.0104,0.0124
China,Fujian,26.08,117.99,2020-03-08,296,295,1,296,0,,,,,,,,,,,,,,0.0034,0.0034,0.0124
China,Gansu,37.81,101.06,2020-03-08,124,87,2,89,35,,,,,,,,,,,,,,0.0225,0.0161,0.0124
China,Guangdong,23.34,113.42,2020-03-08,1352,1256,7,1263,89,,,,,,,,,,,,,,0.0055,0.0052,0.0124
China,Guangxi,23.83,108.79,2020-03-08,252,223,2,225,27,,,,,,,,,,,,,,0.0089,0.0079,0.0124
China,Guizhou,26.82,106.87,2020-03-08,146,117,2,119,27,,,,,,,,,,,,,,0.0168,0.0137,0.0124
China,Hainan,19.2,109.75,2020-03-08,168,159,6,165,3,,,,,,,,,,,,,,0.0364,0.0357,0.0124
China,Hebei,39.55,116.13,2020-03-08,318,307,6,313,5,,,,,,,,,,,,,,0.0192,0.0189,0.0124
China,Heilongjiang,47.86,127.76,2020-03-08,481,412,13,425,56,,,,,,,,,,,,,,0.0306,0.027,0.0124
China,Henan,33.88,113.61,2020-03-08,1272,1247,22,1269,3,,,,,,,,,,,,,,0.0173,0.0173,0.0124
China,Hong Kong,22.3,114.2,2020-03-08,114,58,3,61,53,,,,,,,,,,,,,,0.0492,0.0263,0.0124
China,Hubei,30.98,112.27,2020-03-08,67707,45235,2986,48221,19486,,,,,,,,,,,,,,0.0619,0.0441,0.0124
China,Hunan,27.61,111.71,2020-03-08,1018,968,4,972,46,,,,,,,,,,,,,,0.0041,0.0039,0.0124
China,Inner Mongolia,44.09,113.94,2020-03-08,75,70,1,71,4,,,,,,,,,,,,,,0.0141,0.0133,0.0124
China,Jiangsu,32.97,119.46,2020-03-08,631,612,0,612,19,,,,,,,,,,,,,,0.0,0.0,0.0124
China,Jiangxi,27.61,115.72,2020-03-08,935,919,1,920,15,,,,,,,,,,,,,,0.0011,0.0011,0.0124
China,Jilin,43.67,126.19,2020-03-08,93,90,1,91,2,,,,,,,,,,,,,,0.011,0.0108,0.0124
China,Liaoning,41.3,122.61,2020-03-08,125,109,1,110,15,,,,,,,,,,,,,,0.0091,0.008,0.0124
China,Macau,22.17,113.55,2020-03-08,10,10,0,10,0,,,,,,,,,,,,,,0.0,0.0,0.0124
China,Ningxia,37.27,106.17,2020-03-08,75,71,0,71,4,,,,,,,,,,,,,,0.0,0.0,0.0124
China,Qinghai,35.75,96.0,2020-03-08,18,18,0,18,0,,,,,,,,,,,,,,0.0,0.0,0.0124
China,Shaanxi,35.19,108.87,2020-03-08,245,227,1,228,17,,,,,,,,,,,,,,0.0044,0.0041,0.0124
China,Shandong,36.34,118.15,2020-03-08,758,642,6,648,110,,,,,,,,,,,,,,0.0093,0.0079,0.0124
China,Shanghai,31.2,121.45,2020-03-08,342,314,3,317,25,,,,,,,,,,,,,,0.0095,0.0088,0.0124
China,Shanxi,37.58,112.29,2020-03-08,133,126,0,126,7,,,,,,,,,,,,,,0.0,0.0,0.0124
China,Sichuan,30.62,102.71,2020-03-08,539,464,3,467,72,,,,,,,,,,,,,,0.0064,0.0056,0.0124
China,Tianjin,39.31,117.32,2020-03-08,136,128,3,131,5,,,,,,,,,,,,,,0.0229,0.0221,0.0124
China,Tibet,31.69,88.09,2020-03-08,1,1,0,1,0,,,,,,,,,,,,,,0.0,0.0,0.0124
China,Xinjiang,41.11,85.24,2020-03-08,76,73,3,76,0,,,,,,,,,,,,,,0.0395,0.0395,0.0124
China,Yunnan,24.97,101.49,2020-03-08,174,170,2,172,2,,,,,,,,,,,,,,0.0116,0.0115,0.0124
China,Zhejiang,29.18,120.09,2020-03-08,1215,1161,1,1162,53,,,,,,,,,,,,,,0.0009,0.0008,0.0124
