Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
United Kingdom,Anguilla,18.22,-63.0686,2020-03-29,2,0,0,0,2,,,,,,,,,,,,,,NaN,0.0,0.925
United Kingdom,Bermuda,32.31,-64.7505,2020-03-29,22,2,0,2,20,,,,,,,,,,,,,,0.0,0.0,0.925
United Kingdom,British Virgin Islands,18.42,-64.64,2020-03-29,2,0,0,0,2,,,,,,,,,,,,,,NaN,0.0,0.925
United Kingdom,Cayman Islands,19.31,-81.2546,2020-03-29,8,0,1,1,7,,,,,,,,,,,,,,1.0,0.125,0.925
United Kingdom,Channel Islands,49.37,-2.3644,2020-03-29,108,0,2,2,106,,,,,,,,,,,,,,1.0,0.0185,0.925
United Kingdom,Falkland Islands (Malvinas),-51.7963,-59.5236,2020-03-29,0,0,0,0,0,,,,,,,,,,,,,,NaN,NaN,0.925
United Kingdom,Gibraltar,36.14,-5.3536,2020-03-29,65,14,0,14,51,,,,,,,,,,,,,,0.0,0.0,0.925
United Kingdom,Isle Of Man,54.24,-4.5481,2020-03-29,42,0,0,0,42,,,,,,,,,,,,,,NaN,0.0,0.925
United Kingdom,Montserrat,16.74,-62.1874,2020-03-29,5,0,0,0,5,,,,,,,,,,,,,,NaN,0.0,0.925
United Kingdom,Turks And Caicos Islands,21.69,-71.7979,2020-03-29,4,0,0,0,4,,,,,,,,,,,,,,NaN,0.0,0.925
United Kingdom,,55.38,-3.436,2020-03-29,19522,135,1669,1804,17718,,,,,,,,,,,,,,0.925,0.0855,0.925
