Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
France,French Guiana,3.93,-53.1258,2020-05-12,144,122,1,123,21,,,,,,,,,,,,,,0.0081,0.0069,0.114
France,French Polynesia,-17.6797,149.41,2020-05-12,60,58,0,58,2,,,,,,,,,,,,,,0.0,0.0,0.114
France,Guadeloupe,16.25,-61.5833,2020-05-12,155,109,13,122,33,,,,,,,,,,,,,,0.107,0.0839,0.114
France,Martinique,14.64,-61.0242,2020-05-12,187,91,14,105,82,,,,,,,,,,,,,,0.133,0.0749,0.114
France,Mayotte,-12.8275,45.17,2020-05-12,1095,492,12,504,591,,,,,,,,,,,,,,0.0238,0.011,0.114
France,New Caledonia,-20.9043,165.62,2020-05-12,18,18,0,18,0,,,,,,,,,,,,,,0.0,0.0,0.114
France,Reunion,-21.1351,55.25,2020-05-12,437,354,0,354,83,,,,,,,,,,,,,,0.0,0.0,0.114
France,Saint Barthelemy,17.9,-62.8333,2020-05-12,6,6,0,6,0,,,,,,,,,,,,,,0.0,0.0,0.114
France,Saint Pierre And Miquelon,46.89,-56.3159,2020-05-12,1,1,0,1,0,,,,,,,,,,,,,,0.0,0.0,0.114
France,St Martin,18.07,-63.0501,2020-05-12,39,30,3,33,6,,,,,,,,,,,,,,0.0909,0.0769,0.114
France,,46.23,2.21,2020-05-12,176207,56617,26951,83568,92639,,,,,,,,,,,,,,0.323,0.153,0.114
