Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
China,Anhui,31.83,117.23,2020-03-29,990,984,6,990,0,,,,,,,,,,,,,,0.0061,0.0061,0.0142
China,Beijing,40.18,116.41,2020-03-29,577,412,8,420,157,,,,,,,,,,,,,,0.019,0.0139,0.0142
China,Chongqing,30.06,107.87,2020-03-29,579,570,6,576,3,,,,,,,,,,,,,,0.0104,0.0104,0.0142
China,Fujian,26.08,117.99,2020-03-29,338,295,1,296,42,,,,,,,,,,,,,,0.0034,0.003,0.0142
China,Gansu,37.81,101.06,2020-03-29,138,125,2,127,11,,,,,,,,,,,,,,0.0157,0.0145,0.0142
China,Guangdong,23.34,113.42,2020-03-29,1475,1349,8,1357,118,,,,,,,,,,,,,,0.0059,0.0054,0.0142
China,Guangxi,23.83,108.79,2020-03-29,254,250,2,252,2,,,,,,,,,,,,,,0.0079,0.0079,0.0142
China,Guizhou,26.82,106.87,2020-03-29,146,144,2,146,0,,,,,,,,,,,,,,0.0137,0.0137,0.0142
China,Hainan,19.2,109.75,2020-03-29,168,168,6,174,-6,,,,,,,,,,,,,,0.0345,0.0357,0.0142
China,Hebei,39.55,116.13,2020-03-29,319,310,6,316,3,,,,,,,,,,,,,,0.019,0.0188,0.0142
China,Heilongjiang,47.86,127.76,2020-03-29,484,469,13,482,2,,,,,,,,,,,,,,0.027,0.0269,0.0142
China,Henan,33.88,113.61,2020-03-29,1276,1251,22,1273,3,,,,,,,,,,,,,,0.0173,0.0172,0.0142
China,Hong Kong,22.3,114.2,2020-03-29,641,112,4,116,525,,,,,,,,,,,,,,0.0345,0.0062,0.0142
China,Hubei,30.98,112.27,2020-03-29,67801,62570,3182,65752,2049,,,,,,,,,,,,,,0.0484,0.0469,0.0142
China,Hunan,27.61,111.71,2020-03-29,1018,1014,4,1018,0,,,,,,,,,,,,,,0.0039,0.0039,0.0142
China,Inner Mongolia,44.09,113.94,2020-03-29,95,74,1,75,20,,,,,,,,,,,,,,0.0133,0.0105,0.0142
China,Jiangsu,32.97,119.46,2020-03-29,644,631,0,631,13,,,,,,,,,,,,,,0.0,0.0,0.0142
China,Jiangxi,27.61,115.72,2020-03-29,937,934,1,935,2,,,,,,,,,,,,,,0.0011,0.0011,0.0142
China,Jilin,43.67,126.19,2020-03-29,98,92,1,93,5,,,,,,,,,,,,,,0.0108,0.0102,0.0142
China,Liaoning,41.3,122.61,2020-03-29,134,124,2,126,8,,,,,,,,,,,,,,0.0159,0.0149,0.0142
China,Macau,22.17,113.55,2020-03-29,37,10,0,10,27,,,,,,,,,,,,,,0.0,0.0,0.0142
China,Ningxia,37.27,106.17,2020-03-29,75,75,0,75,0,,,,,,,,,,,,,,0.0,0.0,0.0142
China,Qinghai,35.75,96.0,2020-03-29,18,18,0,18,0,,,,,,,,,,,,,,0.0,0.0,0.0142
China,Shaanxi,35.19,108.87,2020-03-29,253,242,3,245,8,,,,,,,,,,,,,,0.0122,0.0119,0.0142
China,Shandong,36.34,118.15,2020-03-29,772,752,7,759,13,,,,,,,,,,,,,,0.0092,0.0091,0.0142
China,Shanghai,31.2,121.45,2020-03-29,492,334,5,339,153,,,,,,,,,,,,,,0.0147,0.0102,0.0142
China,Shanxi,37.58,112.29,2020-03-29,136,133,0,133,3,,,,,,,,,,,,,,0.0,0.0,0.0142
China,Sichuan,30.62,102.71,2020-03-29,550,536,3,539,11,,,,,,,,,,,,,,0.0056,0.0055,0.0142
China,Tianjin,39.31,117.32,2020-03-29,166,133,3,136,30,,,,,,,,,,,,,,0.0221,0.0181,0.0142
China,Tibet,31.69,88.09,2020-03-29,1,1,0,1,0,,,,,,,,,,,,,,0.0,0.0,0.0142
China,Xinjiang,41.11,85.24,2020-03-29,76,73,3,76,0,,,,,,,,,,,,,,0.0395,0.0395,0.0142
China,Yunnan,24.97,101.49,2020-03-29,180,172,2,174,6,,,,,,,,,,,,,,0.0115,0.0111,0.0142
China,Zhejiang,29.18,120.09,2020-03-29,1254,1225,1,1226,28,,,,,,,,,,,,,,0.0008,0.0008,0.0142
