Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
China,Anhui,31.83,117.23,2020-02-09,779,72,1,73,706,,,,,,,,,,,,,,0.0137,0.0013,0.034
China,Beijing,40.18,116.41,2020-02-09,326,37,2,39,287,,,,,,,,,,,,,,0.0513,0.0061,0.034
China,Chongqing,30.06,107.87,2020-02-09,468,51,2,53,415,,,,,,,,,,,,,,0.0377,0.0043,0.034
China,Fujian,26.08,117.99,2020-02-09,250,35,0,35,215,,,,,,,,,,,,,,0.0,0.0,0.034
China,Gansu,37.81,101.06,2020-02-09,83,16,2,18,65,,,,,,,,,,,,,,0.111,0.0241,0.034
China,Guangdong,23.34,113.42,2020-02-09,1131,141,1,142,989,,,,,,,,,,,,,,0.007,0.0009,0.034
China,Guangxi,23.83,108.79,2020-02-09,195,18,1,19,176,,,,,,,,,,,,,,0.0526,0.0051,0.034
China,Guizhou,26.82,106.87,2020-02-09,99,7,1,8,91,,,,,,,,,,,,,,0.125,0.0101,0.034
China,Hainan,19.2,109.75,2020-02-09,131,19,3,22,109,,,,,,,,,,,,,,0.136,0.0229,0.034
China,Hebei,39.55,116.13,2020-02-09,206,34,2,36,170,,,,,,,,,,,,,,0.0556,0.0097,0.034
China,Hong Kong,22.3,114.2,2020-02-09,29,0,1,1,28,,,,,,,,,,,,,,1.0,0.0345,0.034
China,Hubei,30.98,112.27,2020-02-09,29631,1795,871,2666,26965,,,,,,,,,,,,,,0.327,0.0294,0.034
China,Hunan,27.61,111.71,2020-02-09,838,186,1,187,651,,,,,,,,,,,,,,0.0053,0.0012,0.034
China,Inner Mongolia,44.09,113.94,2020-02-09,54,5,0,5,49,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jiangsu,32.97,119.46,2020-02-09,468,71,0,71,397,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jiangxi,27.61,115.72,2020-02-09,740,73,0,73,667,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jilin,43.67,126.19,2020-02-09,78,12,1,13,65,,,,,,,,,,,,,,0.0769,0.0128,0.034
China,Liaoning,41.3,122.61,2020-02-09,107,12,0,12,95,,,,,,,,,,,,,,0.0,0.0,0.034
China,Macau,22.17,113.55,2020-02-09,10,1,0,1,9,,,,,,,,,,,,,,0.0,0.0,0.034
China,Ningxia,37.27,106.17,2020-02-09,45,13,0,13,32,,,,,,,,,,,,,,0.0,0.0,0.034
China,Qinghai,35.75,96.0,2020-02-09,18,3,0,3,15,,,,,,,,,,,,,,0.0,0.0,0.034
China,Shaanxi,35.19,108.87,2020-02-09,208,25,0,25,183,,,,,,,,,,,,,,0.0,0.0,0.034
China,Shandong,36.34,118.15,2020-02-09,444,63,1,64,380,,,,,,,,,,,,,,0.0156,0.0023,0.034
China,Shanxi,37.58,112.29,2020-02-09,119,25,0,25,94,,,,,,,,,,,,,,0.0,0.0,0.034
China,Sichuan,30.62,102.71,2020-02-09,386,71,1,72,314,,,,,,,,,,,,,,0.0139,0.0026,0.034
China,Tianjin,39.31,117.32,2020-02-09,91,4,1,5,86,,,,,,,,,,,,,,0.2,0.011,0.034
China,Tibet,31.69,88.09,2020-02-09,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.034
China,Xinjiang,41.11,85.24,2020-02-09,45,0,0,0,45,,,,,,,,,,,,,,,0.0,0.034
China,Zhejiang,29.18,120.09,2020-02-09,1075,201,0,201,874,,,,,,,,,,,,,,0.0,0.0,0.034
