Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
China,Anhui,31.83,117.23,2020-02-26,989,744,6,750,239,,,,,,,,,,,,,,0.008,0.0061,0.034
China,Beijing,40.18,116.41,2020-02-26,400,235,4,239,161,,,,,,,,,,,,,,0.0167,0.01,0.034
China,Chongqing,30.06,107.87,2020-02-26,576,384,6,390,186,,,,,,,,,,,,,,0.0154,0.0104,0.034
China,Fujian,26.08,117.99,2020-02-26,294,218,1,219,75,,,,,,,,,,,,,,0.0046,0.0034,0.034
China,Gansu,37.81,101.06,2020-02-26,91,81,2,83,8,,,,,,,,,,,,,,0.0241,0.022,0.034
China,Guangdong,23.34,113.42,2020-02-26,1347,851,7,858,489,,,,,,,,,,,,,,0.0082,0.0052,0.034
China,Guangxi,23.83,108.79,2020-02-26,252,147,2,149,103,,,,,,,,,,,,,,0.0134,0.0079,0.034
China,Guizhou,26.82,106.87,2020-02-26,146,104,2,106,40,,,,,,,,,,,,,,0.0189,0.0137,0.034
China,Hainan,19.2,109.75,2020-02-26,168,129,5,134,34,,,,,,,,,,,,,,0.0373,0.0298,0.034
China,Hebei,39.55,116.13,2020-02-26,312,261,6,267,45,,,,,,,,,,,,,,0.0225,0.0192,0.034
China,Heilongjiang,47.86,127.76,2020-02-26,480,249,12,261,219,,,,,,,,,,,,,,0.046,0.025,0.034
China,Henan,33.88,113.61,2020-02-26,1271,1033,19,1052,219,,,,,,,,,,,,,,0.0181,0.0149,0.034
China,Hong Kong,22.3,114.2,2020-02-26,91,24,2,26,65,,,,,,,,,,,,,,0.0769,0.022,0.034
China,Hubei,30.98,112.27,2020-02-26,65187,20969,2615,23584,41603,,,,,,,,,,,,,,0.111,0.0401,0.034
China,Hunan,27.61,111.71,2020-02-26,1016,783,4,787,229,,,,,,,,,,,,,,0.0051,0.0039,0.034
China,Inner Mongolia,44.09,113.94,2020-02-26,75,38,0,38,37,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jiangsu,32.97,119.46,2020-02-26,631,478,0,478,153,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jiangxi,27.61,115.72,2020-02-26,934,719,1,720,214,,,,,,,,,,,,,,0.0014,0.0011,0.034
China,Jilin,43.67,126.19,2020-02-26,93,65,1,66,27,,,,,,,,,,,,,,0.0152,0.0108,0.034
China,Liaoning,41.3,122.61,2020-02-26,121,88,1,89,32,,,,,,,,,,,,,,0.0112,0.0083,0.034
China,Macau,22.17,113.55,2020-02-26,10,7,0,7,3,,,,,,,,,,,,,,0.0,0.0,0.034
China,Ningxia,37.27,106.17,2020-02-26,71,65,0,65,6,,,,,,,,,,,,,,0.0,0.0,0.034
China,Qinghai,35.75,96.0,2020-02-26,18,18,0,18,0,,,,,,,,,,,,,,0.0,0.0,0.034
China,Shaanxi,35.19,108.87,2020-02-26,245,192,1,193,52,,,,,,,,,,,,,,0.0052,0.0041,0.034
China,Shandong,36.34,118.15,2020-02-26,756,377,6,383,373,,,,,,,,,,,,,,0.0157,0.0079,0.034
China,Shanghai,31.2,121.45,2020-02-26,337,272,3,275,62,,,,,,,,,,,,,,0.0109,0.0089,0.034
China,Shanxi,37.58,112.29,2020-02-26,133,104,0,104,29,,,,,,,,,,,,,,0.0,0.0,0.034
China,Sichuan,30.62,102.71,2020-02-26,531,307,3,310,221,,,,,,,,,,,,,,0.0097,0.0056,0.034
China,Tianjin,39.31,117.32,2020-02-26,135,96,3,99,36,,,,,,,,,,,,,,0.0303,0.0222,0.034
China,Tibet,31.69,88.09,2020-02-26,1,1,0,1,0,,,,,,,,,,,,,,0.0,0.0,0.034
China,Xinjiang,41.11,85.24,2020-02-26,76,34,2,36,40,,,,,,,,,,,,,,0.0556,0.0263,0.034
China,Yunnan,24.97,101.49,2020-02-26,174,144,2,146,28,,,,,,,,,,,,,,0.0137,0.0115,0.034
China,Zhejiang,29.18,120.09,2020-02-26,1205,867,1,868,337,,,,,,,,,,,,,,0.0012,0.0008,0.034
