Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
China,Anhui,31.83,117.23,2020-02-13,910,157,5,162,748,,,,,,,,,,,,,,0.0309,0.0055,0.034
China,Beijing,40.18,116.41,2020-02-13,366,69,3,72,294,,,,,,,,,,,,,,0.0417,0.0082,0.034
China,Chongqing,30.06,107.87,2020-02-13,529,128,4,132,397,,,,,,,,,,,,,,0.0303,0.0076,0.034
China,Fujian,26.08,117.99,2020-02-13,279,57,0,57,222,,,,,,,,,,,,,,0.0,0.0,0.034
China,Gansu,37.81,101.06,2020-02-13,90,39,2,41,49,,,,,,,,,,,,,,0.0488,0.0222,0.034
China,Guangdong,23.34,113.42,2020-02-13,1241,314,2,316,925,,,,,,,,,,,,,,0.0063,0.0016,0.034
China,Guangxi,23.83,108.79,2020-02-13,222,33,2,35,187,,,,,,,,,,,,,,0.0571,0.009,0.034
China,Guizhou,26.82,106.87,2020-02-13,135,27,1,28,107,,,,,,,,,,,,,,0.0357,0.0074,0.034
China,Hainan,19.2,109.75,2020-02-13,157,30,4,34,123,,,,,,,,,,,,,,0.118,0.0255,0.034
China,Hebei,39.55,116.13,2020-02-13,265,68,3,71,194,,,,,,,,,,,,,,0.0423,0.0113,0.034
China,Heilongjiang,47.86,127.76,2020-02-13,395,33,9,42,353,,,,,,,,,,,,,,0.214,0.0228,0.034
China,Henan,33.88,113.61,2020-02-13,1169,296,10,306,863,,,,,,,,,,,,,,0.0327,0.0086,0.034
China,Hong Kong,22.3,114.2,2020-02-13,53,1,1,2,51,,,,,,,,,,,,,,0.5,0.0189,0.034
China,Hubei,30.98,112.27,2020-02-13,48206,3459,1310,4769,43437,,,,,,,,,,,,,,0.275,0.0272,0.034
China,Hunan,27.61,111.71,2020-02-13,968,339,2,341,627,,,,,,,,,,,,,,0.0059,0.0021,0.034
China,Inner Mongolia,44.09,113.94,2020-02-13,61,6,0,6,55,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jiangsu,32.97,119.46,2020-02-13,570,139,0,139,431,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jiangxi,27.61,115.72,2020-02-13,872,170,1,171,701,,,,,,,,,,,,,,0.0058,0.0011,0.034
China,Jilin,43.67,126.19,2020-02-13,84,24,1,25,59,,,,,,,,,,,,,,0.04,0.0119,0.034
China,Liaoning,41.3,122.61,2020-02-13,117,22,1,23,94,,,,,,,,,,,,,,0.0435,0.0085,0.034
China,Macau,22.17,113.55,2020-02-13,10,3,0,3,7,,,,,,,,,,,,,,0.0,0.0,0.034
China,Ningxia,37.27,106.17,2020-02-13,64,24,0,24,40,,,,,,,,,,,,,,0.0,0.0,0.034
China,Qinghai,35.75,96.0,2020-02-13,18,11,0,11,7,,,,,,,,,,,,,,0.0,0.0,0.034
China,Shaanxi,35.19,108.87,2020-02-13,229,46,0,46,183,,,,,,,,,,,,,,0.0,0.0,0.034
China,Shandong,36.34,118.15,2020-02-13,509,105,2,107,402,,,,,,,,,,,,,,0.0187,0.0039,0.034
China,Shanghai,31.2,121.45,2020-02-13,315,62,1,63,252,,,,,,,,,,,,,,0.0159,0.0032,0.034
China,Shanxi,37.58,112.29,2020-02-13,126,36,0,36,90,,,,,,,,,,,,,,0.0,0.0,0.034
China,Sichuan,30.62,102.71,2020-02-13,451,104,1,105,346,,,,,,,,,,,,,,0.0095,0.0022,0.034
China,Tianjin,39.31,117.32,2020-02-13,119,21,3,24,95,,,,,,,,,,,,,,0.125,0.0252,0.034
China,Tibet,31.69,88.09,2020-02-13,1,1,0,1,0,,,,,,,,,,,,,,0.0,0.0,0.034
China,Xinjiang,41.11,85.24,2020-02-13,63,6,1,7,56,,,,,,,,,,,,,,0.143,0.0159,0.034
China,Yunnan,24.97,101.49,2020-02-13,156,27,0,27,129,,,,,,,,,,,,,,0.0,0.0,0.034
China,Zhejiang,29.18,120.09,2020-02-13,1145,360,0,360,785,,,,,,,,,,,,,,0.0,0.0,0.034
