Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
China,Anhui,31.83,117.23,2020-02-14,934,193,6,199,735,,,,,,,,,,,,,,0.0302,0.0064,0.034
China,Beijing,40.18,116.41,2020-02-14,372,80,3,83,289,,,,,,,,,,,,,,0.0361,0.0081,0.034
China,Chongqing,30.06,107.87,2020-02-14,537,152,5,157,380,,,,,,,,,,,,,,0.0318,0.0093,0.034
China,Fujian,26.08,117.99,2020-02-14,281,63,0,63,218,,,,,,,,,,,,,,0.0,0.0,0.034
China,Gansu,37.81,101.06,2020-02-14,90,39,2,41,49,,,,,,,,,,,,,,0.0488,0.0222,0.034
China,Guangdong,23.34,113.42,2020-02-14,1261,362,2,364,897,,,,,,,,,,,,,,0.0055,0.0016,0.034
China,Guangxi,23.83,108.79,2020-02-14,226,36,2,38,188,,,,,,,,,,,,,,0.0526,0.0088,0.034
China,Guizhou,26.82,106.87,2020-02-14,140,28,1,29,111,,,,,,,,,,,,,,0.0345,0.0071,0.034
China,Hainan,19.2,109.75,2020-02-14,159,43,4,47,112,,,,,,,,,,,,,,0.0851,0.0252,0.034
China,Hebei,39.55,116.13,2020-02-14,283,87,3,90,193,,,,,,,,,,,,,,0.0333,0.0106,0.034
China,Heilongjiang,47.86,127.76,2020-02-14,419,47,11,58,361,,,,,,,,,,,,,,0.19,0.0263,0.034
China,Henan,33.88,113.61,2020-02-14,1184,357,11,368,816,,,,,,,,,,,,,,0.0299,0.0093,0.034
China,Hong Kong,22.3,114.2,2020-02-14,56,1,1,2,54,,,,,,,,,,,,,,0.5,0.0179,0.034
China,Hubei,30.98,112.27,2020-02-14,54406,4774,1457,6231,48175,,,,,,,,,,,,,,0.234,0.0268,0.034
China,Hunan,27.61,111.71,2020-02-14,988,364,2,366,622,,,,,,,,,,,,,,0.0055,0.002,0.034
China,Inner Mongolia,44.09,113.94,2020-02-14,65,6,0,6,59,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jiangsu,32.97,119.46,2020-02-14,593,157,0,157,436,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jiangxi,27.61,115.72,2020-02-14,900,187,1,188,712,,,,,,,,,,,,,,0.0053,0.0011,0.034
China,Jilin,43.67,126.19,2020-02-14,86,25,1,26,60,,,,,,,,,,,,,,0.0385,0.0116,0.034
China,Liaoning,41.3,122.61,2020-02-14,119,29,1,30,89,,,,,,,,,,,,,,0.0333,0.0084,0.034
China,Macau,22.17,113.55,2020-02-14,10,3,0,3,7,,,,,,,,,,,,,,0.0,0.0,0.034
China,Ningxia,37.27,106.17,2020-02-14,67,24,0,24,43,,,,,,,,,,,,,,0.0,0.0,0.034
China,Qinghai,35.75,96.0,2020-02-14,18,11,0,11,7,,,,,,,,,,,,,,0.0,0.0,0.034
China,Shaanxi,35.19,108.87,2020-02-14,230,54,0,54,176,,,,,,,,,,,,,,0.0,0.0,0.034
China,Shandong,36.34,118.15,2020-02-14,523,136,2,138,385,,,,,,,,,,,,,,0.0145,0.0038,0.034
China,Shanghai,31.2,121.45,2020-02-14,318,90,1,91,227,,,,,,,,,,,,,,0.011,0.0031,0.034
China,Shanxi,37.58,112.29,2020-02-14,127,38,0,38,89,,,,,,,,,,,,,,0.0,0.0,0.034
China,Sichuan,30.62,102.71,2020-02-14,463,114,1,115,348,,,,,,,,,,,,,,0.0087,0.0022,0.034
China,Tianjin,39.31,117.32,2020-02-14,120,31,3,34,86,,,,,,,,,,,,,,0.0882,0.025,0.034
China,Tibet,31.69,88.09,2020-02-14,1,1,0,1,0,,,,,,,,,,,,,,0.0,0.0,0.034
China,Xinjiang,41.11,85.24,2020-02-14,65,6,1,7,58,,,,,,,,,,,,,,0.143,0.0154,0.034
China,Yunnan,24.97,101.49,2020-02-14,162,36,0,36,126,,,,,,,,,,,,,,0.0,0.0,0.034
China,Zhejiang,29.18,120.09,2020-02-14,1155,403,0,403,752,,,,,,,,,,,,,,0.0,0.0,0.034
