Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
China,Anhui,31.83,117.23,2020-02-28,990,821,6,827,163,,,,,,,,,,,,,,0.0073,0.0061,0.034
China,Beijing,40.18,116.41,2020-02-28,410,257,7,264,146,,,,,,,,,,,,,,0.0265,0.0171,0.034
China,Chongqing,30.06,107.87,2020-02-28,576,422,6,428,148,,,,,,,,,,,,,,0.014,0.0104,0.034
China,Fujian,26.08,117.99,2020-02-28,296,235,1,236,60,,,,,,,,,,,,,,0.0042,0.0034,0.034
China,Gansu,37.81,101.06,2020-02-28,91,82,2,84,7,,,,,,,,,,,,,,0.0238,0.022,0.034
China,Guangdong,23.34,113.42,2020-02-28,1348,935,7,942,406,,,,,,,,,,,,,,0.0074,0.0052,0.034
China,Guangxi,23.83,108.79,2020-02-28,252,168,2,170,82,,,,,,,,,,,,,,0.0118,0.0079,0.034
China,Guizhou,26.82,106.87,2020-02-28,146,112,2,114,32,,,,,,,,,,,,,,0.0175,0.0137,0.034
China,Hainan,19.2,109.75,2020-02-28,168,133,5,138,30,,,,,,,,,,,,,,0.0362,0.0298,0.034
China,Hebei,39.55,116.13,2020-02-28,318,277,6,283,35,,,,,,,,,,,,,,0.0212,0.0189,0.034
China,Heilongjiang,47.86,127.76,2020-02-28,480,283,13,296,184,,,,,,,,,,,,,,0.0439,0.0271,0.034
China,Henan,33.88,113.61,2020-02-28,1272,1112,20,1132,140,,,,,,,,,,,,,,0.0177,0.0157,0.034
China,Hong Kong,22.3,114.2,2020-02-28,94,30,2,32,62,,,,,,,,,,,,,,0.0625,0.0213,0.034
China,Hubei,30.98,112.27,2020-02-28,65914,26403,2682,29085,36829,,,,,,,,,,,,,,0.0922,0.0407,0.034
China,Hunan,27.61,111.71,2020-02-28,1017,830,4,834,183,,,,,,,,,,,,,,0.0048,0.0039,0.034
China,Inner Mongolia,44.09,113.94,2020-02-28,75,45,0,45,30,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jiangsu,32.97,119.46,2020-02-28,631,515,0,515,116,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jiangxi,27.61,115.72,2020-02-28,935,790,1,791,144,,,,,,,,,,,,,,0.0013,0.0011,0.034
China,Jilin,43.67,126.19,2020-02-28,93,73,1,74,19,,,,,,,,,,,,,,0.0135,0.0108,0.034
China,Liaoning,41.3,122.61,2020-02-28,121,93,1,94,27,,,,,,,,,,,,,,0.0106,0.0083,0.034
China,Macau,22.17,113.55,2020-02-28,10,8,0,8,2,,,,,,,,,,,,,,0.0,0.0,0.034
China,Ningxia,37.27,106.17,2020-02-28,72,68,0,68,4,,,,,,,,,,,,,,0.0,0.0,0.034
China,Qinghai,35.75,96.0,2020-02-28,18,18,0,18,0,,,,,,,,,,,,,,0.0,0.0,0.034
China,Shaanxi,35.19,108.87,2020-02-28,245,199,1,200,45,,,,,,,,,,,,,,0.005,0.0041,0.034
China,Shandong,36.34,118.15,2020-02-28,756,405,6,411,345,,,,,,,,,,,,,,0.0146,0.0079,0.034
China,Shanghai,31.2,121.45,2020-02-28,337,279,3,282,55,,,,,,,,,,,,,,0.0106,0.0089,0.034
China,Shanxi,37.58,112.29,2020-02-28,133,112,0,112,21,,,,,,,,,,,,,,0.0,0.0,0.034
China,Sichuan,30.62,102.71,2020-02-28,538,338,3,341,197,,,,,,,,,,,,,,0.0088,0.0056,0.034
China,Tianjin,39.31,117.32,2020-02-28,136,102,3,105,31,,,,,,,,,,,,,,0.0286,0.0221,0.034
China,Tibet,31.69,88.09,2020-02-28,1,1,0,1,0,,,,,,,,,,,,,,0.0,0.0,0.034
China,Xinjiang,41.11,85.24,2020-02-28,76,52,3,55,21,,,,,,,,,,,,,,0.0545,0.0395,0.034
China,Yunnan,24.97,101.49,2020-02-28,174,156,2,158,16,,,,,,,,,,,,,,0.0127,0.0115,0.034
China,Zhejiang,29.18,120.09,2020-02-28,1205,975,1,976,229,,,,,,,,,,,,,,0.001,0.0008,0.034
