date,state,confirmed,deaths,recovered,estimated_population,city_ibge_code,infected_per_confirmed,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi
2020-03-12,PE,2,0,4,9652642,26,8.3,17,4,13,,,,,,,,,,,,,,0.0,0.0,1.761,0.0,0.4144,0.4144,1.347
2020-03-13,PE,2,0,2,9652642,26,8.3,17,2,15,,,,,,,,,,,,,,0.0,0.0,1.761,0.0,0.2072,0.2072,1.554
2020-03-14,PE,7,0,12,9652642,26,8.3,58,12,46,,,,,,,,,,,,,,0.0,0.0,6.009,0.0,1.243,1.243,4.766
2020-03-15,PE,8,0,18,9652642,26,8.3,66,18,48,23.5,6.167,,,,,,,,,,,,0.0,0.0,6.838,0.0,1.865,1.865,4.973
2020-03-16,PE,8,0,19,9652642,26,8.3,66,19,47,35.833,7.5,,,,,,,,,,,,0.0,0.0,6.838,0.0,1.968,1.968,4.869
2020-03-17,PE,18,0,33,9652642,26,8.3,149,33,116,33.167,7.5,,,,,,,,,,,,0.0,0.0,15.436,0.0,3.419,3.419,12.017
2020-03-18,PE,19,0,41,9652642,26,8.3,158,41,117,34.667,7.833,,,,1.389,0.4444,,,,,,,0.0,0.0,16.369,0.0,4.248,4.248,12.121
2020-03-19,PE,28,0,47,9652642,26,8.3,232,47,185,40.167,7.5,,,,-1.80556,0.6667,,,,,,,0.0,0.0,24.035,0.0,4.869,4.869,19.166
2020-03-20,PE,31,0,57,9652642,26,8.3,257,57,200,33.333,8.167,,,,-1.61111,0.7222,,,,-0.23611,,,0.0,0.0,26.625,0.0,5.905,5.905,20.72
2020-03-21,PE,33,0,65,9652642,26,8.3,274,65,209,31.833,8.833,,,,-0.25,1.389,,,,,,,0.0,0.0,28.386,0.0,6.734,6.734,21.652
2020-03-22,PE,37,0,64,9652642,26,8.3,307,64,243,25.0,11.5,,,,0.4444,2.611,,,,,,,0.0,0.0,31.805,0.0,6.63,6.63,25.174
2020-03-23,PE,42,0,82,9652642,26,8.3,349,82,267,23.5,11.833,,,,1.583,2.917,,,,,,,0.0,0.0,36.156,0.0,8.495,8.495,27.661
2020-03-24,PE,42,0,94,9652642,26,8.3,349,94,255,33.167,16.167,,,,2.75,3.389,,,,1.625,,,0.0,0.0,36.156,0.0,9.738,9.738,26.418
2020-03-25,PE,46,1,116,9652642,26,8.3,382,117,265,42.833,23.167,,,,5.278,2.583,,,,1.049,,,0.00855,0.00262,39.575,0.1036,12.017,12.121,27.454
2020-03-26,PE,48,3,128,9652642,26,8.3,398,131,267,42.833,25.667,,,,6.944,2.694,,,,1.451,0.4427,,0.0229,0.00754,41.232,0.3108,13.261,13.571,27.661
2020-03-27,PE,57,4,162,9652642,26,8.3,473,166,307,48.333,29.167,,,,5.778,1.917,,,,2.833,0.7465,,0.0241,0.00846,49.002,0.4144,16.783,17.197,31.805
2020-03-28,PE,68,5,203,9652642,26,8.3,564,208,356,56.667,27.0,0.8333,27.833,28.833,8.556,2.694,,,,3.396,2.127,0.6202,0.02404,0.00887,58.43,0.518,21.031,21.549,36.881
2020-03-29,PE,73,5,236,9652642,26,8.3,606,241,365,65.167,28.0,0.8333,28.833,36.333,16.611,5.194,,,,4.035,1.797,0.6775,0.02075,0.00825,62.781,0.518,24.449,24.967,37.813
2020-03-30,PE,77,6,269,9652642,26,8.3,639,275,364,67.833,27.667,0.8333,28.5,39.333,20.528,7.389,,,,9.958,2.924,-0.14106,0.02182,0.00939,66.199,0.6216,27.868,28.49,37.71
2020-03-31,PE,87,6,278,9652642,26,8.3,722,284,438,94.167,39.333,0.8333,40.167,54.0,21.917,10.583,0.5278,11.111,10.806,10.021,3.457,0.2036,0.02113,0.00831,74.798,0.6216,28.8,29.422,45.376
2020-04-01,PE,95,8,296,9652642,26,8.3,789,304,485,142.5,56.833,1.5,58.333,84.167,48.389,22.306,0.5833,22.889,25.5,15.09,1.563,-0.97483,0.02632,0.01014,81.739,0.8288,30.665,31.494,50.245
2020-04-02,PE,106,9,328,9652642,26,8.3,880,337,543,171.5,73.5,2.5,76.0,95.5,56.694,25.722,0.8889,26.611,30.083,17.861,2.611,-1.32075,0.02671,0.01023,91.167,0.9324,33.98,34.913,56.254
2020-04-03,PE,136,10,439,9652642,26,8.3,1129,449,680,188.167,90.5,4.0,94.5,93.667,80.889,36.75,1.139,37.889,43.0,16.208,-0.97569,-1.33507,0.02227,0.00886,116.963,1.036,45.48,46.516,70.447
2020-04-04,PE,176,14,577,9652642,26,8.3,1461,591,870,355.5,161.833,4.333,166.167,189.333,93.361,45.972,1.167,47.139,46.222,20.465,-1.82639,-2.32769,0.02369,0.00958,151.358,1.45,59.776,61.227,90.131
2020-04-05,PE,201,21,710,9652642,26,8.3,1668,731,937,408.0,182.0,6.167,188.167,219.833,113.222,58.889,1.0,59.889,53.333,11.187,-3.77778,,0.02873,0.01259,172.802,2.176,73.555,75.731,97.072
2020-04-06,PE,223,30,821,9652642,26,8.3,1851,851,1000,579.5,259.833,7.667,267.5,312.0,138.556,72.944,0.8611,73.806,64.75,10.556,-6.69965,,0.03525,0.01621,191.761,3.108,85.054,88.162,103.599
