date,state,confirmed,deaths,recovered,estimated_population,city_ibge_code,infected_per_confirmed,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi
2020-03-13,AM,2,0,1,4186043,13,19.4,39,1,38,,,,,,,,,,,,,,0.0,0.0,9.317,0.0,0.2389,0.2389,9.078
2020-03-18,AM,2,0,3,4186043,13,19.4,39,3,36,,,,,,,,,,,,,,0.0,0.0,9.317,0.0,0.7167,0.7167,8.6
2020-03-19,AM,3,0,3,4186043,13,19.4,58,3,55,,,,,,,,,,,,,,0.0,0.0,13.856,0.0,0.7167,0.7167,13.139
2020-03-20,AM,7,0,8,4186043,13,19.4,136,8,128,,,,,,,,,,,,,,0.0,0.0,32.489,0.0,1.911,1.911,30.578
2020-03-21,AM,11,0,21,4186043,13,19.4,213,21,192,145.5,11.333,,,,,,,,,,,,0.0,0.0,50.883,0.0,5.017,5.017,45.867
2020-03-22,AM,26,0,48,4186043,13,19.4,504,48,456,165.0,16.833,,,,,,,,,,,,0.0,0.0,120.4,0.0,11.467,11.467,108.933
2020-03-23,AM,32,0,49,4186043,13,19.4,621,49,572,194.0,23.167,,,,,,,,,,,,0.0,0.0,148.35,0.0,11.706,11.706,136.645
2020-03-24,AM,47,1,71,4186043,13,19.4,912,72,840,226.333,33.667,,,,31.778,18.611,,,,,,,0.01389,0.0011,217.867,0.2389,16.961,17.2,200.667
2020-03-25,AM,54,1,104,4186043,13,19.4,1048,105,943,274.833,55.833,,,,37.694,22.528,,,,,,,0.00952,0.00095,250.356,0.2389,24.844,25.083,225.272
2020-03-26,AM,67,1,147,4186043,13,19.4,1300,148,1152,349.167,86.5,,,,39.333,24.472,,,,0.6806,,,0.00676,0.00077,310.556,0.2389,35.117,35.356,275.2
2020-03-27,AM,81,1,223,4186043,13,19.4,1571,224,1347,336.167,123.0,0.1667,123.167,213.0,42.056,24.417,,,,-0.9375,,,0.00446,0.00064,375.295,0.2389,53.272,53.511,321.784
2020-03-28,AM,111,1,383,4186043,13,19.4,2153,384,1769,391.167,152.0,0.3333,152.333,238.833,34.5,22.222,,,,12.0,7.878,,0.0026,0.00046,514.328,0.2389,91.495,91.733,422.595
2020-03-29,AM,140,1,568,4186043,13,19.4,2716,569,2147,430.0,170.0,0.3333,170.333,259.667,33.944,20.722,,,,21.285,,,0.00176,0.00037,648.823,0.2389,135.689,135.928,512.895
2020-03-30,AM,151,2,809,4186043,13,19.4,2929,811,2118,478.667,180.167,0.3333,180.5,298.167,87.333,29.75,0.3333,30.083,57.25,32.194,8.045,-3.45139,0.00247,0.00068,699.706,0.4778,193.261,193.739,505.967
2020-03-31,AM,175,3,1016,4186043,13,19.4,3395,1019,2376,481.833,189.167,1.0,190.167,291.667,127.194,41.028,0.3889,41.417,85.778,49.035,3.536,,0.00294,0.00088,811.028,0.7167,242.711,243.428,567.6
2020-04-01,AM,200,3,1167,4186043,13,19.4,3880,1170,2710,552.833,210.833,1.833,212.667,340.167,163.278,45.111,0.5,45.611,117.667,44.181,-5.92708,-7.1888,0.00256,0.00077,926.89,0.7167,278.784,279.5,647.389
2020-04-02,AM,229,3,1304,4186043,13,19.4,4443,1307,3136,860.167,301.5,2.167,303.667,556.5,230.083,69.056,0.6944,69.75,160.333,35.431,-15.96354,-6.41623,0.0023,0.00068,1061.384,0.7167,311.511,312.228,749.156
2020-04-03,AM,260,7,1518,4186043,13,19.4,5044,1525,3519,1154.333,398.167,2.667,400.833,753.5,264.056,91.306,0.75,92.056,172.0,8.486,-20.71007,,0.00459,0.00139,1204.957,1.672,362.634,364.306,840.651
2020-04-04,AM,311,12,1833,4186043,13,19.4,6033,1845,4188,1409.667,440.667,3.333,444.0,965.667,268.917,110.806,0.75,111.556,157.361,-14.81944,-22.12847,,0.0065,0.00199,1441.218,2.867,437.884,440.75,1000.468
2020-04-05,AM,417,15,2618,4186043,13,19.4,8090,2633,5457,1859.167,594.5,4.5,599.0,1260.167,197.222,106.528,0.6944,107.222,90.0,-38.65972,-13.90972,,0.0057,0.00185,1932.613,3.583,625.412,628.995,1303.618
2020-04-06,AM,532,19,3405,4186043,13,19.4,10321,3424,6897,2066.167,737.0,5.5,742.5,1323.667,170.806,119.028,0.75,119.778,51.028,-53.08333,,,0.00555,0.00184,2465.574,4.539,813.417,817.956,1647.618
2020-04-07,AM,636,23,3811,4186043,13,19.4,12338,3834,8504,2166.333,875.667,6.333,882.0,1284.333,109.417,131.111,0.7778,131.889,-22.47222,-47.15278,,,0.006,0.00186,2947.414,5.494,910.406,915.901,2031.513
2020-04-08,AM,804,30,4871,4186043,13,19.4,15598,4901,10697,2043.5,940.667,6.333,947.0,1096.5,56.583,128.444,0.9167,129.361,-72.77778,-33.53472,,,0.00612,0.00192,3726.192,7.167,1163.629,1170.795,2555.397
2020-04-09,AM,899,40,5940,4186043,13,19.4,17441,5980,11461,2179.167,1112.333,7.167,1119.5,1059.667,8.611,93.278,0.9167,94.194,-85.58333,-10.11111,,,0.00669,0.00229,4166.465,9.556,1419.001,1428.557,2737.908
2020-04-10,AM,981,50,7087,4186043,13,19.4,19031,7137,11894,2066.167,1227.333,8.0,1235.333,830.833,36.667,109.944,1.0,110.944,-74.27778,-11.84722,,,0.00701,0.00263,4546.298,11.944,1693.007,1704.951,2841.347
2020-04-11,AM,1049,53,8262,4186043,13,19.4,20351,8315,12036,2198.667,1365.167,10.0,1375.167,823.5,68.972,102.083,1.5,103.583,-34.61111,15.361,,,0.00637,0.0026,4861.632,12.661,1973.702,1986.363,2875.269
2020-04-12,AM,1206,62,10079,4186043,13,19.4,23396,10141,13255,2117.833,1296.667,11.0,1307.667,810.167,9.194,52.806,1.556,54.361,-45.16667,-9.70833,,,0.00611,0.00265,5589.049,14.811,2407.763,2422.574,3166.475
2020-04-13,AM,1275,71,11175,4186043,13,19.4,24735,11246,13489,2386.333,1535.333,12.333,1547.667,838.667,70.056,51.694,1.75,53.444,16.611,-9.02778,2.524,,0.00631,0.00287,5908.922,16.961,2669.586,2686.547,3222.375
2020-04-14,AM,1484,90,13062,4186043,13,19.4,28790,13152,15638,2457.333,1553.167,15.333,1568.5,888.833,-2.16667,13.806,0.9722,14.778,-16.94444,0.6597,,,0.00684,0.00313,6877.617,21.5,3120.369,3141.869,3735.748
