date,state,confirmed,deaths,recovered,estimated_population,city_ibge_code,infected_per_confirmed,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi
2020-03-12,GO,3,0,6,7088538,52,8.3,25,6,19,,,,,,,,,,,,,,0.0,0.0,3.527,0.0,0.8464,0.8464,2.68
2020-03-13,GO,3,0,3,7088538,52,8.3,25,3,22,,,,,,,,,,,,,,0.0,0.0,3.527,0.0,0.4232,0.4232,3.104
2020-03-14,GO,4,0,7,7088538,52,8.3,33,7,26,,,,,,,,,,,,,,0.0,0.0,4.655,0.0,0.9875,0.9875,3.668
2020-03-15,GO,4,0,9,7088538,52,8.3,33,9,24,12.5,3.333,,,,,,,,,,,,0.0,0.0,4.655,0.0,1.27,1.27,3.386
2020-03-16,GO,9,0,21,7088538,52,8.3,75,21,54,16.667,3.667,,,,,,,,,,,,0.0,0.0,10.58,0.0,2.963,2.963,7.618
2020-03-17,GO,10,0,18,7088538,52,8.3,83,18,65,19.333,4.333,,,,,,,,,,,,0.0,0.0,11.709,0.0,2.539,2.539,9.17
2020-03-18,GO,12,0,26,7088538,52,8.3,100,26,74,20.833,4.667,,,,1.833,0.5278,,,,,,,0.0,0.0,14.107,0.0,3.668,3.668,10.439
2020-03-19,GO,15,0,25,7088538,52,8.3,125,25,100,16.5,2.5,,,,1.806,1.139,,,,,,,0.0,0.0,17.634,0.0,3.527,3.527,14.107
2020-03-20,GO,18,0,33,7088538,52,8.3,149,33,116,18.0,4.5,,,,1.389,1.167,,,,0.875,,,0.0,0.0,21.02,0.0,4.655,4.655,16.364
2020-03-21,GO,19,0,37,7088538,52,8.3,158,37,121,23.5,6.5,,,,3.444,2.056,,,,0.7014,,,0.0,0.0,22.29,0.0,5.22,5.22,17.07
2020-03-22,GO,21,0,36,7088538,52,8.3,174,36,138,27.5,10.5,,,,5.333,3.222,,,,0.4583,-0.33507,,0.0,0.0,24.547,0.0,5.079,5.079,19.468
2020-03-23,GO,23,0,45,7088538,52,8.3,191,45,146,27.667,11.333,,,,4.611,3.028,,,,-0.27083,-0.55035,,0.0,0.0,26.945,0.0,6.348,6.348,20.597
2020-03-24,GO,29,0,65,7088538,52,8.3,241,65,176,41.5,17.0,,,,3.222,2.944,,,,-0.46528,-0.36111,,0.0,0.0,33.999,0.0,9.17,9.17,24.829
2020-03-25,GO,35,0,88,7088538,52,8.3,290,88,202,48.5,21.833,,,,2.361,1.583,,,,-1.5,,,0.0,0.0,40.911,0.0,12.414,12.414,28.497
2020-03-26,GO,38,1,101,7088538,52,8.3,315,102,213,45.667,22.667,,,,3.472,1.611,,,,-0.98611,,,0.0098,0.00317,44.438,0.1411,14.248,14.389,30.049
2020-03-27,GO,49,1,139,7088538,52,8.3,407,140,267,42.833,24.167,,,,-1.38889,-0.41667,,,,0.2153,,,0.00714,0.00246,57.417,0.1411,19.609,19.75,37.666
2020-03-28,GO,56,1,167,7088538,52,8.3,465,168,297,41.667,20.0,,,,-0.72222,-0.38889,,,,0.5208,,,0.00595,0.00215,65.599,0.1411,23.559,23.7,41.899
2020-03-29,GO,56,1,181,7088538,52,8.3,465,182,283,48.5,21.0,0.0,21.0,27.5,3.222,0.5833,,,,,0.6389,,0.00549,0.00215,65.599,0.1411,25.534,25.675,39.924
2020-03-30,GO,60,1,210,7088538,52,8.3,498,211,287,33.167,14.5,0.0,14.5,18.667,5.556,1.444,,,,,0.375,,0.00474,0.00201,70.254,0.1411,29.625,29.766,40.488
2020-03-31,GO,65,1,208,7088538,52,8.3,540,209,331,44.167,19.5,0.1667,19.667,24.5,5.5,3.056,,,,2.771,,-0.3546,0.00478,0.00185,76.179,0.1411,29.343,29.484,46.695
2020-04-01,GO,73,1,227,7088538,52,8.3,606,228,378,65.0,26.167,0.1667,26.333,38.667,5.75,3.5,,,,2.021,,-0.28906,0.00439,0.00165,85.49,0.1411,32.024,32.165,53.326
2020-04-02,GO,73,1,226,7088538,52,8.3,606,227,379,76.167,32.833,0.3333,33.167,43.0,14.306,6.944,,,,0.9861,-0.77951,,0.00441,0.00165,85.49,0.1411,31.882,32.024,53.467
2020-04-03,GO,88,2,284,7088538,52,8.3,730,286,444,74.667,38.333,0.6667,39.0,35.667,13.639,6.778,0.1111,6.889,6.75,0.8056,-0.78125,,0.00699,0.00274,102.983,0.2821,40.065,40.347,62.636
2020-04-04,GO,103,2,338,7088538,52,8.3,855,340,515,83.0,42.0,0.6667,42.667,40.333,9.444,6.194,0.1389,6.333,3.111,-0.34722,-0.27604,,0.00588,0.00234,120.617,0.2821,47.683,47.965,72.652
2020-04-05,GO,115,3,407,7088538,52,8.3,955,410,545,119.0,56.167,1.0,57.167,61.833,8.972,6.5,0.1389,6.639,2.333,-1.10417,-0.27431,,0.00732,0.00314,134.725,0.4232,57.417,57.84,76.885
2020-04-06,GO,119,5,438,7088538,52,8.3,988,443,545,126.0,60.167,0.8333,61.0,65.0,12.917,7.889,0.1389,8.028,4.889,-0.11806,,,0.01129,0.00506,139.38,0.7054,61.79,62.495,76.885
2020-04-07,GO,133,5,479,7088538,52,8.3,1104,484,620,121.667,63.333,1.0,64.333,57.333,9.222,7.778,0.1667,7.944,1.278,-0.29167,,,0.01033,0.00453,155.744,0.7054,67.574,68.279,87.465
2020-04-08,GO,159,7,563,7088538,52,8.3,1320,570,750,130.0,71.833,1.167,73.0,57.0,8.972,9.694,0.05556,9.75,-0.77778,-0.97917,,,0.01228,0.0053,186.216,0.9875,79.424,80.412,105.805
2020-04-09,GO,179,7,645,7088538,52,8.3,1486,652,834,152.167,85.667,1.5,87.167,65.0,7.806,8.167,0.08333,8.25,-0.44444,-0.45833,,,0.01074,0.00471,209.634,0.9875,90.992,91.979,117.655
2020-04-10,GO,191,8,718,7088538,52,8.3,1585,726,859,138.333,88.667,1.667,90.333,48.0,9.0,8.028,0.05556,8.083,0.9167,0.0,,,0.01102,0.00505,223.6,1.129,101.29,102.419,121.182
2020-04-11,GO,209,10,838,7088538,52,8.3,1735,848,887,172.833,114.333,1.333,115.667,57.167,7.389,4.806,-0.02778,4.778,2.611,1.507,,,0.01179,0.00576,244.761,1.411,118.219,119.63,125.132
2020-04-12,GO,229,14,952,7088538,52,8.3,1901,966,935,172.833,109.167,1.333,110.5,62.333,8.972,4.722,-0.13889,4.583,4.389,-2.59028,,,0.01449,0.00736,268.179,1.975,134.301,136.276,131.903
2020-04-13,GO,233,15,1011,7088538,52,8.3,1934,1026,908,175.667,111.5,1.333,112.833,62.833,13.833,6.167,-0.19444,5.972,7.861,-2.30556,-1.35764,,0.01462,0.00776,272.835,2.116,142.625,144.741,128.094
2020-04-14,GO,284,15,1249,7088538,52,8.3,2357,1264,1093,174.333,100.667,1.0,101.667,72.667,-1.36111,-1.88889,-0.11111,-2.0,0.6389,-2.64583,,,0.01187,0.00636,332.509,2.116,176.2,178.316,154.193
2020-04-15,GO,304,15,1300,7088538,52,8.3,2523,1315,1208,206.0,114.0,0.6667,114.667,91.333,-1.83333,1.083,-0.11111,0.9722,-2.80556,-3.92361,,,0.01141,0.00595,355.927,2.116,183.395,185.511,170.416
