date,state,confirmed,deaths,recovered,estimated_population,city_ibge_code,infected_per_confirmed,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi
2020-03-07,DF,1,0,1,3045421,53,5.5,6,1,5,,,,,,,,,,,,,,0.0,0.0,1.97,0.0,0.3284,0.3284,1.642
2020-03-08,DF,1,0,1,3045421,53,5.5,6,1,5,,,,,,,,,,,,,,0.0,0.0,1.97,0.0,0.3284,0.3284,1.642
2020-03-09,DF,1,0,1,3045421,53,5.5,6,1,5,,,,,,,,,,,,,,0.0,0.0,1.97,0.0,0.3284,0.3284,1.642
2020-03-10,DF,1,0,1,3045421,53,5.5,6,1,5,0.8333,0.0,,,,,,,,,,,,0.0,0.0,1.97,0.0,0.3284,0.3284,1.642
2020-03-11,DF,2,0,3,3045421,53,5.5,11,3,8,6.333,1.333,,,,,,,,,,,,0.0,0.0,3.612,0.0,0.9851,0.9851,2.627
2020-03-12,DF,2,0,3,3045421,53,5.5,11,3,8,11.833,3.333,,,,,,,,,,,,0.0,0.0,3.612,0.0,0.9851,0.9851,2.627
2020-03-13,DF,2,0,1,3045421,53,5.5,11,1,10,16.333,4.667,,,,,,,,,,,,0.0,0.0,3.612,0.0,0.3284,0.3284,3.284
2020-03-14,DF,8,0,9,3045421,53,5.5,44,9,35,,,,,,,,,,,,,,0.0,0.0,14.448,0.0,2.955,2.955,11.493
2020-03-15,DF,14,0,21,3045421,53,5.5,77,21,56,,,,,,,,,,,,,,0.0,0.0,25.284,0.0,6.896,6.896,18.388
2020-03-16,DF,19,0,29,3045421,53,5.5,104,29,75,,,,,,,,,,,,,,0.0,0.0,34.15,0.0,9.522,9.522,24.627
2020-03-18,DF,34,0,49,3045421,53,5.5,187,49,138,,,,,,,,,,,,,,0.0,0.0,61.404,0.0,16.09,16.09,45.314
2020-03-19,DF,42,0,47,3045421,53,5.5,231,47,184,,,,,,,,,,,,,,0.0,0.0,75.852,0.0,15.433,15.433,60.419
2020-03-20,DF,87,0,107,3045421,53,5.5,478,107,371,,,,,,,,,,,,,,0.0,0.0,156.957,0.0,35.135,35.135,121.822
2020-03-21,DF,108,0,140,3045421,53,5.5,594,140,454,116.5,31.5,,,,,,,,,,,,0.0,0.0,195.047,0.0,45.971,45.971,149.076
2020-03-22,DF,117,0,134,3045421,53,5.5,644,134,510,140.167,46.333,,,,,,,,,,,,0.0,0.0,211.465,0.0,44.0,44.0,167.465
2020-03-23,DF,138,0,177,3045421,53,5.5,759,177,582,104.667,41.333,,,,,,,,,,,,0.0,0.0,249.227,0.0,58.12,58.12,191.107
2020-03-24,DF,161,0,238,3045421,53,5.5,886,238,648,122.0,52.333,,,,3.639,8.222,,,,,,,0.0,0.0,290.929,0.0,78.15,78.15,212.778
2020-03-25,DF,195,0,325,3045421,53,5.5,1072,325,747,131.0,63.333,,,,-2.25,2.833,,,,,,,0.0,0.0,352.004,0.0,106.718,106.718,245.286
2020-03-26,DF,201,0,355,3045421,53,5.5,1106,355,751,146.667,77.167,,,,8.361,4.444,,,,-0.29861,,,0.0,0.0,363.168,0.0,116.568,116.568,246.6
2020-03-27,DF,241,0,454,3045421,53,5.5,1326,454,872,138.333,80.833,,,,3.944,1.472,,,,,,,0.0,0.0,435.408,0.0,149.076,149.076,286.332
2020-03-28,DF,260,0,514,3045421,53,5.5,1430,514,916,126.667,63.333,,,,2.444,0.05556,,,,-1.89583,,,0.0,0.0,469.557,0.0,168.778,168.778,300.779
2020-03-29,DF,298,1,640,3045421,53,5.5,1639,641,998,154.833,68.0,,,,-0.30556,-3.13889,,,,-0.45833,,,0.00156,0.00061,538.185,0.3284,210.152,210.48,327.705
2020-03-30,DF,312,2,723,3045421,53,5.5,1716,725,991,145.667,61.167,,,,0.7778,-3.11111,,,,-1.98611,,,0.00276,0.00117,563.469,0.6567,237.406,238.062,325.407
2020-03-31,DF,333,3,705,3045421,53,5.5,1832,708,1124,145.667,63.667,,,,2.111,2.75,,,,,,,0.00424,0.00164,601.559,0.9851,231.495,232.48,369.079
2020-04-01,DF,370,4,763,3045421,53,5.5,2035,767,1268,144.833,58.333,1.0,59.333,85.5,-5.5,0.8056,,,,-2.13889,,,0.00522,0.00197,668.216,1.313,250.54,251.854,416.363
2020-04-02,DF,400,5,821,3045421,53,5.5,2200,826,1374,143.0,62.167,0.8333,63.0,80.0,-7.61111,0.1944,,,,-2.74306,,,0.00605,0.00227,722.396,1.642,269.585,271.227,451.169
2020-04-03,DF,419,6,896,3045421,53,5.5,2304,902,1402,139.333,79.833,1.167,81.0,58.333,-7.77778,-0.58333,,,,,,,0.00665,0.0026,756.546,1.97,294.212,296.182,460.363
2020-04-04,DF,456,7,990,3045421,53,5.5,2508,997,1511,121.833,72.833,1.333,74.167,47.667,-8.86111,1.278,0.02778,1.306,-10.16667,,,,0.00702,0.00279,823.531,2.299,325.078,327.377,496.155
2020-04-05,DF,468,7,1096,3045421,53,5.5,2574,1103,1471,100.0,62.333,1.167,63.5,36.5,-4.88889,2.889,0.05556,2.944,-7.83333,,,,0.00635,0.00272,845.203,2.299,359.885,362.183,483.02
2020-04-06,DF,485,10,1184,3045421,53,5.5,2668,1194,1474,99.0,60.167,1.167,61.333,37.667,-2.91667,1.083,-0.08333,1.0,-3.91667,,,,0.00838,0.00375,876.069,3.284,388.78,392.064,484.005
2020-04-07,DF,503,12,1200,3045421,53,5.5,2766,1212,1554,91.667,66.0,1.167,67.167,24.5,0.8056,5.75,-0.13889,5.611,-4.80556,,,,0.0099,0.00434,908.249,3.94,394.034,397.975,510.274
2020-04-08,DF,509,12,1195,3045421,53,5.5,2800,1207,1593,113.667,79.5,1.167,80.667,33.0,5.0,9.111,-0.05556,9.056,-4.05556,,,,0.00994,0.00429,919.413,3.94,392.392,396.333,523.08
2020-04-09,DF,527,13,1257,3045421,53,5.5,2898,1270,1628,121.833,86.333,0.6667,87.0,34.833,8.111,9.222,-0.08333,9.139,-1.02778,1.326,,,0.01024,0.00449,951.593,4.269,412.751,417.02,534.573
2020-04-10,DF,556,14,1386,3045421,53,5.5,3058,1400,1658,126.667,107.333,0.5,107.833,18.833,10.833,8.861,-0.02778,8.833,2.0,0.4722,,,0.01,0.00458,1004.13,4.597,455.109,459.707,544.424
2020-04-11,DF,592,14,1573,3045421,53,5.5,3256,1587,1669,130.0,117.0,0.8333,117.833,12.167,6.111,2.944,0.08333,3.028,3.083,1.056,-0.10243,,0.00882,0.0043,1069.146,4.597,516.513,521.11,548.036
2020-04-12,DF,618,14,1702,3045421,53,5.5,3399,1716,1683,147.667,115.5,0.6667,116.167,31.5,6.889,1.75,0.1667,1.917,4.972,0.4306,0.03472,,0.00816,0.00412,1116.102,4.597,558.872,563.469,552.633
2020-04-13,DF,641,15,1844,3045421,53,5.5,3526,1859,1667,156.667,119.167,1.0,120.167,36.5,12.333,2.0,0.1667,2.167,10.167,0.9167,-0.57639,,0.00807,0.00425,1157.804,4.925,605.499,610.425,547.379
2020-04-14,DF,651,17,1897,3045421,53,5.5,3580,1914,1666,150.333,97.167,1.667,98.833,51.5,12.556,2.417,0.05556,2.472,10.083,0.6111,-0.52951,-0.13021,0.00888,0.00475,1175.535,5.582,622.902,628.485,547.051
2020-04-15,DF,688,17,1950,3045421,53,5.5,3784,1967,1817,163.167,96.833,1.667,98.5,64.667,9.778,6.194,0.08333,6.278,3.5,-1.25,-1.40278,,0.00864,0.00449,1242.521,5.582,640.306,645.888,596.633
2020-04-16,DF,727,20,2101,3045421,53,5.5,3998,2121,1877,200.667,119.333,1.5,120.833,79.833,9.333,6.556,-0.02778,6.528,2.806,-1.6875,-0.48611,,0.00943,0.005,1312.791,6.567,689.888,696.455,616.335
2020-04-17,DF,756,24,2156,3045421,53,5.5,4158,2180,1978,205.333,131.5,1.167,132.667,72.667,7.333,7.917,-0.22222,7.694,-0.36111,-4.69444,,,0.01101,0.00577,1365.328,7.881,707.948,715.829,649.5
2020-04-18,DF,796,24,2283,3045421,53,5.5,4378,2307,2071,206.333,152.667,1.167,153.833,52.5,5.806,8.0,-0.22222,7.778,-1.97222,-1.33333,,,0.0104,0.00548,1437.568,7.881,749.65,757.531,680.037
2020-04-19,DF,860,24,2560,3045421,53,5.5,4730,2584,2146,212.667,158.5,0.8333,159.333,53.333,-9.0,-4.36111,-0.16667,-4.52778,-4.47222,0.1111,,,0.00929,0.00507,1553.151,7.881,840.606,848.487,704.664
2020-04-20,DF,875,24,2686,3045421,53,5.5,4812,2710,2102,194.333,144.667,0.3333,145.0,49.333,4.0,0.6667,-0.11111,0.5556,3.444,0.04167,,,0.00886,0.00499,1580.077,7.881,881.98,889.861,690.217
2020-04-21,DF,913,24,2866,3045421,53,5.5,5022,2890,2132,198.0,144.833,0.3333,145.167,52.833,7.778,-1.44444,-0.08333,-1.52778,9.306,,2.981,,0.0083,0.00478,1649.033,7.881,941.085,948.966,700.067
2020-04-22,DF,959,25,3052,3045421,53,5.5,5274,3077,2197,146.667,93.167,0.5,93.667,53.0,5.972,-4.94444,-0.05556,-5.0,10.972,6.444,1.811,,0.00812,0.00474,1731.78,8.209,1002.16,1010.369,721.411
2020-04-23,DF,968,26,3024,3045421,53,5.5,5324,3050,2274,229.333,135.5,0.5,136.0,93.333,20.333,4.278,0.0,4.278,16.056,12.035,,-1.94401,0.00852,0.00488,1748.198,8.537,992.966,1001.504,746.695
2020-04-24,DF,1012,26,3152,3045421,53,5.5,5566,3178,2388,253.0,144.0,0.6667,144.667,108.333,29.778,8.472,0.05556,8.528,21.25,7.285,-0.68403,-0.95009,0.00818,0.00467,1827.662,8.537,1034.996,1043.534,784.128
2020-04-25,DF,1020,27,3119,3045421,53,5.5,5610,3146,2464,248.5,128.833,0.5,129.333,119.167,55.917,31.5,0.02778,31.528,24.389,4.653,-4.79514,,0.00858,0.00481,1842.11,8.866,1024.161,1033.026,809.084
2020-04-26,DF,1125,27,3499,3045421,53,5.5,6188,3526,2662,316.333,170.333,0.3333,170.667,145.667,35.111,22.333,0.05556,22.389,12.722,3.708,-1.98958,,0.00766,0.00436,2031.903,8.866,1148.938,1157.804,874.099
2020-04-27,DF,1189,28,3730,3045421,53,5.5,6540,3758,2782,376.667,195.667,0.6667,196.333,180.333,38.944,28.389,0.02778,28.417,10.528,-7.14583,-1.82118,,0.00745,0.00428,2147.486,9.194,1224.79,1233.984,913.503
2020-04-28,DF,1230,28,3825,3045421,53,5.5,6765,3853,2912,482.167,282.167,0.6667,282.833,199.333,44.611,35.389,0.05556,35.444,9.167,-0.67361,-0.30729,,0.00727,0.00414,2221.368,9.194,1255.984,1265.178,956.19
2020-04-29,DF,1313,28,4046,3045421,53,5.5,7222,4074,3148,440.0,269.5,0.8333,270.333,169.667,27.333,27.306,0.1111,27.417,-0.08333,-2.63194,,,0.00687,0.00388,2371.429,9.194,1328.552,1337.746,1033.683
2020-04-30,DF,1423,30,4326,3045421,53,5.5,7826,4356,3470,486.667,314.333,0.8333,315.167,171.5,32.417,29.5,0.02778,29.528,2.889,2.479,,,0.00689,0.00383,2569.76,9.851,1420.493,1430.344,1139.416
2020-05-01,DF,1546,31,4812,3045421,53,5.5,8503,4843,3660,516.167,341.167,0.8333,342.0,174.167,28.417,20.556,0.0,20.556,7.861,5.583,,,0.0064,0.00365,2792.061,10.179,1580.077,1590.256,1201.804
2020-05-02,DF,1605,32,5116,3045421,53,5.5,8828,5148,3680,480.333,334.167,1.0,335.167,145.167,54.528,28.722,0.0,28.722,25.806,4.34,-1.06944,,0.00622,0.00362,2898.778,10.508,1679.899,1690.407,1208.372
2020-05-03,DF,1720,33,5616,3045421,53,5.5,9460,5649,3811,571.167,372.667,0.8333,373.5,197.667,49.667,21.75,0.02778,21.778,27.889,9.618,-2.38021,,0.00584,0.00349,3106.303,10.836,1844.08,1854.916,1251.387
2020-05-04,DF,1793,33,5872,3045421,53,5.5,9862,5905,3957,652.667,405.5,0.6667,406.167,246.5,49.778,26.556,0.1111,26.667,23.111,-1.79861,-2.88715,,0.00559,0.00335,3238.304,10.836,1928.141,1938.977,1299.328
2020-05-05,DF,1837,34,6051,3045421,53,5.5,10104,6085,4019,767.167,441.833,0.8333,442.667,324.5,66.889,39.722,0.1111,39.833,27.056,-3.9375,-3.19618,,0.00559,0.00337,3317.768,11.164,1986.917,1998.082,1319.686
2020-05-06,DF,2046,35,6562,3045421,53,5.5,11253,6597,4656,784.667,444.833,1.0,445.833,338.833,47.333,39.361,0.1667,39.528,7.806,-7.20833,,,0.00531,0.00311,3695.056,11.493,2154.71,2166.203,1528.853
2020-05-07,DF,2258,35,7245,3045421,53,5.5,12419,7280,5139,814.833,500.5,1.5,502.0,312.833,33.917,33.639,0.25,33.889,0.02778,-3.16667,,,0.00481,0.00282,4077.926,11.493,2378.981,2390.474,1687.451
2020-05-08,DF,2442,37,7767,3045421,53,5.5,13431,7804,5627,881.667,572.5,1.667,574.167,307.5,20.944,32.389,0.25,32.639,-11.69444,9.903,,,0.00474,0.00275,4410.228,12.149,2550.386,2562.536,1847.692
2020-05-09,DF,2576,39,8285,3045421,53,5.5,14168,8324,5844,855.167,608.833,1.833,610.667,244.5,54.222,45.472,0.2778,45.75,8.472,14.715,,,0.00469,0.00275,4652.23,12.806,2720.478,2733.284,1918.947
2020-05-10,DF,2682,42,8875,3045421,53,5.5,14751,8917,5834,856.167,607.333,2.167,609.5,246.667,86.944,54.861,0.1389,55.0,31.944,21.736,0.5017,,0.00471,0.00285,4843.665,13.791,2914.211,2928.002,1915.663
2020-05-11,DF,2799,44,9486,3045421,53,5.5,15394,9530,5864,892.833,636.167,2.333,638.5,254.333,92.778,60.278,0.1111,60.389,32.389,14.215,-4.28125,,0.00462,0.00286,5054.802,14.448,3114.84,3129.288,1925.514
