date,state,confirmed,deaths,recovered,estimated_population,city_ibge_code,infected_per_confirmed,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi
2020-03-12,PB,0,0,0,4058308,25,8.3,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-03-13,PB,0,0,0,4058308,25,8.3,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-03-14,PB,0,0,0,4058308,25,8.3,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-03-15,PB,0,0,0,4058308,25,8.3,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-03-16,PB,0,0,0,4058308,25,8.3,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-03-17,PB,0,0,0,4058308,25,8.3,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-03-18,PB,1,0,1,4058308,25,8.3,8,1,7,,,,,,,,,,,,,,0.0,0.0,1.971,0.0,0.2464,0.2464,1.725
2020-03-19,PB,1,0,0,4058308,25,8.3,8,0,8,,,,,,,,,,,,,,,0.0,1.971,0.0,0.0,0.0,1.971
2020-03-20,PB,1,0,0,4058308,25,8.3,8,0,8,,,,,,,,,,,,,,,0.0,1.971,0.0,0.0,0.0,1.971
2020-03-21,PB,1,0,1,4058308,25,8.3,8,1,7,2.833,0.1667,,,,,,,,,,,,0.0,0.0,1.971,0.0,0.2464,0.2464,1.725
2020-03-22,PB,1,0,1,4058308,25,8.3,8,1,7,5.667,,,,,,,,,,,,,0.0,0.0,1.971,0.0,0.2464,0.2464,1.725
2020-03-23,PB,2,0,1,4058308,25,8.3,17,1,16,7.0,,,,,,,,,,,,,0.0,0.0,4.189,0.0,0.2464,0.2464,3.943
2020-03-24,PB,3,0,2,4058308,25,8.3,25,2,23,12.5,1.833,,,,2.75,1.0,,,,,,,0.0,0.0,6.16,0.0,0.4928,0.4928,5.667
2020-03-25,PB,5,0,4,4058308,25,8.3,42,4,38,18.0,3.333,,,,2.028,,,,,,,,0.0,0.0,10.349,0.0,0.9856,0.9856,9.364
2020-03-26,PB,6,0,6,4058308,25,8.3,50,6,44,16.5,3.833,,,,2.278,,,,,-0.39583,,,0.0,0.0,12.32,0.0,1.478,1.478,10.842
2020-03-27,PB,10,0,12,4058308,25,8.3,83,12,71,19.333,6.167,,,,2.306,1.333,,,,-0.04167,,,0.0,0.0,20.452,0.0,2.957,2.957,17.495
2020-03-28,PB,14,0,21,4058308,25,8.3,116,21,95,17.833,6.833,,,,1.167,1.083,,,,-0.34028,,,0.0,0.0,28.583,0.0,5.175,5.175,23.409
2020-03-29,PB,14,0,24,4058308,25,8.3,116,24,92,20.667,7.667,,,,1.861,1.083,,,,-0.27778,,,0.0,0.0,28.583,0.0,5.914,5.914,22.67
2020-03-30,PB,17,0,39,4058308,25,8.3,141,39,102,26.333,9.833,,,,0.9167,0.5,,,,0.0,,,0.0,0.0,34.744,0.0,9.61,9.61,25.134
2020-03-31,PB,18,1,45,4058308,25,8.3,149,46,103,25.0,9.833,,,,1.194,0.3611,,,,-0.0625,,,0.02174,0.00671,36.715,0.2464,11.088,11.335,25.38
2020-04-01,PB,21,1,52,4058308,25,8.3,174,53,121,27.667,10.333,,,,1.167,0.1944,,,,1.438,,,0.01887,0.00575,42.875,0.2464,12.813,13.06,29.815
