date,state,confirmed,deaths,recovered,estimated_population,city_ibge_code,infected_per_confirmed,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi
2020-02-25,SP,1,0,0,46378239,35,7.3,7,0,7,,,,,,,,,,,,,,,0.0,0.1509,0.0,0.0,0.0,0.1509
2020-02-26,SP,1,0,0,46378239,35,7.3,7,0,7,,,,,,,,,,,,,,,0.0,0.1509,0.0,0.0,0.0,0.1509
2020-02-27,SP,1,0,1,46378239,35,7.3,7,1,6,,,,,,,,,,,,,,0.0,0.0,0.1509,0.0,0.02156,0.02156,0.1294
2020-02-28,SP,2,0,3,46378239,35,7.3,15,3,12,1.333,,,,,,,,,,,,,0.0,0.0,0.3234,0.0,0.06469,0.06469,0.2587
2020-02-29,SP,2,0,2,46378239,35,7.3,15,2,13,1.333,,,,,,,,,,,,,0.0,0.0,0.3234,0.0,0.04312,0.04312,0.2803
2020-03-01,SP,2,0,3,46378239,35,7.3,15,3,12,2.5,0.5,,,,,,,,,,,,0.0,0.0,0.3234,0.0,0.06469,0.06469,0.2587
2020-03-02,SP,2,0,4,46378239,35,7.3,15,4,11,4.833,1.5,,,,2.611,,,,,,,,0.0,0.0,0.3234,0.0,0.08625,0.08625,0.2372
2020-03-03,SP,2,0,5,46378239,35,7.3,15,5,10,9.667,1.0,,,,2.611,,,,,,,,0.0,0.0,0.3234,0.0,0.1078,0.1078,0.2156
2020-03-04,SP,3,0,4,46378239,35,7.3,22,4,18,13.333,2.5,,,,2.833,0.6389,,,,0.7708,,,0.0,0.0,0.4744,0.0,0.08625,0.08625,0.3881
2020-03-05,SP,6,0,12,46378239,35,7.3,44,12,32,17.0,2.667,,,,4.056,0.8611,,,,,,,0.0,0.0,0.9487,0.0,0.2587,0.2587,0.69
2020-03-06,SP,10,0,8,46378239,35,7.3,73,8,65,17.0,3.0,,,,5.694,1.694,,,,,,,0.0,0.0,1.574,0.0,0.1725,0.1725,1.402
2020-03-07,SP,13,0,18,46378239,35,7.3,95,18,77,19.5,4.333,,,,,,,,,,,,0.0,0.0,2.048,0.0,0.3881,0.3881,1.66
2020-03-08,SP,16,0,20,46378239,35,7.3,117,20,97,29.167,6.667,,,,,,,,,,,,0.0,0.0,2.523,0.0,0.4312,0.4312,2.091
2020-03-09,SP,16,0,23,46378239,35,7.3,117,23,94,43.833,11.167,,,,,,,,,,,,0.0,0.0,2.523,0.0,0.4959,0.4959,2.027
2020-03-10,SP,19,0,30,46378239,35,7.3,139,30,109,,,,,,,,,,,,,,0.0,0.0,2.997,0.0,0.6469,0.6469,2.35
2020-03-11,SP,30,0,52,46378239,35,7.3,219,52,167,,,,,,,,,,,,,,0.0,0.0,4.722,0.0,1.121,1.121,3.601
2020-03-12,SP,46,0,75,46378239,35,7.3,336,75,261,,,,,,,,,,,,,,0.0,0.0,7.245,0.0,1.617,1.617,5.628
2020-03-14,SP,65,0,87,46378239,35,7.3,474,87,387,,,,,,,,,,,,,,0.0,0.0,10.22,0.0,1.876,1.876,8.344
2020-03-16,SP,152,0,278,46378239,35,7.3,1110,278,832,,,,,,,,,,,,,,0.0,0.0,23.934,0.0,5.994,5.994,17.939
