date,state,confirmed,deaths,recovered,estimated_population,city_ibge_code,infected_per_confirmed,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi
2020-03-06,BA,1,0,1,15021795,29,8.3,8,1,7,,,,,,,,,,,,,,0.0,0.0,0.5326,0.0,0.06657,0.06657,0.466
2020-03-07,BA,2,0,3,15021795,29,8.3,17,3,14,,,,,,,,,,,,,,0.0,0.0,1.132,0.0,0.1997,0.1997,0.932
2020-03-09,BA,2,0,3,15021795,29,8.3,17,3,14,,,,,,,,,,,,,,0.0,0.0,1.132,0.0,0.1997,0.1997,0.932
2020-03-10,BA,2,0,4,15021795,29,8.3,17,4,13,,,,,,,,,,,,,,0.0,0.0,1.132,0.0,0.2663,0.2663,0.8654
2020-03-11,BA,3,0,6,15021795,29,8.3,25,6,19,,,,,,,,,,,,,,0.0,0.0,1.664,0.0,0.3994,0.3994,1.265
2020-03-12,BA,3,0,6,15021795,29,8.3,25,6,19,,,,,,,,,,,,,,0.0,0.0,1.664,0.0,0.3994,0.3994,1.265
2020-03-13,BA,7,0,6,15021795,29,8.3,58,6,52,,,,,,,,,,,,,,0.0,0.0,3.861,0.0,0.3994,0.3994,3.462
2020-03-15,BA,9,0,18,15021795,29,8.3,75,18,57,,,,,,,,,,,,,,0.0,0.0,4.993,0.0,1.198,1.198,3.794
2020-03-16,BA,10,0,21,15021795,29,8.3,83,21,62,,,,,,,,,,,,,,0.0,0.0,5.525,0.0,1.398,1.398,4.127
2020-03-17,BA,14,0,23,15021795,29,8.3,116,23,93,,,,,,,,,,,,,,0.0,0.0,7.722,0.0,1.531,1.531,6.191
2020-03-18,BA,27,0,52,15021795,29,8.3,224,52,172,44.167,9.0,,,,,,,,,,,,0.0,0.0,14.912,0.0,3.462,3.462,11.45
2020-03-19,BA,31,0,46,15021795,29,8.3,257,46,211,62.333,10.667,,,,,,,,,,,,0.0,0.0,17.108,0.0,3.062,3.062,14.046
2020-03-20,BA,34,0,56,15021795,29,8.3,282,56,226,67.833,14.333,,,,,,,,,,,,0.0,0.0,18.773,0.0,3.728,3.728,15.045
2020-03-21,BA,41,0,72,15021795,29,8.3,340,72,268,72.0,17.5,,,,11.556,5.194,,,,,,,0.0,0.0,22.634,0.0,4.793,4.793,17.841
