date,state,confirmed,deaths,recovered,estimated_population,city_ibge_code,infected_per_confirmed,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi
2020-03-12,PR,6,0,3,11548297,41,8.3,50,3,47,,,,,,,,,,,,,,0.0,0.0,4.33,0.0,0.2598,0.2598,4.07
2020-03-13,PR,6,0,1,11548297,41,8.3,50,1,49,,,,,,,,,,,,,,0.0,0.0,4.33,0.0,0.08659,0.08659,4.243
2020-03-16,PR,6,0,4,11548297,41,8.3,50,4,46,,,,,,,,,,,,,,0.0,0.0,4.33,0.0,0.3464,0.3464,3.983
2020-03-17,PR,12,0,7,11548297,41,8.3,100,7,93,,,,,,,,,,,,,,0.0,0.0,8.659,0.0,0.6061,0.6061,8.053
2020-03-18,PR,14,0,9,11548297,41,8.3,116,9,107,,,,,,,,,,,,,,0.0,0.0,10.045,0.0,0.7793,0.7793,9.265
2020-03-19,PR,23,0,10,11548297,41,8.3,191,10,181,66.333,6.5,,,,,,,,,,,,0.0,0.0,16.539,0.0,0.8659,0.8659,15.673
2020-03-20,PR,36,0,16,11548297,41,8.3,299,16,283,66.333,5.333,,,,,,,,,,,,0.0,0.0,25.891,0.0,1.385,1.385,24.506
2020-03-21,PR,43,0,35,11548297,41,8.3,357,35,322,77.5,6.0,,,,,,,,,,,,0.0,0.0,30.914,0.0,3.031,3.031,27.883
2020-03-22,PR,54,0,43,11548297,41,8.3,448,43,405,102.333,11.667,,,,8.083,3.333,,,,,,,0.0,0.0,38.794,0.0,3.723,3.723,35.07
2020-03-23,PR,60,0,39,11548297,41,8.3,498,39,459,96.833,13.833,,,,10.167,5.361,,,,,,,0.0,0.0,43.123,0.0,3.377,3.377,39.746
2020-03-24,PR,70,0,45,11548297,41,8.3,581,45,536,113.5,18.667,,,,7.833,7.944,,,,1.035,,,0.0,0.0,50.31,0.0,3.897,3.897,46.414
2020-03-25,PR,97,0,80,11548297,41,8.3,805,80,725,114.833,26.5,,,,3.25,8.611,,,,0.3889,,,0.0,0.0,69.707,0.0,6.927,6.927,62.78
2020-03-26,PR,106,0,99,11548297,41,8.3,880,99,781,127.333,37.5,,,,12.222,10.833,,,,3.056,1.788,,0.0,0.0,76.202,0.0,8.573,8.573,67.629
2020-03-27,PR,125,2,147,11548297,41,8.3,1038,149,889,124.5,53.667,,,,11.722,10.278,,,,8.229,1.95,,0.01342,0.00193,89.883,0.1732,12.729,12.902,76.981
2020-03-28,PR,137,2,202,11548297,41,8.3,1137,204,933,121.833,63.333,,,,20.056,11.278,,,,8.188,0.2726,-1.1428,0.0098,0.00176,98.456,0.1732,17.492,17.665,80.791
2020-03-29,PR,152,2,264,11548297,41,8.3,1262,266,996,170.167,78.833,,,,36.167,14.5,,,,8.188,-2.02431,-1.67535,0.00752,0.00158,109.28,0.1732,22.861,23.034,86.246
2020-03-30,PR,160,3,367,11548297,41,8.3,1328,370,958,183.833,80.333,0.3333,80.667,103.167,44.972,14.056,,,,4.146,-2.78299,-1.05165,0.00811,0.00226,114.995,0.2598,31.78,32.039,82.956
2020-03-31,PR,185,3,460,11548297,41,8.3,1536,463,1073,235.167,94.167,0.5,94.667,140.5,44.472,12.111,,,,0.1319,-4.75174,,0.00648,0.00195,133.007,0.2598,39.833,40.092,92.914
2020-04-01,PR,229,3,572,11548297,41,8.3,1901,575,1326,344.333,124.5,0.8333,125.333,219.0,36.639,7.361,,,,-2.94444,-3.93403,,0.00522,0.00158,164.613,0.2598,49.531,49.791,114.822
2020-04-02,PR,258,4,629,11548297,41,8.3,2141,633,1508,394.333,138.0,1.167,139.167,255.167,36.694,8.722,0.3056,9.028,27.667,-10.81944,-2.28299,,0.00632,0.00187,185.395,0.3464,54.467,54.813,130.582
2020-04-03,PR,307,5,767,11548297,41,8.3,2548,772,1776,388.667,136.0,1.833,137.833,250.833,33.194,11.75,0.4444,12.194,21.0,-11.59028,,,0.00648,0.00196,220.639,0.433,66.417,66.85,153.789
2020-04-04,PR,401,7,1011,11548297,41,8.3,3328,1018,2310,390.0,123.0,2.0,125.0,265.0,1.194,7.417,0.3889,7.806,-6.61111,-9.0,,,0.00688,0.0021,288.181,0.6061,87.545,88.152,200.029
2020-04-05,PR,445,10,1195,11548297,41,8.3,3694,1205,2489,404.0,132.667,2.167,134.833,269.167,-9.72222,8.194,0.2778,8.472,-18.19444,-9.73611,,,0.0083,0.00271,319.874,0.8659,103.478,104.344,215.53
2020-04-06,PR,466,14,1276,11548297,41,8.3,3868,1290,2578,434.333,164.667,3.167,167.833,266.5,0.6944,16.389,0.1667,16.556,-15.86111,-2.54861,,,0.01085,0.00362,334.941,1.212,110.492,111.705,223.236
2020-04-07,PR,511,15,1310,11548297,41,8.3,4241,1325,2916,351.5,169.0,3.167,172.167,179.333,-5.75,23.111,0.1667,23.278,-29.02778,,,,0.01132,0.00354,367.24,1.299,113.437,114.736,252.505
2020-04-08,PR,550,17,1425,11548297,41,8.3,4565,1442,3123,336.0,187.167,2.833,190.0,146.0,-9.0,22.306,0.25,22.556,-31.55556,-3.86806,,,0.01179,0.00372,395.296,1.472,123.395,124.867,270.429
2020-04-09,PR,621,24,1755,11548297,41,8.3,5154,1779,3375,392.833,234.333,2.833,237.167,155.667,-27.41667,9.417,-0.05556,9.361,-36.77778,,,,0.01349,0.00466,446.3,2.078,151.97,154.049,292.251
2020-04-10,PR,655,26,2025,11548297,41,8.3,5437,2051,3386,355.5,261.667,3.0,264.667,90.833,-14.77778,10.806,-0.05556,10.75,-25.52778,,,,0.01268,0.00478,470.805,2.251,175.351,177.602,293.203
2020-04-11,PR,688,27,2318,11548297,41,8.3,5710,2345,3365,350.0,266.5,3.667,270.167,79.833,-10.11111,6.861,0.0,6.861,-16.97222,,,,0.01151,0.00473,494.445,2.338,200.722,203.06,291.385
2020-04-12,PR,750,31,2682,11548297,41,8.3,6225,2713,3512,269.833,221.167,2.833,224.0,45.833,-17.05556,-1.36111,0.02778,-1.33333,-15.72222,,,,0.01143,0.00498,539.041,2.684,232.242,234.926,304.114
2020-04-13,PR,768,33,2880,11548297,41,8.3,6374,2913,3461,262.833,233.833,2.833,236.667,26.167,-5.27778,-4.75,0.02778,-4.72222,-0.55556,,,,0.01133,0.00518,551.943,2.858,249.387,252.245,299.698
2020-04-14,PR,803,39,3024,11548297,41,8.3,6665,3063,3602,275.333,228.333,2.833,231.167,44.167,-7.83333,-6.11111,-0.22222,-6.33333,-1.5,,,,0.01273,0.00585,577.141,3.377,261.857,265.234,311.907
