date,state,confirmed,deaths,recovered,estimated_population,city_ibge_code,infected_per_confirmed,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi
2020-03-17,AC,3,0,5,890754,12,8.3,25,5,20,,,,,,,,,,,,,,0.0,0.0,28.066,0.0,5.613,5.613,22.453
2020-03-18,AC,3,0,6,890754,12,8.3,25,6,19,,,,,,,,,,,,,,0.0,0.0,28.066,0.0,6.736,6.736,21.33
2020-03-19,AC,4,0,6,890754,12,8.3,33,6,27,,,,,,,,,,,,,,0.0,0.0,37.047,0.0,6.736,6.736,30.311
2020-03-20,AC,7,0,12,890754,12,8.3,58,12,46,19.333,4.0,,,,,,,,,,,,0.0,0.0,65.113,0.0,13.472,13.472,51.642
2020-03-21,AC,11,0,19,890754,12,8.3,91,19,72,24.833,6.0,,,,,,,,,,,,0.0,0.0,102.161,0.0,21.33,21.33,80.83
2020-03-22,AC,11,0,17,890754,12,8.3,91,17,74,26.333,7.667,,,,,,,,,,,,0.0,0.0,102.161,0.0,19.085,19.085,83.076
2020-03-23,AC,17,0,29,890754,12,8.3,141,29,112,22.167,7.167,,,,0.6944,1.278,,,,,,,0.0,0.0,158.293,0.0,32.557,32.557,125.736
2020-03-24,AC,21,0,42,890754,12,8.3,174,42,132,19.5,7.5,,,,0.4722,1.417,,,,,,,0.0,0.0,195.34,0.0,47.151,47.151,148.189
2020-03-25,AC,23,0,52,890754,12,8.3,191,52,139,19.5,8.333,,,,0.0,0.6667,,,,0.1667,,,0.0,0.0,214.425,0.0,58.378,58.378,156.048
2020-03-26,AC,23,0,55,890754,12,8.3,191,55,136,23.5,11.667,,,,0.9167,0.6389,,,,0.2778,,,0.0,0.0,214.425,0.0,61.745,61.745,152.68
2020-03-27,AC,25,0,64,890754,12,8.3,208,64,144,27.667,14.5,,,,1.361,0.5,,,,,-0.28646,,0.0,0.0,233.51,0.0,71.849,71.849,161.661
2020-03-28,AC,25,0,67,890754,12,8.3,208,67,141,26.333,11.667,,,,1.583,0.5,,,,-0.97917,-0.3559,,0.0,0.0,233.51,0.0,75.217,75.217,158.293
2020-03-29,AC,34,0,99,890754,12,8.3,282,99,183,27.667,11.0,,,,-1.13889,-0.88889,,,,-0.97917,,,0.0,0.0,316.586,0.0,111.142,111.142,205.444
2020-03-30,AC,41,0,129,890754,12,8.3,340,129,211,27.667,10.5,,,,-3.0,-1.72222,,,,-1.14583,,,0.0,0.0,381.699,0.0,144.821,144.821,236.878
2020-03-31,AC,42,0,122,890754,12,8.3,349,122,227,29.0,11.333,,,,-2.55556,-0.66667,,,,,,,0.0,0.0,391.803,0.0,136.963,136.963,254.84
2020-04-01,AC,43,0,121,890754,12,8.3,357,121,236,16.667,6.333,,,,-3.0,-0.63889,,,,,,,0.0,0.0,400.784,0.0,135.84,135.84,264.944
2020-04-02,AC,45,0,127,890754,12,8.3,374,127,247,9.667,4.167,,,,-1.63889,-0.08333,,,,,,,0.0,0.0,419.869,0.0,142.576,142.576,277.293
2020-04-03,AC,46,0,135,890754,12,8.3,382,135,247,11.0,7.667,,,,-1.13889,0.02778,,,,,,,0.0,0.0,428.85,0.0,151.557,151.557,277.293
2020-04-04,AC,46,0,137,890754,12,8.3,382,137,245,9.667,7.167,,,,2.75,1.833,,,,,,,0.0,0.0,428.85,0.0,153.802,153.802,275.048
2020-04-05,AC,48,0,154,890754,12,8.3,398,154,244,17.833,10.0,,,,3.944,2.389,,,,,,,0.0,0.0,446.812,0.0,172.887,172.887,273.925
