date,state,confirmed,deaths,recovered,estimated_population,city_ibge_code,infected_per_confirmed,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi
2020-03-14,SE,1,0,1,2321683,28,8.3,8,1,7,,,,,,,,,,,,,,0.0,0.0,3.446,0.0,0.4307,0.4307,3.015
2020-03-16,SE,5,0,10,2321683,28,8.3,42,10,32,,,,,,,,,,,,,,0.0,0.0,18.09,0.0,4.307,4.307,13.783
2020-03-18,SE,6,0,12,2321683,28,8.3,50,12,38,,,,,,,,,,,,,,0.0,0.0,21.536,0.0,5.169,5.169,16.367
2020-03-20,SE,7,0,12,2321683,28,8.3,58,12,46,,,,,,,,,,,,,,0.0,0.0,24.982,0.0,5.169,5.169,19.813
2020-03-21,SE,10,0,17,2321683,28,8.3,83,17,66,,,,,,,,,,,,,,0.0,0.0,35.75,0.0,7.322,7.322,28.428
2020-03-24,SE,15,0,30,2321683,28,8.3,125,30,95,,,,,,,,,,,,,,0.0,0.0,53.84,0.0,12.922,12.922,40.919
2020-03-25,SE,16,0,36,2321683,28,8.3,133,36,97,,,,,,,,,,,,,,0.0,0.0,57.286,0.0,15.506,15.506,41.78
2020-03-27,SE,16,0,41,2321683,28,8.3,133,41,92,,,,,,,,,,,,,,0.0,0.0,57.286,0.0,17.66,17.66,39.626
2020-03-30,SE,18,0,57,2321683,28,8.3,149,57,92,,,,,,,,,,,,,,0.0,0.0,64.178,0.0,24.551,24.551,39.626
2020-03-31,SE,19,0,55,2321683,28,8.3,158,55,103,,,,,,,,,,,,,,0.0,0.0,68.054,0.0,23.69,23.69,44.364
2020-04-01,SE,22,0,62,2321683,28,8.3,183,62,121,,,,,,,,,,,,,,0.0,0.0,78.822,0.0,26.705,26.705,52.117
2020-04-02,SE,24,2,67,2321683,28,8.3,199,69,130,,,,,,,,,,,,,,0.02899,0.01005,85.714,0.8614,28.858,29.72,55.994
2020-04-03,SE,27,2,79,2321683,28,8.3,224,81,143,,,,,,,,,,,,,,0.02469,0.00893,96.482,0.8614,34.027,34.888,61.593
2020-04-04,SE,32,3,95,2321683,28,8.3,266,98,168,,,,,,,,,,,,,,0.03061,0.01128,114.572,1.292,40.919,42.211,72.361
2020-04-06,SE,32,4,108,2321683,28,8.3,266,112,154,,,,,,,,,,,,,,0.03571,0.01504,114.572,1.723,46.518,48.241,66.331
2020-04-07,SE,36,4,118,2321683,28,8.3,299,122,177,,,,,,,,,,,,,,0.03279,0.01338,128.786,1.723,50.825,52.548,76.238
2020-04-08,SE,39,4,126,2321683,28,8.3,324,130,194,,,,,,,,,,,,,,0.03077,0.01235,139.554,1.723,54.271,55.994,83.56
2020-04-09,SE,40,4,132,2321683,28,8.3,332,136,196,,,,,,,,,,,,,,0.02941,0.01205,143.0,1.723,56.855,58.578,84.422
2020-04-10,SE,42,4,145,2321683,28,8.3,349,149,200,,,,,,,,,,,,,,0.02685,0.01146,150.322,1.723,62.455,64.178,86.144
2020-04-11,SE,44,4,161,2321683,28,8.3,365,165,200,,,,,,,,,,,,,,0.02424,0.01096,157.214,1.723,69.346,71.069,86.144
2020-04-13,SE,45,4,180,2321683,28,8.3,374,184,190,,,,,,,,,,,,,,0.02174,0.0107,161.09,1.723,77.53,79.253,81.837
2020-04-14,SE,46,4,186,2321683,28,8.3,382,190,192,,,,,,,,,,,,,,0.02105,0.01047,164.536,1.723,80.114,81.837,82.699
2020-04-15,SE,48,4,189,2321683,28,8.3,398,193,205,,,,,,,,,,,,,,0.02073,0.01005,171.427,1.723,81.406,83.129,88.298
2020-04-16,SE,53,4,214,2321683,28,8.3,440,218,222,56.667,29.667,0.1667,29.833,26.833,,,,,,,,,0.01835,0.00909,189.518,1.723,92.175,93.897,95.62
2020-04-17,SE,58,4,231,2321683,28,8.3,481,235,246,63.667,34.833,0.1667,35.0,28.667,,,,,,,,,0.01702,0.00832,207.177,1.723,99.497,101.22,105.958
2020-04-18,SE,71,5,284,2321683,28,8.3,589,289,300,95.5,54.333,0.5,54.833,40.667,,,,,,,,,0.0173,0.00849,253.695,2.154,122.325,124.479,129.217
2020-04-19,SE,86,5,358,2321683,28,8.3,714,363,351,89.833,52.167,0.5,52.667,37.167,6.222,3.528,0.08333,3.611,2.611,,,,0.01377,0.007,307.536,2.154,154.198,156.352,151.183
2020-04-20,SE,92,5,395,2321683,28,8.3,764,400,364,106.5,60.167,0.6667,60.833,45.667,8.528,4.5,0.08333,4.583,3.944,,,,0.0125,0.00654,329.072,2.154,170.135,172.289,156.783
2020-04-21,SE,117,7,515,2321683,28,8.3,971,522,449,102.5,58.5,0.5,59.0,43.5,5.75,2.528,0.02778,2.556,3.194,,,,0.01341,0.00721,418.231,3.015,221.822,224.837,193.394
2020-04-22,SE,118,7,527,2321683,28,8.3,979,534,445,94.0,50.833,0.6667,51.5,42.5,22.389,10.75,0.02778,10.778,11.611,,,,0.01311,0.00715,421.677,3.015,226.991,230.006,191.671
2020-04-23,SE,135,8,592,2321683,28,8.3,1120,600,520,114.833,61.833,0.6667,62.5,52.333,,,,,,,,,0.01333,0.00714,482.409,3.446,254.987,258.433,223.975
2020-04-24,SE,145,8,635,2321683,28,8.3,1204,643,561,130.0,69.5,0.6667,70.167,59.833,,,,,,,,,0.01244,0.00664,518.589,3.446,273.508,276.954,241.635
2020-04-25,SE,154,9,663,2321683,28,8.3,1278,672,606,224.167,116.667,0.6667,117.333,106.833,,,,,,,,,0.01339,0.00704,550.463,3.876,285.569,289.445,261.018
2020-04-26,SE,175,9,766,2321683,28,8.3,1453,775,678,,,,,,,,,,,,,,0.01161,0.00619,625.839,3.876,329.933,333.81,292.03
2020-04-27,SE,211,11,932,2321683,28,8.3,1751,943,808,,,,,,,,,,,,,,0.01166,0.00628,754.194,4.738,401.433,406.171,348.023
2020-04-28,SE,280,11,1227,2321683,28,8.3,2324,1238,1086,,,,,,,,,,,,,,0.00889,0.00473,1000.998,4.738,528.496,533.234,467.764
2020-04-30,SE,453,14,1942,2321683,28,8.3,3760,1956,1804,,,,,,,,,,,,,,0.00716,0.00372,1619.515,6.03,836.462,842.492,777.023
2020-05-01,SE,517,14,2269,2321683,28,8.3,4291,2283,2008,,,,,,,,,,,,,,0.00613,0.00326,1848.228,6.03,977.308,983.338,864.89
2020-05-02,SE,601,14,2702,2321683,28,8.3,4988,2716,2272,,,,,,,,,,,,,,0.00515,0.00281,2148.441,6.03,1163.811,1169.841,978.6
2020-05-03,SE,730,14,3364,2321683,28,8.3,6059,3378,2681,753.833,430.833,1.5,432.333,321.5,,,,,,,,,0.00414,0.00231,2609.745,6.03,1448.949,1454.979,1154.766
2020-05-04,SE,772,17,3571,2321683,28,8.3,6408,3588,2820,964.167,540.167,1.833,542.0,422.167,,,,,,,,,0.00474,0.00265,2760.067,7.322,1538.108,1545.431,1214.636
2020-05-05,SE,898,21,4180,2321683,28,8.3,7453,4201,3252,1157.833,628.167,2.333,630.5,527.333,,,,,,,,,0.005,0.00282,3210.171,9.045,1800.418,1809.463,1400.708
2020-05-06,SE,998,23,4527,2321683,28,8.3,8283,4550,3733,1186.833,643.833,3.167,647.0,539.833,112.778,76.75,0.1389,76.889,35.889,,,,0.00505,0.00278,3567.671,9.907,1949.879,1959.785,1607.885
2020-05-07,SE,1214,25,5510,2321683,28,8.3,10076,5535,4541,1381.833,787.167,2.833,790.0,591.833,82.306,61.694,0.1667,61.861,20.444,,,,0.00452,0.00248,4339.955,10.768,2373.278,2384.046,1955.909
2020-05-08,SE,1438,28,6471,2321683,28,8.3,11935,6499,5436,1247.833,743.167,2.667,745.833,502.0,50.5,48.944,0.1389,49.083,1.417,-7.14583,,,0.00431,0.00235,5140.667,12.06,2787.202,2799.262,2341.405
