date,state,confirmed,deaths,recovered,estimated_population,city_ibge_code,infected_per_confirmed,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi
2020-03-18,PA,1,0,2,8688894,15,8.3,8,2,6,,,,,,,,,,,,,,0.0,0.0,0.9207,0.0,0.2302,0.2302,0.6905
2020-03-19,PA,1,0,2,8688894,15,8.3,8,2,6,,,,,,,,,,,,,,0.0,0.0,0.9207,0.0,0.2302,0.2302,0.6905
2020-03-20,PA,2,0,4,8688894,15,8.3,17,4,13,,,,,,,,,,,,,,0.0,0.0,1.957,0.0,0.4604,0.4604,1.496
2020-03-21,PA,2,0,4,8688894,15,8.3,17,4,13,5.667,1.5,,,,,,,,,,,,0.0,0.0,1.957,0.0,0.4604,0.4604,1.496
2020-03-22,PA,4,0,7,8688894,15,8.3,33,7,26,8.333,2.667,,,,,,,,,,,,0.0,0.0,3.798,0.0,0.8056,0.8056,2.992
2020-03-23,PA,5,0,10,8688894,15,8.3,42,10,32,15.167,5.167,,,,,,,,,,,,0.0,0.0,4.834,0.0,1.151,1.151,3.683
2020-03-24,PA,5,0,11,8688894,15,8.3,42,11,31,19.333,6.833,,,,3.889,1.972,,,,,,,0.0,0.0,4.834,0.0,1.266,1.266,3.568
2020-03-25,PA,7,0,18,8688894,15,8.3,58,18,40,19.333,7.833,,,,4.833,2.083,,,,,,,0.0,0.0,6.675,0.0,2.072,2.072,4.604
2020-03-26,PA,13,0,35,8688894,15,8.3,108,35,73,20.667,9.167,,,,3.917,1.722,,,,1.507,,,0.0,0.0,12.43,0.0,4.028,4.028,8.402
2020-03-27,PA,16,0,45,8688894,15,8.3,133,45,88,29.0,13.333,,,,4.389,1.833,,,,1.507,,,0.0,0.0,15.307,0.0,5.179,5.179,10.128
2020-03-28,PA,18,0,54,8688894,15,8.3,149,54,95,37.333,15.167,,,,9.917,3.917,,,,1.271,0.2292,,0.0,0.0,17.148,0.0,6.215,6.215,10.933
