date,state,confirmed,deaths,recovered,estimated_population,city_ibge_code,infected_per_confirmed,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi
2020-03-12,SC,2,0,11,7236436,42,25.0,50,11,39,,,,,,,,,,,,,,0.0,0.0,6.909,0.0,1.52,1.52,5.389
2020-03-13,SC,3,0,8,7236436,42,25.0,75,8,67,,,,,,,,,,,,,,0.0,0.0,10.364,0.0,1.106,1.106,9.259
2020-03-14,SC,5,0,23,7236436,42,25.0,125,23,102,,,,,,,,,,,,,,0.0,0.0,17.274,0.0,3.178,3.178,14.095
2020-03-15,SC,6,0,36,7236436,42,25.0,150,36,114,50.0,11.667,,,,,,,,,,,,0.0,0.0,20.728,0.0,4.975,4.975,15.754
2020-03-16,SC,7,0,44,7236436,42,25.0,175,44,131,75.0,14.5,,,,,,,,,,,,0.0,0.0,24.183,0.0,6.08,6.08,18.103
2020-03-17,SC,7,0,35,7236436,42,25.0,175,35,140,145.833,29.333,,,,,,,,,,,,0.0,0.0,24.183,0.0,4.837,4.837,19.347
2020-03-18,SC,14,0,81,7236436,42,25.0,350,81,269,212.5,44.0,,,,57.639,13.889,,,,,,,0.0,0.0,48.366,0.0,11.193,11.193,37.173
2020-03-19,SC,21,0,95,7236436,42,25.0,525,95,430,254.167,45.167,,,,57.639,17.833,,,,,,,0.0,0.0,72.55,0.0,13.128,13.128,59.422
2020-03-20,SC,40,0,199,7236436,42,25.0,1000,199,801,329.167,68.667,,,,51.389,19.278,,,,-4.86111,,,0.0,0.0,138.19,0.0,27.5,27.5,110.69
2020-03-21,SC,57,0,300,7236436,42,25.0,1425,300,1125,395.833,95.0,,,,38.194,19.028,,,,-8.85417,,,0.0,0.0,196.92,0.0,41.457,41.457,155.463
2020-03-22,SC,68,0,315,7236436,42,25.0,1700,315,1385,420.833,121.5,,,,38.194,24.944,,,,-10.24306,,,0.0,0.0,234.922,0.0,43.53,43.53,191.393
2020-03-23,SC,86,0,447,7236436,42,25.0,2150,447,1703,454.167,145.0,,,,22.222,24.222,,,,-7.46528,,,0.0,0.0,297.108,0.0,61.771,61.771,235.337
2020-03-24,SC,109,0,651,7236436,42,25.0,2725,651,2074,441.667,158.167,,,,10.417,23.944,,,,-11.45833,,,0.0,0.0,376.567,0.0,89.961,89.961,286.605
2020-03-25,SC,122,0,824,7236436,42,25.0,3050,824,2226,483.333,194.833,,,,8.333,13.778,,,,-3.47222,,,0.0,0.0,421.478,0.0,113.868,113.868,307.61
2020-03-26,SC,149,1,1069,7236436,42,25.0,3725,1070,2655,462.5,214.0,,,,-7.63889,4.472,,,,-2.43056,,,0.00093,0.00027,514.756,0.1382,147.725,147.863,366.893
