Country,Date,Latitude,Longitude,Estimated Population,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-05-11,33.0,65.0,39653765,,,4687,558,122,680,4007,,,,,,,,,,,,,,0.179,0.026,0.231,118.2,3.08,14.07,17.15,101.05,,
Albania,2020-05-11,41.15,20.17,2842650,,,872,654,31,685,187,,,,,,,,,,,,,,0.0453,0.0356,0.231,306.76,10.91,230.07,240.97,65.78,,
Algeria,2020-05-11,28.03,1.66,43697354,,,5891,2841,507,3348,2543,,,,,,,,,,,,,,0.151,0.0861,0.231,134.81,11.6,65.02,76.62,58.2,,
Andorra,2020-05-11,42.51,1.52,78418,,,755,550,48,598,157,,,,,,,,,,,,,,0.0803,0.0636,0.231,9627.89,612.1,7013.7,7625.8,2002.09,,
Angola,2020-05-11,-11.2027,17.87,33046756,,,45,13,2,15,30,,,,,,,,,,,,,,0.133,0.0444,0.231,1.36,0.0605,0.393,0.454,0.908,,
Antigua And Barbuda,2020-05-11,17.06,-61.7964,98848,,,25,19,3,22,3,,,,,,,,,,,,,,0.136,0.12,0.231,252.91,30.35,192.21,222.56,30.35,,
Argentina,2020-05-11,-38.4161,-63.6167,45433446,85158,Samples Tested,6278,1837,314,2151,4127,,,,,,,,,,,,,,0.146,0.05,0.231,138.18,6.91,40.43,47.34,90.84,13.56,1874.35
Armenia,2020-05-11,40.07,45.04,2938968,,,3392,1359,46,1405,1987,,,,,,,,,,,,,,0.0327,0.0136,0.231,1154.15,15.65,462.41,478.06,676.09,,
Australia,2020-05-11,-31.9962,141.23,25731295,855119,Samples Tested,6970,6213,97,6310,660,,,,,,,,,,,,,,0.0154,0.0139,0.231,270.88,3.77,241.46,245.23,25.65,122.69,33232.65
Austria,2020-05-11,47.52,14.55,8937767,319484,Samples Tested,15882,14061,620,14681,1201,,,,,,,,,,,,,,0.0422,0.039,0.231,1776.95,69.37,1573.21,1642.58,134.37,20.12,35745.39
Azerbaijan,2020-05-11,40.14,47.58,10175641,,,2589,1680,32,1712,877,,,,,,,,,,,,,,0.0187,0.0124,0.231,254.43,3.14,165.1,168.24,86.19,,
Bahamas,2020-05-11,25.03,-77.3963,396839,,,93,39,11,50,43,,,,,,,,,,,,,,0.22,0.118,0.231,234.35,27.72,98.28,126.0,108.36,,
Bahrain,2020-05-11,26.03,50.55,1726667,190780,Units Unclear,5236,2152,8,2160,3076,,,,,,,,,,,,,,0.0037,0.0015,0.231,3032.43,4.63,1246.33,1250.97,1781.47,36.44,110490.33
Bangladesh,2020-05-11,23.68,90.36,165611088,129865,Samples Tested,15691,2902,239,3141,12550,,,,,,,,,,,,,,0.0761,0.0152,0.231,94.75,1.44,17.52,18.97,75.78,8.28,784.16
Barbados,2020-05-11,13.19,-59.5432,288373,,,84,57,7,64,20,,,,,,,,,,,,,,0.109,0.0833,0.231,291.29,24.27,197.66,221.93,69.35,,
Belarus,2020-05-11,53.71,27.95,9429921,274060,Samples Tested,23906,6531,135,6666,17240,,,,,,,,,,,,,,0.0203,0.0056,0.231,2535.12,14.32,692.58,706.9,1828.22,11.46,29062.81
Belgium,2020-05-11,50.83,4.0,11572730,498118,Units Unclear,53449,13697,8707,22404,31045,,,,,,,,,,,,,,0.389,0.163,0.231,4618.53,752.37,1183.56,1935.93,2682.6,9.32,43042.39
Belize,2020-05-11,13.19,-59.5432,402155,,,18,16,2,18,0,,,,,,,,,,,,,,0.111,0.111,0.231,44.76,4.97,39.79,44.76,0.0,,
Benin,2020-05-11,9.31,2.32,12160701,,,319,62,2,64,255,,,,,,,,,,,,,,0.0312,0.0063,0.231,26.23,0.164,5.1,5.26,20.97,,
Bhutan,2020-05-11,27.51,90.43,775132,,,9,5,0,5,4,,,,,,,,,,,,,,0.0,0.0,0.231,11.61,0.0,6.45,6.45,5.16,,
Bolivia,2020-05-11,-16.2902,-63.5887,11736772,8917,People Tested,2831,299,122,421,2410,,,,,,,,,,,,,,0.29,0.0431,0.231,241.21,10.39,25.48,35.87,205.34,3.15,759.75
