Country,Date,Latitude,Longitude,Estimated Population,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-03-19,33.0,65.0,39653765,,,22,1,0,1,21,3.17,0.0,,,,1.31,,,,,0.521,,,0.0,0.0,,0.555,0.0,0.0252,0.0252,0.53,,
Albania,2020-03-19,41.15,20.17,2842650,,,64,0,2,2,62,6.33,,0.167,,,1.42,,0.0556,,,0.486,,,1.0,0.0312,,22.51,0.704,0.0,0.704,21.81,,
Algeria,2020-03-19,28.03,1.66,43697354,,,87,32,9,41,46,24.5,8.83,2.17,11.0,13.5,4.28,0.25,0.139,0.389,3.89,0.34,-0.2326,,0.22,0.103,,1.99,0.206,0.732,0.938,1.05,,
Andorra,2020-03-19,42.51,1.52,78418,,,53,1,0,1,52,18.5,0.0,,,,2.31,,,,,0.25,,,0.0,0.0,,675.87,0.0,12.75,12.75,663.11,,
Angola,2020-03-19,-11.2027,17.87,33046756,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Antigua And Barbuda,2020-03-19,17.06,-61.7964,98848,,,1,0,0,0,1,0.0,,,,,,,,,,,,,,0.0,,10.12,0.0,0.0,0.0,10.12,,
Argentina,2020-03-19,-38.4161,-63.6167,45433446,,,97,3,3,6,91,35.0,0.333,0.333,0.667,34.33,6.22,,0.111,,,0.931,-0.2726,,0.5,0.0309,,2.13,0.066,0.066,0.132,2.0,,
Armenia,2020-03-19,40.07,45.04,2938968,,,115,1,0,1,114,23.67,,,,,1.19,,,,,-0.3125,,,0.0,0.0,,39.13,0.0,0.34,0.34,38.79,,
Australia,2020-03-19,-31.9962,141.23,25731295,,,681,26,6,32,649,195.33,10.83,0.667,11.5,183.83,33.39,2.5,-0.0278,2.47,30.92,2.72,-1.3264,,0.188,0.0088,,26.47,0.233,1.01,1.24,25.22,,
Austria,2020-03-19,47.52,14.55,8937767,13724,Samples Tested,2013,9,6,15,1998,427.33,0.5,2.17,2.67,424.67,57.39,-0.0833,0.528,0.444,56.94,5.78,-3.0122,,0.4,0.003,,225.22,0.671,1.01,1.68,223.55,6.82,1535.51
Azerbaijan,2020-03-19,40.14,47.58,10175641,,,44,6,1,7,37,6.17,0.667,0.0,0.667,5.5,0.556,0.0278,,,,0.382,0.12,-0.0139,0.143,0.0227,,4.32,0.0983,0.59,0.688,3.64,,
Bahamas,2020-03-19,25.03,-77.3963,396839,,,3,0,0,0,3,0.5,,,,,,,,,,,,,,0.0,,7.56,0.0,0.0,0.0,7.56,,
Bahrain,2020-03-19,26.03,50.55,1726667,17035,Units Unclear,278,100,1,101,177,20.0,12.0,0.167,12.17,7.83,1.61,0.583,,,,-0.3194,,,0.0099,0.0036,,161.0,0.579,57.92,58.49,102.51,61.28,9865.83
Bangladesh,2020-03-19,23.68,90.36,165611088,427,Samples Tested,17,3,1,4,13,3.17,0.167,,,,0.222,,,,,-0.0903,,,0.25,0.0588,,0.103,0.006,0.0181,0.0242,0.0785,25.12,2.58
Barbados,2020-03-19,13.19,-59.5432,288373,,,5,0,0,0,5,,,,,,,,,,,,,,,0.0,,17.34,0.0,0.0,0.0,17.34,,
Belarus,2020-03-19,53.71,27.95,9429921,18201,Samples Tested,51,5,0,5,46,6.67,2.0,,,,0.306,0.611,,,,-0.3403,,,0.0,0.0,,5.41,0.0,0.53,0.53,4.88,356.88,1930.13
Belgium,2020-03-19,50.83,4.0,11572730,20588,Units Unclear,1795,31,21,52,1743,390.5,43.67,11.67,55.33,335.17,52.94,13.5,3.86,17.36,35.58,6.73,3.58,0.409,0.404,0.0117,,155.11,1.81,2.68,4.49,150.61,11.47,1779.01
Belize,2020-03-19,13.19,-59.5432,402155,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Benin,2020-03-19,9.31,2.32,12160701,,,2,0,0,0,2,0.167,,,,,,,,,,,,,,0.0,,0.164,0.0,0.0,0.0,0.164,,
Bhutan,2020-03-19,27.51,90.43,775132,,,1,0,0,0,1,0.167,,,,,,,,,,,,,,0.0,,1.29,0.0,0.0,0.0,1.29,,
Bolivia,2020-03-19,-16.2902,-63.5887,11736772,,,12,0,0,0,12,2.17,,,,,0.306,,,,,0.181,,,,0.0,,1.02,0.0,0.0,0.0,1.02,,
Bosnia And Herzegovina,2020-03-19,43.92,17.68,3279568,,,63,2,0,2,61,16.83,,,,,1.75,,,,,-0.1111,-0.0017,,0.0,0.0,,19.21,0.0,0.61,0.61,18.6,,
Botswana,2020-03-19,-22.3285,24.68,2334686,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Brazil,2020-03-19,-14.235,-51.9253,213724406,,,621,2,6,8,613,224.33,0.167,,,,40.64,,,,,1.51,-2.5608,,0.75,0.0097,,2.91,0.0281,0.0094,0.0374,2.87,,
Brunei,2020-03-19,4.54,114.73,441178,,,75,0,0,0,75,5.67,,,,,-0.1111,,,,,,,,,0.0,,170.0,0.0,0.0,0.0,170.0,,
Bulgaria,2020-03-19,42.73,25.49,6908148,,,94,0,3,3,91,22.5,,0.167,,,2.14,,-0.0556,,,-0.3889,-0.1354,,1.0,0.0319,,13.61,0.434,0.0,0.434,13.17,,
Burkina Faso,2020-03-19,12.24,-1.5616,20953200,,,33,0,1,1,32,10.0,,,,,2.28,,,,,-0.1111,,,1.0,0.0303,,1.57,0.0477,0.0,0.0477,1.53,,
Burma,2020-03-19,21.92,95.96,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
Burundi,2020-03-19,-3.3731,29.92,11893778,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Cabo Verde,2020-03-19,16.54,-23.0418,558398,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Cambodia,2020-03-19,11.55,104.92,16782527,,,37,1,0,1,36,12.83,0.0,,,,0.75,,,,,-0.1667,,,0.0,0.0,,2.2,0.0,0.0596,0.0596,2.15,,
Cameroon,2020-03-19,3.85,11.5,26614607,,,13,0,0,0,13,6.0,,,,,1.42,,,,,0.0069,,,,0.0,,0.488,0.0,0.0,0.0,0.488,,
Central African Republic,2020-03-19,6.61,20.94,4796900,,,1,0,0,0,1,0.333,,,,,,,,,,,,,,0.0,,0.208,0.0,0.0,0.0,0.208,,
Chad,2020-03-19,15.45,18.73,16575069,,,1,0,0,0,1,,,,,,,,,,,,,,,0.0,,0.0603,0.0,0.0,0.0,0.0603,,
