Country,Date,Latitude,Longitude,Estimated Population,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-03-24,33.0,65.0,39653765,,,74,1,1,2,72,14.33,0.167,,,,1.22,,,,,0.153,,-0.0087,0.5,0.0135,0.72,1.87,0.0252,0.0252,0.0504,1.82,,
Albania,2020-03-24,41.15,20.17,2842650,,,123,10,5,15,108,18.33,4.83,1.0,5.83,12.5,1.0,,0.0833,,,-0.6181,,,0.333,0.0407,0.72,43.27,1.76,3.52,5.28,37.99,,
Algeria,2020-03-24,28.03,1.66,43697354,,,264,24,19,43,221,45.0,-0.5,1.83,1.33,43.67,3.61,0.0278,0.111,0.139,3.47,0.674,,,0.442,0.072,0.72,6.04,0.435,0.549,0.984,5.06,,
Andorra,2020-03-24,42.51,1.52,78418,,,164,1,1,2,162,29.83,0.0,,,,2.25,,,,,-0.4653,-0.2622,,0.5,0.0061,0.72,2091.36,12.75,12.75,25.5,2065.85,,
Angola,2020-03-24,-11.2027,17.87,33046756,,,3,0,0,0,3,0.333,,,,,,,,,,,,,,0.0,0.72,0.0908,0.0,0.0,0.0,0.0908,,
Antigua And Barbuda,2020-03-24,17.06,-61.7964,98848,,,3,0,0,0,3,1.0,,,,,0.0556,,,,,,,,,0.0,0.72,30.35,0.0,0.0,0.0,30.35,,
Argentina,2020-03-24,-38.4161,-63.6167,45433446,,,387,52,6,58,329,71.83,11.5,1.5,13.0,58.83,3.47,3.53,0.361,3.89,-0.4167,-0.25,,,0.103,0.0155,0.72,8.52,0.132,1.14,1.28,7.24,,
Armenia,2020-03-24,40.07,45.04,2938968,,,249,14,0,14,235,28.17,4.5,,,,1.89,0.0833,,,,0.389,0.0278,,0.0,0.0,0.72,84.72,0.0,4.76,4.76,79.96,,
Australia,2020-03-24,-31.9962,141.23,25731295,159912,Samples Tested,2044,115,8,123,1921,345.33,28.0,1.0,29.0,316.33,23.36,1.39,0.194,1.58,21.78,-6.1528,,,0.065,0.0039,0.72,79.44,0.311,4.47,4.78,74.66,78.23,6214.69
Austria,2020-03-24,47.52,14.55,8937767,28391,Samples Tested,5283,9,28,37,5246,807.17,36.0,8.33,44.33,762.83,19.39,,1.56,,,-19.75,,,0.757,0.0053,0.72,591.09,3.13,1.01,4.14,586.95,5.37,3176.52
