Country,Date,Latitude,Longitude,Estimated Population,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-03-18,33.0,65.0,39653765,,,22,1,0,1,21,1.33,,,,,1.03,,,,,0.375,-0.0295,,0.0,0.0,,0.555,0.0,0.0252,0.0252,0.53,,
Albania,2020-03-18,41.15,20.17,2842650,,,59,0,2,2,57,5.67,,0.167,,,0.778,,0.0556,,,,,,1.0,0.0339,,20.76,0.704,0.0,0.704,20.05,,
Algeria,2020-03-18,28.03,1.66,43697354,,,74,12,7,19,55,15.17,3.33,1.83,5.17,10.0,3.89,0.222,0.167,0.389,3.5,0.771,-0.2413,-0.1068,0.368,0.0946,,1.69,0.16,0.275,0.435,1.26,,
Andorra,2020-03-18,42.51,1.52,78418,,,39,1,0,1,38,14.5,0.0,,,,2.42,,,,,-0.2431,,,0.0,0.0,,497.33,0.0,12.75,12.75,484.58,,
Angola,2020-03-18,-11.2027,17.87,33046756,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Antigua And Barbuda,2020-03-18,17.06,-61.7964,98848,,,1,0,0,0,1,0.0,,,,,,,,,,,,,,0.0,,10.12,0.0,0.0,0.0,10.12,,
Argentina,2020-03-18,-38.4161,-63.6167,45433446,,,79,3,2,5,74,18.83,0.333,0.333,0.667,18.17,6.89,,0.0833,,,0.757,-0.3646,,0.4,0.0253,,1.74,0.044,0.066,0.11,1.63,,
Armenia,2020-03-18,40.07,45.04,2938968,,,84,1,0,1,83,22.33,,,,,2.36,,,,,-0.3819,,,0.0,0.0,,28.58,0.0,0.34,0.34,28.24,,
Australia,2020-03-18,-31.9962,141.23,25731295,,,568,23,6,29,539,129.0,0.5,0.667,1.17,127.83,28.78,2.5,-0.0278,2.47,26.31,4.0,-1.3646,-0.5464,0.207,0.0106,,22.07,0.233,0.894,1.13,20.95,,
Austria,2020-03-18,47.52,14.55,8937767,11977,Samples Tested,1646,9,4,13,1633,325.67,0.5,1.17,1.67,324.0,63.69,-0.1389,0.583,0.444,63.25,7.36,-2.2205,-1.5534,0.308,0.0024,,184.16,0.448,1.01,1.45,182.71,7.28,1340.04
Azerbaijan,2020-03-18,40.14,47.58,10175641,,,28,6,1,7,21,5.0,0.833,0.0,0.833,4.17,1.17,0.0278,,,,0.201,0.033,0.0122,0.143,0.0357,,2.75,0.0983,0.59,0.688,2.06,,
Bahamas,2020-03-18,25.03,-77.3963,396839,,,1,0,0,0,1,,,,,,,,,,,,,,,0.0,,2.52,0.0,0.0,0.0,2.52,,
Bahrain,2020-03-18,26.03,50.55,1726667,15194,Units Unclear,256,88,1,89,167,15.17,10.83,,,,2.08,1.0,,,,0.569,,,0.0112,0.0039,,148.26,0.579,50.97,51.54,96.72,59.35,8799.61
Bangladesh,2020-03-18,23.68,90.36,165611088,381,Samples Tested,14,3,1,4,10,3.33,,,,,0.389,,,,,-0.0486,,,0.25,0.0714,,0.0845,0.006,0.0181,0.0242,0.0604,27.21,2.3
Barbados,2020-03-18,13.19,-59.5432,288373,,,2,0,0,0,2,,,,,,,,,,,,,,,0.0,,6.94,0.0,0.0,0.0,6.94,,
Belarus,2020-03-18,53.71,27.95,9429921,17436,Samples Tested,51,5,0,5,46,8.17,2.0,,,,-0.25,0.417,,,,-0.2639,,,0.0,0.0,,5.41,0.0,0.53,0.53,4.88,341.88,1849.01
Belgium,2020-03-18,50.83,4.0,11572730,17992,Units Unclear,1486,31,14,45,1441,321.5,43.67,10.5,54.17,267.33,44.75,11.11,2.69,13.81,30.94,5.96,2.16,0.567,0.311,0.0094,,128.41,1.21,2.68,3.89,124.52,12.11,1554.69
Belize,2020-03-18,13.19,-59.5432,402155,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Benin,2020-03-18,9.31,2.32,12160701,,,2,0,0,0,2,,,,,,,,,,,,,,,0.0,,0.164,0.0,0.0,0.0,0.164,,
Bhutan,2020-03-18,27.51,90.43,775132,,,1,0,0,0,1,0.167,,,,,,,,,,,,,,0.0,,1.29,0.0,0.0,0.0,1.29,,
Bolivia,2020-03-18,-16.2902,-63.5887,11736772,,,12,0,0,0,12,1.5,,,,,0.194,,,,,,,,,0.0,,1.02,0.0,0.0,0.0,1.02,,
Bosnia And Herzegovina,2020-03-18,43.92,17.68,3279568,,,38,2,0,2,36,11.5,,,,,2.81,,,,,-0.3472,-0.1997,,0.0,0.0,,11.59,0.0,0.61,0.61,10.98,,
Botswana,2020-03-18,-22.3285,24.68,2334686,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Brazil,2020-03-18,-14.235,-51.9253,213724406,,,372,2,3,5,367,143.17,,,,,43.19,,,,,2.59,-2.7552,,0.6,0.0081,,1.74,0.014,0.0094,0.0234,1.72,,
Brunei,2020-03-18,4.54,114.73,441178,,,68,0,0,0,68,5.5,,,,,-0.5833,,,,,,,,,0.0,,154.13,0.0,0.0,0.0,154.13,,
Bulgaria,2020-03-18,42.73,25.49,6908148,,,92,0,2,2,90,18.67,,0.167,,,1.14,,0.0,,,-0.25,,,1.0,0.0217,,13.32,0.29,0.0,0.29,13.03,,
Burkina Faso,2020-03-18,12.24,-1.5616,20953200,,,20,0,1,1,19,10.17,,,,,2.11,,,,,0.194,,,1.0,0.05,,0.955,0.0477,0.0,0.0477,0.907,,
Burma,2020-03-18,21.92,95.96,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
Burundi,2020-03-18,-3.3731,29.92,11893778,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Cabo Verde,2020-03-18,16.54,-23.0418,558398,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
