Country,Date,Latitude,Longitude,Estimated Population,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff3 Recovered,Diff3 Deaths,Diff3 Closed,Diff3 Active,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Pakistan,2020-01-31,30.38,69.35,221843678,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Panama,2020-01-31,8.54,-80.7821,4328485,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Papua New Guinea,2020-01-31,-6.315,143.96,8983928,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Paraguay,2020-01-31,-23.4425,-58.4438,7165956,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Peru,2020-01-31,-9.19,-75.0152,32670922,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Philippines,2020-01-31,13.0,122.0,110425890,,,1,0,0,0,1,,,,,,,,,,,,,,,,NaN,0.0,0.034,0.0091,0.0,0.0,0.0,0.0091,,
Poland,2020-01-31,51.92,19.15,37943338,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Portugal,2020-01-31,39.4,-8.2245,10283147,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-01-31,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Romania,2020-01-31,45.94,24.97,19160783,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Russia,2020-01-31,60.0,90.0,144244558,,,2,0,0,0,2,,,,,,,,,,,,,,,,NaN,0.0,0.034,0.0139,0.0,0.0,0.0,0.0139,,
Rwanda,2020-01-31,-1.9403,29.87,12916359,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Saint Kitts And Nevis,2020-01-31,17.36,-62.783,,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,,,,,,,
Saint Lucia,2020-01-31,13.91,-60.9789,,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,,,,,,,
Saint Vincent And The Grenadines,2020-01-31,12.98,-61.2872,,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,,,,,,,
San Marino,2020-01-31,43.94,12.46,34572,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Sao Tome And Principe,2020-01-31,0.186,6.61,220479,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Saudi Arabia,2020-01-31,24.0,45.0,35582072,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Senegal,2020-01-31,14.5,-14.4524,16725284,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Serbia,2020-01-31,44.02,21.01,6925690,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Seychelles,2020-01-31,-4.6796,55.49,98675,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Sierra Leone,2020-01-31,8.46,-11.7799,8098006,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Singapore,2020-01-31,1.28,103.83,5853430,,,13,0,0,0,13,,,,,,,,,,,,,,,,NaN,0.0,0.034,2.22,0.0,0.0,0.0,2.22,,
Slovakia,2020-01-31,48.67,19.7,5453260,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Slovenia,2020-01-31,46.15,15.0,2083556,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Somalia,2020-01-31,5.15,46.2,15910843,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
South Africa,2020-01-31,-30.5595,22.94,59411676,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
South Korea,2020-01-31,36.0,128.0,52144578,244,People Tested,11,0,0,0,11,,,,,,,,,,,,,,,,NaN,0.0,0.034,0.211,0.0,0.0,0.0,0.211,22.18,4.68
Spain,2020-01-31,40.0,-4.0,47545141,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Sri Lanka,2020-01-31,7.0,81.0,22017708,,,1,0,0,0,1,,,,,,,,,,,,,,,,NaN,0.0,0.034,0.0454,0.0,0.0,0.0,0.0454,,
Sudan,2020-01-31,12.86,30.22,43832398,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Suriname,2020-01-31,3.92,-56.0278,589022,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Sweden,2020-01-31,63.0,16.0,10331337,,,1,0,0,0,1,,,,,,,,,,,,,,,,NaN,0.0,0.034,0.0968,0.0,0.0,0.0,0.0968,,
