Country,Date,Latitude,Longitude,Estimated Population,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-05-02,33.0,65.0,39653765,,,2469,331,72,403,2066,214.17,28.17,5.83,34.0,180.17,10.31,0.472,0.417,0.889,9.42,0.285,,,0.179,0.0292,0.232,62.26,1.82,8.35,10.16,52.1,,
Albania,2020-05-02,41.15,20.17,2842650,,,789,519,31,550,239,9.0,19.17,0.167,19.33,-10.3333,-0.0556,-0.2222,-0.0833,-0.3056,0.25,,,,0.0564,0.0393,0.232,277.56,10.91,182.58,193.48,84.08,,
Algeria,2020-05-02,28.03,1.66,43697354,,,4295,1872,459,2331,1964,165.0,60.83,4.33,65.17,99.83,4.47,6.42,-0.1389,6.28,-1.8056,-0.25,,,0.197,0.107,0.232,98.29,10.5,42.84,53.34,44.95,,
Andorra,2020-05-02,42.51,1.52,78418,,,747,472,44,516,231,1.33,15.17,0.667,15.83,-14.5,-0.1111,-1.75,-0.0278,-1.7778,1.67,,,,0.0853,0.0589,0.232,9525.87,561.1,6019.03,6580.12,2945.75,,
Angola,2020-05-02,-11.2027,17.87,33046756,,,35,11,2,13,22,1.5,0.667,0.0,0.667,0.833,-0.0278,-0.1389,,,,-0.0347,,,0.154,0.0571,0.232,1.06,0.0605,0.333,0.393,0.666,,
Antigua And Barbuda,2020-05-02,17.06,-61.7964,98848,,,25,15,3,18,7,0.167,0.833,0.0,0.833,-0.6667,-0.0278,-0.0833,,,,,,,0.167,0.12,0.232,252.91,30.35,151.75,182.1,70.82,,
Argentina,2020-05-02,-38.4161,-63.6167,45433446,63866,Samples Tested,4681,1320,237,1557,3124,122.5,46.67,8.33,55.0,67.5,3.92,3.5,0.306,3.81,0.111,,,,0.152,0.0506,0.232,103.03,5.22,29.05,34.27,68.76,13.64,1405.7
Armenia,2020-05-02,40.07,45.04,2938968,,,2273,1010,33,1043,1230,114.5,35.17,1.67,36.83,77.67,6.36,0.861,0.139,1.0,5.36,-0.5556,,,0.0316,0.0145,0.232,773.4,11.23,343.66,354.89,418.51,,
Australia,2020-05-02,-31.9962,141.23,25731295,611583,Samples Tested,6799,5814,94,5908,891,20.5,43.33,1.0,44.33,-23.8333,0.944,0.972,-0.2222,0.75,0.194,-0.2847,,,0.0159,0.0138,0.232,264.23,3.65,225.95,229.6,34.63,89.95,23768.06
Austria,2020-05-02,47.52,14.55,8937767,269619,Samples Tested,15558,13180,596,13776,1782,41.33,113.83,4.33,118.17,-76.8333,-3.25,-6.7222,-1.0,-7.7222,4.47,,,,0.0433,0.0383,0.232,1740.7,66.68,1474.64,1541.32,199.38,17.33,30166.26
