Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-05-08,33.0,65.0,39653765,,,,3778,472,109,3778,581,3197,243.833,22.833,4.5,27.333,216.5,15.333,2.167,-0.27778,1.889,13.444,0.9861,-0.21528,,0.1876,0.02885,95.275,2.749,11.903,14.652,80.623,,
Albania,2020-05-08,41.153,20.168,2842650,5269,,,850,620,31,850,651,199,8.667,14.0,0.0,14.0,-5.33333,-0.36111,-0.75,,,,,,,0.04762,0.03647,299.017,10.905,218.106,229.012,70.005,,
Algeria,2020-05-08,28.034,1.66,43697354,4115,,,5369,2467,488,5369,2955,2414,175.5,129.0,6.167,135.167,40.333,-0.02778,2.667,0.3333,3.0,-3.02778,-0.38889,,,0.1651,0.09089,122.868,11.168,56.457,67.624,55.244,,
Andorra,2020-05-08,42.506,1.522,78418,42030,,,752,537,47,752,584,168,0.6667,6.0,0.3333,6.333,-5.66667,0.1111,-0.16667,-0.02778,-0.19444,0.3056,-0.0,,,0.08048,0.0625,9589.635,599.352,6847.918,7447.27,2142.365,,
Angola,2020-05-08,-11.2027,17.874,33046756,3432,,,43,11,2,43,13,30,1.5,0.3333,0.0,0.3333,1.167,-0.08333,,,,,,,,0.1538,0.04651,1.301,0.06052,0.3329,0.3934,0.9078,,
Antigua and Barbuda,2020-05-08,17.061,-61.7964,98848,16727,,,25,16,3,25,19,6,0.0,0.5,0.0,0.5,-0.5,,0.05556,,,,,,,0.1579,0.12,252.914,30.35,161.865,192.214,60.699,,
Argentina,2020-05-08,-38.4161,-63.6167,45433446,11684,77901,samples tested,5611,1659,293,5611,1952,3659,209.667,60.833,8.333,69.167,140.5,16.472,10.75,0.1111,10.861,5.611,0.3403,-0.60069,,0.1501,0.05222,123.499,6.449,36.515,42.964,80.535,13.884,1714.618
Armenia,2020-05-08,40.069,45.038,2938968,4212,,,3029,1218,43,3029,1261,1768,128.833,41.333,1.0,42.333,86.5,2.083,4.056,-0.11111,3.944,-1.86111,0.8611,,,0.0341,0.0142,1030.634,14.631,414.431,429.062,601.572,,
Australia,2020-05-08,-31.99619,141.233,25731295,57396,757250,samples tested,6918,6122,97,6918,6219,699,15.833,39.667,0.0,39.667,-23.83333,-0.5,-2.66667,-0.05556,-2.72222,2.222,,,,0.0156,0.01402,268.855,3.77,237.92,241.69,27.165,109.461,29429.145
Austria,2020-05-08,47.516,14.55,8937767,51500,304069,samples tested,15774,13836,614,15774,14450,1324,38.667,99.833,2.333,102.167,-63.5,1.889,-2.41667,-0.16667,-2.58333,4.472,0.2431,,,0.04249,0.03892,1764.87,68.697,1548.038,1616.735,148.135,19.277,34020.69
