Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-04-06,33.0,65.0,39653765,,,,367,18,11,367,29,338,33.833,3.667,1.5,5.167,28.667,1.306,0.02778,0.0,0.02778,1.278,0.3889,0.0191,,0.3793,0.02997,9.255,0.2774,0.4539,0.7313,8.524,,
Albania,2020-04-06,41.153,20.168,2842650,5269,,,377,116,21,377,137,240,17.5,12.667,1.0,13.667,3.833,-1.80556,1.028,-0.11111,0.9167,-2.72222,,,,0.1533,0.0557,132.623,7.387,40.807,48.194,84.428,,
Algeria,2020-04-06,28.034,1.66,43697354,4115,,,1423,90,173,1423,263,1160,82.5,47.5,21.667,69.167,13.333,-6.0,12.694,-0.25,12.444,-18.44444,,,,0.6578,0.1216,32.565,3.959,2.06,6.019,26.546,,
Andorra,2020-04-06,42.506,1.522,78418,42030,,,525,31,21,525,52,473,24.0,7.0,1.5,8.5,15.5,-1.0,2.111,-0.02778,2.083,-3.08333,-0.30556,,,0.4038,0.04,6694.891,267.796,395.317,663.113,6031.778,,
Angola,2020-04-06,-11.2027,17.874,33046756,3432,,,16,2,2,16,4,12,1.833,0.1667,0.0,0.1667,1.667,-0.16667,0.02778,,,,-0.11806,,,0.5,0.125,0.4842,0.06052,0.06052,0.121,0.3631,,
Antigua and Barbuda,2020-04-06,17.061,-61.7964,98848,16727,,,15,0,0,15,0,15,0.6667,,,,,-0.05556,,,,,,,,,0.0,151.748,0.0,0.0,0.0,151.748,,
Argentina,2020-04-06,-38.4161,-63.6167,45433446,11684,,,1554,325,48,1554,373,1181,88.333,16.5,5.5,22.0,66.333,2.444,1.611,0.5833,2.194,0.25,,-0.11458,,0.1287,0.03089,34.204,1.056,7.153,8.21,25.994,,
Armenia,2020-04-06,40.069,45.038,2938968,4212,,,833,62,8,833,70,763,30.833,15.833,0.5,16.333,14.5,-3.36111,2.861,0.0,2.861,-6.22222,,,,0.1143,0.0096,283.433,2.722,21.096,23.818,259.615,,
Australia,2020-04-06,-31.99619,141.233,25731295,57396,302663,samples tested,5797,1080,40,5797,1120,4677,129.667,137.167,3.833,141.0,-11.33333,-20.0,0.1111,-0.05556,0.05556,-20.05556,,,,0.03571,0.0069,225.29,1.555,41.972,43.527,181.763,52.21,11762.447
Austria,2020-04-06,47.516,14.55,8937767,51500,111296,samples tested,12297,3463,220,12297,3683,8614,286.667,536.333,21.167,557.5,-270.83333,-13.02778,32.111,1.056,33.167,-46.19444,,,,0.05973,0.01789,1375.847,24.615,387.457,412.072,963.775,9.051,12452.327
Azerbaijan,2020-04-06,40.143,47.577,10175641,4722,,,641,44,7,641,51,590,80.5,11.5,0.6667,12.167,68.333,3.167,5.222,0.05556,5.278,-2.11111,-1.42361,,,0.1373,0.01092,62.994,0.6879,4.324,5.012,57.982,,
Bahamas,2020-04-06,25.034,-77.3963,396839,32218,,,29,4,5,29,9,20,2.833,0.6667,1.167,1.833,1.0,0.05556,-0.05556,,,,,-0.00868,,0.5556,0.1724,73.077,12.6,10.08,22.679,50.398,,
Bahrain,2020-04-06,26.028,50.55,1726667,24051,47684,units unclear,756,458,4,756,462,294,35.833,22.833,0.1667,23.0,12.833,5.306,-1.75,,,,3.312,0.276,-0.52734,0.00866,0.00529,437.838,2.317,265.251,267.568,170.27,63.074,27616.211
Bangladesh,2020-04-06,23.685,90.356,165611088,1698,3610,samples tested,123,33,12,123,45,78,44.833,1.167,2.5,3.667,41.167,11.833,-0.05556,0.4167,0.3611,11.472,2.083,0.1667,0.02821,0.2667,0.09756,0.7427,0.07246,0.1993,0.2717,0.471,29.35,21.798
Barbados,2020-04-06,13.194,-59.5432,288373,17949,,,60,6,2,60,8,52,2.5,,,,,-0.41667,,,,,,,,0.25,0.03333,208.064,6.935,20.806,27.742,180.322,,
Belarus,2020-04-06,53.71,27.953,9429921,6330,40000,samples tested,700,53,13,700,66,634,189.167,14.333,2.0,16.333,172.833,36.944,4.0,0.02778,4.028,32.917,1.792,-2.47569,,0.197,0.01857,74.232,1.379,5.62,6.999,67.233,57.143,4241.817
Belgium,2020-04-06,50.833,4.0,11572730,47472,76691,units unclear,20814,3986,1632,20814,5618,15196,1368.833,382.0,230.0,612.0,756.833,22.056,5.194,28.917,34.111,-12.05556,-6.80556,,,0.2905,0.07841,1798.538,141.021,344.43,485.452,1313.087,3.685,6626.872
Belize,2020-04-06,13.194,-59.5432,402155,4885,,,7,0,1,7,1,6,0.8333,,,,,0.08333,,,,,0.00694,,,1.0,0.1429,17.406,2.487,0.0,2.487,14.92,,
Benin,2020-04-06,9.308,2.316,12160701,1241,,,26,5,1,26,6,20,1.667,0.5,,,,-0.22222,-0.11111,,,,-0.09028,,,0.1667,0.03846,2.138,0.08223,0.4112,0.4934,1.645,,
Bhutan,2020-04-06,27.514,90.434,775132,3243,,,5,2,0,5,2,3,0.0,0.0,,,,-0.02778,,,,,,,,0.0,0.0,6.451,0.0,2.58,2.58,3.87,,
Bolivia,2020-04-06,-16.2902,-63.5887,11736772,3549,1452,people tested,183,2,11,183,13,170,22.0,0.1667,1.5,1.667,20.333,1.139,,0.2222,,,-0.09722,-0.02257,,0.8462,0.06011,15.592,0.9372,0.1704,1.108,14.484,7.934,123.714
Bosnia and Herzegovina,2020-04-06,43.916,17.679,3279568,6066,,,674,47,29,674,76,598,46.5,12.333,3.0,15.333,31.167,2.25,3.222,-0.16667,3.056,-0.80556,,,,0.3816,0.04303,205.515,8.843,14.331,23.174,182.341,,
Botswana,2020-04-06,-22.3285,24.685,2334686,8259,,,6,0,1,6,1,5,1.5,,0.0,,,0.1389,,,,,,,,1.0,0.1667,2.57,0.4283,0.0,0.4283,2.142,,
Brazil,2020-04-06,-14.235,-51.9253,213724406,9001,,,12161,127,564,12161,691,11470,1506.0,7.667,98.5,106.167,1399.833,99.639,,8.222,,,-15.33333,-3.76042,,0.8162,0.04638,56.9,2.639,0.5942,3.233,53.667,,
Brunei,2020-04-06,4.535,114.728,441178,31628,,,135,82,1,135,83,52,0.1667,4.5,0.0,4.5,-4.33333,-0.13889,-0.36111,,,,,,,0.01205,0.00741,305.999,2.267,185.866,188.133,117.866,,
