Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-05-15,33.0,65.0,39653765,,,,6053,745,153,6053,898,5155,351.5,31.833,7.667,39.5,312.0,16.75,-1.38889,0.05556,-1.33333,18.083,4.118,0.6962,-0.56988,0.1704,0.02528,152.646,3.858,18.788,22.646,130.0,,
Albania,2020-05-15,41.153,20.168,2842650,5269,,,916,705,31,916,736,180,12.0,7.5,0.0,7.5,4.5,-0.19444,-0.33333,,,,-0.43056,,,0.04212,0.03384,322.235,10.905,248.008,258.913,63.321,,
Algeria,2020-05-15,28.034,1.66,43697354,4115,,,6629,3271,536,6629,3807,2822,189.0,104.5,6.667,111.167,77.833,0.7778,1.833,-0.08333,1.75,-0.97222,-0.60417,,,0.1408,0.08086,151.703,12.266,74.856,87.122,64.581,,
Andorra,2020-05-15,42.506,1.522,78418,42030,,,761,604,49,761,653,108,0.5,9.333,0.5,9.833,-9.33333,-0.16667,-0.66667,0.02778,-0.63889,0.4722,,,,0.07504,0.06439,9704.405,624.857,7702.313,8327.17,1377.235,,
Angola,2020-05-15,-11.2027,17.874,33046756,3432,,,48,17,2,48,19,29,0.8333,0.6667,0.1667,0.8333,0.0,0.1389,-0.11111,,,,,,,0.1053,0.04167,1.452,0.06052,0.5144,0.5749,0.8775,,
Antigua and Barbuda,2020-05-15,17.061,-61.7964,98848,16727,,,25,19,3,25,22,3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.1364,0.12,252.914,30.35,192.214,222.564,30.35,,
Argentina,2020-05-15,-38.4161,-63.6167,45433446,11684,96893,samples tested,7479,2497,356,7479,2853,4626,301.333,127.167,10.5,137.667,163.667,20.806,-6.5,0.1111,-6.38889,27.194,7.451,1.602,,0.1248,0.0476,164.614,7.836,54.96,62.795,101.819,12.955,2132.636
Armenia,2020-05-15,40.069,45.038,2938968,4212,,,4044,1666,52,4044,1718,2326,214.167,98.167,2.333,100.5,113.667,19.25,14.333,0.2778,14.611,4.639,1.812,-0.57292,,0.03027,0.01286,1375.993,17.693,566.866,584.559,791.434,,
Australia,2020-05-15,-31.99619,141.233,25731295,57396,983816,samples tested,7035,6359,98,7035,6457,578,14.667,23.833,0.1667,24.0,-9.33333,-1.0,-2.75,0.05556,-2.69444,1.694,-0.21528,,,0.01518,0.01393,273.402,3.809,247.131,250.94,22.463,139.846,38234.22
Austria,2020-05-15,47.516,14.55,8937767,51500,351351,samples tested,16109,14471,628,16109,15099,1010,51.333,77.667,1.0,78.667,-27.33333,0.5278,-1.75,-0.22222,-1.97222,2.5,-1.35417,,,0.04159,0.03898,1802.352,70.264,1619.084,1689.348,113.004,21.811,39310.826
Azerbaijan,2020-05-15,40.143,47.577,10175641,4722,,,2980,1886,36,2980,1922,1058,115.667,62.5,1.167,63.667,52.0,5.861,5.222,0.08333,5.306,0.5556,-1.27083,-0.47396,,0.01873,0.01208,292.856,3.538,185.345,188.882,103.974,,
Bahamas,2020-05-15,25.034,-77.3963,396839,32218,,,96,41,11,96,52,44,0.5,0.6667,0.0,0.6667,-0.16667,-0.08333,-0.02778,,,,,,,0.2115,0.1146,241.912,27.719,103.316,131.036,110.876,,
Bahrain,2020-05-15,26.028,50.55,1726667,24051,222542,units unclear,6583,2640,12,6583,2652,3931,275.5,123.167,0.5,123.667,151.833,-6.05556,18.0,-0.11111,17.889,-23.94444,0.1875,,,0.00452,0.00182,3812.548,6.95,1528.957,1535.907,2276.64,33.806,128885.303
Bangladesh,2020-05-15,23.685,90.356,165611088,1698,160512,samples tested,20065,3882,298,20065,4180,15885,1201.667,239.667,16.5,256.167,945.5,59.75,7.0,0.7222,7.722,52.028,9.243,1.177,,0.07129,0.01485,121.157,1.799,23.44,25.24,95.917,8.0,969.21
Barbados,2020-05-15,13.194,-59.5432,288373,17949,,,85,65,7,85,72,13,0.5,1.833,0.0,1.833,-1.33333,0.1111,-0.08333,,,,-0.01389,-0.01562,,0.09722,0.08235,294.757,24.274,225.403,249.677,45.081,,
Belarus,2020-05-15,53.71,27.953,9429921,6330,,samples tested,27730,8807,156,27730,8963,18767,949.833,526.0,4.833,530.833,419.0,-1.02778,13.694,-0.02778,13.667,-14.69444,-1.22222,,,0.0174,0.00563,2940.64,16.543,933.942,950.485,1990.155,,
Belgium,2020-05-15,50.833,4.0,11572730,47472,559124,units unclear,54644,14301,8959,54644,23260,31384,296.667,154.167,53.167,207.333,89.333,-12.69444,-5.63889,-4.19444,-9.83333,-2.86111,,,,0.3852,0.164,4721.79,774.148,1235.75,2009.897,2711.893,10.232,48313.924
