Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-04-23,33.0,65.0,39653765,,,,1279,179,42,1279,221,1058,84.167,12.0,2.333,14.333,69.833,7.972,-0.19444,0.1667,-0.02778,8.0,0.7083,-0.08333,,0.19,0.03284,32.254,1.059,4.514,5.573,26.681,,
Albania,2020-04-23,41.153,20.168,2842650,5269,,,663,385,27,663,412,251,23.667,13.833,0.3333,14.167,9.5,-0.58333,-0.88889,0.05556,-0.83333,0.25,-0.63889,,,0.06553,0.04072,233.233,9.498,135.437,144.935,88.298,,
Algeria,2020-04-23,28.034,1.66,43697354,4115,,,3007,1355,407,3007,1762,1245,110.667,68.167,6.833,75.0,35.667,7.0,-4.5,-0.16667,-4.66667,11.667,1.5,,,0.231,0.1354,68.814,9.314,31.009,40.323,28.491,,
Andorra,2020-04-23,42.506,1.522,78418,42030,,,723,333,37,723,370,353,3.5,16.0,0.5,16.5,-13.0,-0.19444,-1.44444,0.08333,-1.36111,1.167,,,,0.1,0.05118,9219.822,471.83,4246.474,4718.304,4501.518,,
Angola,2020-04-23,-11.2027,17.874,33046756,3432,,,25,6,2,25,8,17,0.3333,0.0,0.0,0.0,0.3333,-0.11111,0.0,,,,,,,0.25,0.08,0.7565,0.06052,0.1816,0.2421,0.5144,,
Antigua and Barbuda,2020-04-23,17.061,-61.7964,98848,16727,,,24,10,3,24,13,11,0.1667,1.333,0.0,1.333,-1.16667,-0.02778,-0.16667,,,,,,,0.2308,0.125,242.797,30.35,101.165,131.515,111.282,,
Argentina,2020-04-23,-38.4161,-63.6167,45433446,11684,41786,samples tested,3435,919,165,3435,1084,2351,158.5,61.667,9.333,71.0,87.5,2.333,0.5556,0.1944,0.75,1.583,-3.97917,,,0.1522,0.04803,75.605,3.632,20.227,23.859,51.746,12.165,919.719
Armenia,2020-04-23,40.069,45.038,2938968,4212,,,1523,659,24,1523,683,840,67.833,42.167,1.0,43.167,24.667,2.417,-0.44444,0.02778,-0.41667,2.833,-0.22222,,,0.03514,0.01576,518.209,8.166,224.228,232.395,285.815,,
Australia,2020-04-23,-31.99619,141.233,25731295,57396,466659,samples tested,6662,5047,75,6662,5122,1540,15.167,208.333,2.667,211.0,-195.83333,-1.38889,-15.86111,0.1944,-15.66667,14.278,,,,0.01464,0.01126,258.907,2.915,196.142,199.057,59.849,70.048,18135.854
Austria,2020-04-23,47.516,14.55,8937767,51500,205835,samples tested,15002,11694,522,15002,12216,2786,71.667,275.167,12.0,287.167,-215.5,-0.19444,-25.13889,-0.91667,-26.05556,25.861,,,,0.04273,0.0348,1678.495,58.404,1308.38,1366.784,311.711,13.721,23029.802
Azerbaijan,2020-04-23,40.143,47.577,10175641,4722,,,1548,948,20,1548,968,580,34.833,58.0,0.3333,58.333,-23.5,0.2778,-2.80556,-0.05556,-2.86111,3.139,,,,0.02066,0.01292,152.128,1.965,93.164,95.129,56.999,,
