Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-05-28,33.0,65.0,39653765,,,,13036,1209,235,13036,1444,11592,,,,,,,,,,,,,,0.1627,0.01803,328.746,5.926,30.489,36.415,292.33,,
Albania,2020-05-28,41.153,20.168,2842650,5269,,,1076,823,33,1076,856,220,,,,,,,,,,,,,,0.03855,0.03067,378.52,11.609,289.519,301.127,77.393,,
Algeria,2020-05-28,28.034,1.66,43697354,4115,,,8997,5277,630,8997,5907,3090,,,,,,,,,,,,,,0.1067,0.07002,205.893,14.417,120.762,135.18,70.714,,
Andorra,2020-05-28,42.506,1.522,78418,42030,,,763,681,51,763,732,31,,,,,,,,,,,,,,0.06967,0.06684,9729.909,650.361,8684.231,9334.592,395.317,,
Angola,2020-05-28,-11.2027,17.874,33046756,3432,,,74,18,4,74,22,52,,,,,,,,,,,,,,0.1818,0.05405,2.239,0.121,0.5447,0.6657,1.574,,
Antigua and Barbuda,2020-05-28,17.061,-61.7964,98848,16727,,,25,19,3,25,22,3,,,,,,,,,,,,,,0.1364,0.12,252.914,30.35,192.214,222.564,30.35,,
Argentina,2020-05-28,-38.4161,-63.6167,45433446,11684,145081,samples tested,14702,4617,508,14702,5125,9577,,,,,,,,,,,,,,0.09912,0.03455,323.594,11.181,101.621,112.802,210.792,9.868,3193.264
Armenia,2020-05-28,40.069,45.038,2938968,4212,,,8216,3287,113,8216,3400,4816,,,,,,,,,,,,,,0.03324,0.01375,2795.539,38.449,1118.42,1156.869,1638.67,,
Australia,2020-05-28,-31.99619,141.233,25731295,57396,1367444,samples tested,7165,6576,103,7165,6679,486,,,,,,,,,,,,,,0.01542,0.01438,278.455,4.003,255.564,259.567,18.888,190.851,53143.225
Austria,2020-05-28,47.516,14.55,8937767,51500,427372,samples tested,16628,15286,668,16628,15954,674,,,,,,,,,,,,,,0.04187,0.04017,1860.42,74.739,1710.271,1785.01,75.41,25.702,47816.418
