Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-03-23,33.0,65.0,39653765,,,,40,1,1,40,2,38,11.667,0.1667,,,,1.722,,,,,-0.34722,-0.0,,0.5,0.025,1.009,0.02522,0.02522,0.05044,0.9583,,
Albania,2020-03-23,41.153,20.168,2842650,5269,,,104,2,4,104,6,98,17.333,,0.6667,,,1.639,,0.08333,,,-0.42361,-0.14931,,0.6667,0.03846,36.586,1.407,0.7036,2.111,34.475,,
Algeria,2020-03-23,28.034,1.66,43697354,4115,,,230,65,17,230,82,148,46.167,-0.5,2.333,1.833,44.333,3.083,-2.41667,0.02778,-2.38889,5.472,0.1389,,,0.2073,0.07391,5.263,0.389,1.488,1.877,3.387,,
Andorra,2020-03-23,42.506,1.522,78418,42030,,,133,1,1,133,2,131,24.833,0.0,,,,2.972,,,,,-0.27083,-0.25868,,0.5,0.00752,1696.039,12.752,12.752,25.504,1670.535,,
Angola,2020-03-23,-11.2027,17.874,33046756,3432,,,3,0,0,3,0,3,0.5,,,,,,,,,,,,,,0.0,0.09078,0.0,0.0,0.0,0.09078,,
Antigua and Barbuda,2020-03-23,17.061,-61.7964,98848,16727,,,3,0,0,3,0,3,1.0,,,,,0.05556,,,,,,,,,0.0,30.35,0.0,0.0,0.0,30.35,,
Argentina,2020-03-23,-38.4161,-63.6167,45433446,11684,,,301,3,4,301,7,294,62.333,10.0,1.0,11.0,51.333,5.861,,0.3611,,,0.4097,,,0.5714,0.01329,6.625,0.08804,0.06603,0.1541,6.471,,
Armenia,2020-03-23,40.069,45.038,2938968,4212,,,235,2,0,235,2,233,25.667,2.833,,,,0.8889,0.75,,,,0.5694,,,0.0,0.0,79.96,0.0,0.6805,0.6805,79.28,,
Australia,2020-03-23,-31.99619,141.233,25731295,57396,,samples tested,1682,88,7,1682,95,1587,336.5,24.333,1.0,25.333,311.167,29.778,2.528,0.1944,2.722,27.056,-5.45833,,,0.07368,0.00416,65.368,0.272,3.42,3.692,61.676,,
Austria,2020-03-23,47.516,14.55,8937767,51500,23429,samples tested,4474,9,21,4474,30,4444,753.5,17.167,7.167,24.333,729.167,32.556,12.833,1.306,14.139,18.417,-13.0,,,0.7,0.00469,500.572,2.35,1.007,3.357,497.216,5.237,2621.348
Azerbaijan,2020-03-23,40.143,47.577,10175641,4722,,,72,10,1,72,11,61,13.0,1.5,0.3333,1.833,11.167,2.583,0.02778,,,,0.5139,-0.07465,-0.03212,0.09091,0.01389,7.076,0.09827,0.9827,1.081,5.995,,
Bahamas,2020-03-23,25.034,-77.3963,396839,32218,,,4,0,0,4,0,4,1.0,,,,,0.1111,,,,,,,,,0.0,10.08,0.0,0.0,0.0,10.08,,
Bahrain,2020-03-23,26.028,50.55,1726667,24051,25169,units unclear,377,149,2,377,151,226,28.833,17.333,0.5,17.833,11.0,-0.75,1.528,0.02778,1.556,-2.30556,-0.4375,,,0.01325,0.00531,218.34,1.158,86.293,87.452,130.888,66.761,14576.638
Bangladesh,2020-03-23,23.685,90.356,165611088,1698,620,samples tested,33,3,3,33,6,27,4.0,1.333,0.6667,2.0,2.0,-0.22222,,,,,-0.09028,,,0.5,0.09091,0.1993,0.01811,0.01811,0.03623,0.163,18.788,3.744
Barbados,2020-03-23,13.194,-59.5432,288373,17949,,,17,0,0,17,0,17,2.167,,,,,0.02778,,,,,,,,,0.0,58.951,0.0,0.0,0.0,58.951,,
Belarus,2020-03-23,53.71,27.953,9429921,6330,,samples tested,81,15,0,81,15,66,2.833,4.0,,,,-0.88889,0.1389,,,,,,,0.0,0.0,8.59,0.0,1.591,1.591,6.999,,
Belgium,2020-03-23,50.833,4.0,11572730,47472,28018,units unclear,3743,263,88,3743,351,3392,663.0,112.333,30.5,142.833,520.167,127.583,23.167,7.361,30.528,97.056,14.972,-6.39757,-3.27127,0.2507,0.02351,323.433,7.604,22.726,30.33,293.103,7.485,2421.036
Belize,2020-03-23,13.194,-59.5432,402155,4885,,,1,0,0,1,0,1,,,,,,,,,,,,,,,0.0,2.487,0.0,0.0,0.0,2.487,,
Benin,2020-03-23,9.308,2.316,12160701,1241,,,5,0,0,5,0,5,0.6667,,,,,-0.08333,,,,,,,,,0.0,0.4112,0.0,0.0,0.0,0.4112,,
