Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-05-07,33.0,65.0,39653765,,,,3563,468,106,3563,574,2989,251.333,26.833,5.0,31.833,219.5,12.083,0.6111,-0.33333,0.2778,11.806,3.562,-0.04861,,0.1847,0.02975,89.853,2.673,11.802,14.475,75.377,,
Albania,2020-05-07,41.153,20.168,2842650,5269,,,842,605,31,842,636,206,10.833,17.833,0.0,17.833,-7.0,-0.61111,-0.94444,,,,,,,0.04874,0.03682,296.202,10.905,212.83,223.735,72.468,,
Algeria,2020-05-07,28.034,1.66,43697354,4115,,,5182,2323,483,5182,2806,2376,179.167,113.333,6.167,119.5,59.667,1.194,6.472,0.25,6.722,-5.52778,-0.52778,,,0.1721,0.09321,118.588,11.053,53.161,64.214,54.374,,
Andorra,2020-05-07,42.506,1.522,78418,42030,,,752,526,47,752,573,179,0.8333,8.5,0.5,9.0,-8.16667,0.02778,-0.22222,-0.05556,-0.27778,0.3056,,,,0.08202,0.0625,9589.635,599.352,6707.644,7306.996,2282.639,,
Angola,2020-05-07,-11.2027,17.874,33046756,3432,,,36,11,2,36,13,23,1.667,0.3333,0.0,0.3333,1.333,0.08333,,,,,,,,0.1538,0.05556,1.089,0.06052,0.3329,0.3934,0.696,,
Antigua and Barbuda,2020-05-07,17.061,-61.7964,98848,16727,,,25,16,3,25,19,6,0.0,0.6667,0.0,0.6667,-0.66667,,0.05556,,,,,,,0.1579,0.12,252.914,30.35,161.865,192.214,60.699,,
Argentina,2020-05-07,-38.4161,-63.6167,45433446,11684,75198,samples tested,5371,1601,282,5371,1883,3488,191.167,52.5,7.5,60.0,131.167,18.583,9.889,-0.27778,9.611,8.972,1.299,-1.02951,,0.1498,0.0525,118.217,6.207,35.238,41.445,76.772,14.001,1655.124
Armenia,2020-05-07,40.069,45.038,2938968,4212,,,2884,1185,42,2884,1227,1657,134.333,42.333,1.0,43.333,91.0,2.722,2.972,-0.08333,2.889,-0.16667,-0.04167,,,0.03423,0.01456,981.297,14.291,403.203,417.493,563.803,,
Australia,2020-05-07,-31.99619,141.233,25731295,57396,722549,samples tested,6913,6078,97,6913,6175,738,16.833,46.667,0.1667,46.833,-30.0,-1.63889,-2.33333,-0.08333,-2.41667,0.7778,,,,0.01571,0.01403,268.661,3.77,236.21,239.98,28.681,104.52,28080.553
Austria,2020-05-07,47.516,14.55,8937767,51500,297894,samples tested,15752,13698,609,15752,14307,1445,41.667,112.5,3.0,115.5,-73.83333,0.6667,0.5,-0.13889,0.3611,0.3056,,,,0.04257,0.03866,1762.409,68.138,1532.598,1600.735,161.673,18.912,33329.802
Azerbaijan,2020-05-07,40.143,47.577,10175641,4722,,,2204,1551,28,2204,1579,625,89.167,28.333,1.0,29.333,59.833,5.667,1.444,0.1111,1.556,4.111,-1.15972,,,0.01773,0.0127,216.596,2.752,152.423,155.174,61.421,,
Bahamas,2020-05-07,25.034,-77.3963,396839,32218,,,92,26,11,92,37,55,1.5,2.0,0.0,2.0,-0.5,-0.25,0.3611,,,,,,,0.2973,0.1196,231.832,27.719,65.518,93.237,138.595,,
Bahrain,2020-05-07,26.028,50.55,1726667,24051,166378,units unclear,4199,2000,8,4199,2008,2191,234.667,54.333,0.0,54.333,180.333,16.333,-6.66667,,,,-2.07639,,,0.00398,0.00191,2431.853,4.633,1158.301,1162.934,1268.919,39.623,96357.896
Bangladesh,2020-05-07,23.685,90.356,165611088,1698,105511,samples tested,12425,1910,199,12425,2109,10316,752.333,240.167,7.667,247.833,504.5,33.611,-7.91667,1.139,-6.77778,40.389,7.25,0.2917,,0.09436,0.01602,75.025,1.202,11.533,12.735,62.291,8.492,637.101
Barbados,2020-05-07,13.194,-59.5432,288373,17949,,,82,53,7,82,60,22,0.3333,1.833,0.0,1.833,-1.5,0.05556,-0.05556,,,,,,,0.1167,0.08537,284.354,24.274,183.79,208.064,76.29,,
Belarus,2020-05-07,53.71,27.953,9429921,6330,229466,samples tested,20168,5067,116,20168,5183,14985,914.0,524.5,4.667,529.167,384.833,11.278,13.75,0.1944,13.944,-2.66667,-0.38889,,,0.02238,0.00575,2138.724,12.301,537.332,549.633,1589.091,11.378,24333.82
Belgium,2020-05-07,50.833,4.0,11572730,47472,431509,units unclear,51420,12980,8415,51420,21395,30025,469.0,210.667,122.0,332.667,136.333,4.806,-3.63889,-7.88889,-11.52778,16.333,-6.47222,,,0.3933,0.1637,4443.204,727.14,1121.602,1848.743,2594.461,8.392,37286.708
Belize,2020-05-07,13.194,-59.5432,402155,4885,,,18,16,2,18,18,0,0.0,0.3333,0.0,0.3333,-0.33333,,-0.08333,,,,,,,0.1111,0.1111,44.759,4.973,39.786,44.759,0.0,,
Benin,2020-05-07,9.308,2.316,12160701,1241,,,140,53,2,140,55,85,37.167,2.0,0.0,2.0,35.167,3.806,0.5278,,,,-2.29167,,,0.03636,0.01429,11.512,0.1645,4.358,4.523,6.99,,
Bhutan,2020-05-07,27.514,90.434,775132,3243,,,7,5,0,7,5,2,0.0,0.0,,,,,,,,,,,,0.0,0.0,9.031,0.0,6.451,6.451,2.58,,
Bolivia,2020-05-07,-16.2902,-63.5887,11736772,3549,10099,units unclear,2081,219,102,2081,321,1760,145.833,16.5,6.0,22.5,123.333,5.972,0.9722,0.1111,1.083,4.889,-0.27778,,,0.3178,0.04901,177.306,8.691,18.659,27.35,149.956,4.853,860.458
Bosnia and Herzegovina,2020-05-07,43.916,17.679,3279568,6066,,,2027,954,90,2027,1044,983,31.833,41.833,4.833,46.667,-14.83333,-2.55556,2.083,0.2778,2.361,-4.91667,,,,0.08621,0.0444,618.069,27.443,290.892,318.335,299.735,,
Botswana,2020-05-07,-22.3285,24.685,2334686,8259,,,23,9,1,23,10,13,0.0,0.6667,0.0,0.6667,-0.66667,,0.1944,,,,,,,0.1,0.04348,9.851,0.4283,3.855,4.283,5.568,,
Brazil,2020-05-07,-14.235,-51.9253,213724406,9001,132467,samples tested,135773,55350,9190,135773,64540,71233,9013.167,3190.333,626.0,3816.333,5196.833,299.806,160.083,35.333,195.417,104.389,-58.15278,,,0.1424,0.06769,635.271,42.999,258.978,301.978,333.294,0.9757,619.803
Brunei,2020-05-07,4.535,114.728,441178,31628,,,141,131,1,141,132,9,0.5,0.6667,0.0,0.6667,-0.16667,-0.08333,-0.11111,,,,,,,0.00758,0.00709,319.599,2.267,296.932,299.199,20.4,,
Bulgaria,2020-05-07,42.734,25.486,6908148,9272,52931,samples tested,1829,384,84,1829,468,1361,52.167,20.5,2.167,22.667,29.5,-0.94444,0.1944,-0.11111,0.08333,-1.02778,-0.79861,,,0.1795,0.04593,264.76,12.16,55.587,67.746,197.014,28.94,7662.111
Burkina Faso,2020-05-07,12.238,-1.5616,20953200,715,,,736,562,48,736,610,126,13.167,5.333,0.5,5.833,7.333,-1.38889,-0.41667,-0.02778,-0.44444,-0.94444,-0.54861,,,0.07869,0.06522,35.126,2.291,26.822,29.112,6.013,,
Burma,2020-05-07,21.916,95.956,,,,,176,62,6,176,68,108,3.167,3.833,0.0,3.833,-0.66667,-0.55556,-0.38889,,,,-0.1875,,,0.08824,0.03409,,,,,,,
Burundi,2020-05-07,-3.3731,29.919,11893778,272,,,15,7,1,15,8,7,0.0,0.0,0.0,0.0,0.0,-0.11111,-0.08333,,,,,,,0.125,0.06667,1.261,0.08408,0.5885,0.6726,0.5885,,
Cabo Verde,2020-05-07,16.539,-23.0418,558398,3635,,,218,38,2,218,40,178,11.833,3.167,0.0,3.167,8.667,-0.69444,0.08333,-0.02778,0.05556,-0.75,0.1181,,,0.05,0.00917,390.403,3.582,68.052,71.633,318.769,,
Cambodia,2020-05-07,11.55,104.917,16782527,1510,,,122,120,0,122,120,2,0.0,0.0,,,,,,,,,,,,0.0,0.0,7.269,0.0,7.15,7.15,0.1192,,
Central African Republic,2020-05-07,6.611,20.939,4796900,476,,,94,10,0,94,10,84,9.667,0.0,,,,0.75,,,,,0.4444,0.1562,,0.0,0.0,19.596,0.0,2.085,2.085,17.511,,
Chad,2020-05-07,15.454,18.732,16575069,728,,,253,50,27,253,77,176,34.167,2.333,3.5,5.833,28.333,-1.69444,0.3056,-0.19444,0.1111,-1.80556,-0.92361,,,0.3506,0.1067,15.264,1.629,3.017,4.646,10.618,,
Chile,2020-05-07,-35.6751,-71.543,19148883,15923,244226,samples tested,24581,11664,285,24581,11949,12632,1370.5,449.5,7.0,456.5,914.0,61.861,15.417,0.2778,15.694,46.167,26.743,5.075,,0.02385,0.01159,1283.678,14.883,609.122,624.005,659.673,9.936,12754.06
China,2020-05-07,32.601,111.038,1407987086,9771,,,80913,76103,4593,80913,80696,217,6.667,30.0,0.0,30.0,-23.33333,0.9444,-1.08333,,,,-0.06944,,,0.05692,0.05676,57.467,3.262,54.051,57.313,0.1541,,
Colombia,2020-05-07,4.571,-74.2973,50907732,6668,135352,samples tested,9456,2300,407,9456,2707,6749,515.0,149.667,17.5,167.167,347.833,28.444,2.333,0.25,2.583,25.861,2.083,-0.57465,-0.4145,0.1504,0.04304,185.748,7.995,45.18,53.175,132.573,14.314,2658.771
