Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-05-30,33.0,65.0,39653765,,,,14525,1303,249,14525,1552,12973,,,,,,,,,,,,,,0.1604,0.01714,366.296,6.279,32.859,39.139,327.157,,
Albania,2020-05-30,41.153,20.168,2842650,5269,,,1122,857,33,1122,890,232,,,,,,,,,,,,,,0.03708,0.02941,394.702,11.609,301.479,313.088,81.614,,
Algeria,2020-05-30,28.034,1.66,43697354,4115,,,9267,5549,646,9267,6195,3072,,,,,,,,,,,,,,0.1043,0.06971,212.072,14.784,126.987,141.771,70.302,,
Andorra,2020-05-30,42.506,1.522,78418,42030,,,764,692,51,764,743,21,,,,,,,,,,,,,,0.06864,0.06675,9742.661,650.361,8824.505,9474.865,267.796,,
Angola,2020-05-30,-11.2027,17.874,33046756,3432,,,84,18,4,84,22,62,,,,,,,,,,,,,,0.1818,0.04762,2.542,0.121,0.5447,0.6657,1.876,,
Antigua and Barbuda,2020-05-30,17.061,-61.7964,98848,16727,,,25,19,3,25,22,3,,,,,,,,,,,,,,0.1364,0.12,252.914,30.35,192.214,222.564,30.35,,
Argentina,2020-05-30,-38.4161,-63.6167,45433446,11684,,samples tested,16214,4788,528,16214,5316,10898,,,,,,,,,,,,,,0.09932,0.03256,356.874,11.621,105.385,117.006,239.867,,
Armenia,2020-05-30,40.069,45.038,2938968,4212,,,8927,3317,127,8927,3444,5483,,,,,,,,,,,,,,0.03688,0.01423,3037.461,43.212,1128.627,1171.84,1865.621,,
Australia,2020-05-30,-31.99619,141.233,25731295,57396,1428538,samples tested,7192,6614,103,7192,6717,475,,,,,,,,,,,,,,0.01533,0.01432,279.504,4.003,257.041,261.044,18.46,198.629,55517.532
Austria,2020-05-30,47.516,14.55,8937767,51500,442143,samples tested,16685,15520,668,16685,16188,497,,,,,,,,,,,,,,0.04127,0.04004,1866.797,74.739,1736.452,1811.191,55.607,26.499,49469.068
Azerbaijan,2020-05-30,40.143,47.577,10175641,4722,,,5246,3327,61,5246,3388,1858,,,,,,,,,,,,,,0.018,0.01163,515.545,5.995,326.957,332.952,182.593,,
Bahamas,2020-05-30,25.034,-77.3963,396839,32218,,,102,48,11,102,59,43,,,,,,,,,,,,,,0.1864,0.1078,257.031,27.719,120.956,148.675,108.356,,
Bahrain,2020-05-30,26.028,50.55,1726667,24051,309573,units unclear,10793,5826,17,10793,5843,4950,,,,,,,,,,,,,,0.00291,0.00158,6250.771,9.846,3374.131,3383.976,2866.795,28.683,179289.348
Bangladesh,2020-05-30,23.685,90.356,165611088,1698,297054,samples tested,44608,9375,610,44608,9985,34623,,,,,,,,,,,,,,0.06109,0.01367,269.354,3.683,56.609,60.292,209.062,6.659,1793.684
Barbados,2020-05-30,13.194,-59.5432,288373,17949,,,92,76,7,92,83,9,,,,,,,,,,,,,,0.08434,0.07609,319.031,24.274,263.548,287.822,31.21,,
Belarus,2020-05-30,53.71,27.953,9429921,6330,526559,samples tested,41658,17964,229,41658,18193,23465,,,,,,,,,,,,,,0.01259,0.0055,4417.64,24.284,1905.0,1929.284,2488.356,12.64,55839.174
Belgium,2020-05-30,50.833,4.0,11572730,47472,698533,units unclear,58186,15769,9453,58186,25222,32964,,,,,,,,,,,,,,0.3748,0.1625,5027.854,816.834,1362.6,2179.434,2848.42,12.005,60360.261
Belize,2020-05-30,13.194,-59.5432,402155,4885,,,18,16,2,18,18,0,,,,,,,,,,,,,,0.1111,0.1111,44.759,4.973,39.786,44.759,0.0,,
Benin,2020-05-30,9.308,2.316,12160701,1241,,,224,136,3,224,139,85,,,,,,,,,,,,,,0.02158,0.01339,18.42,0.2467,11.184,11.43,6.99,,
Bhutan,2020-05-30,27.514,90.434,775132,3243,,,33,6,0,33,6,27,,,,,,,,,,,,,,0.0,0.0,42.573,0.0,7.741,7.741,34.833,,
Bolivia,2020-05-30,-16.2902,-63.5887,11736772,3549,28239,units unclear,9592,889,310,9592,1199,8393,,,,,,,,,,,,,,0.2585,0.03232,817.26,26.413,75.745,102.158,715.103,2.944,2406.028
Bosnia and Herzegovina,2020-05-30,43.916,17.679,3279568,6066,,,2494,1831,153,2494,1984,510,,,,,,,,,,,,,,0.07712,0.06135,760.466,46.652,558.305,604.958,155.508,,
Botswana,2020-05-30,-22.3285,24.685,2334686,8259,,,35,20,1,35,21,14,,,,,,,,,,,,,,0.04762,0.02857,14.991,0.4283,8.566,8.995,5.997,,
Brazil,2020-05-30,-14.235,-51.9253,213724406,9001,485000,samples tested,498440,200892,28834,498440,229726,268714,,,,,,,,,,,,,,0.1255,0.05785,2332.162,134.912,939.958,1074.87,1257.292,0.973,2269.278
Brunei,2020-05-30,4.535,114.728,441178,31628,,,141,138,2,141,140,1,,,,,,,,,,,,,,0.01429,0.01418,319.599,4.533,312.799,317.332,2.267,,
Bulgaria,2020-05-30,42.734,25.486,6908148,9272,80742,samples tested,2499,1064,139,2499,1203,1296,,,,,,,,,,,,,,0.1155,0.05562,361.747,20.121,154.021,174.142,187.605,32.31,11687.937
Burkina Faso,2020-05-30,12.238,-1.5616,20953200,715,,,847,720,53,847,773,74,,,,,,,,,,,,,,0.06856,0.06257,40.423,2.529,34.362,36.892,3.532,,
Burma,2020-05-30,21.916,95.956,,,,,224,130,6,224,136,88,,,,,,,,,,,,,,0.04412,0.02679,,,,,,,
Burundi,2020-05-30,-3.3731,29.919,11893778,272,,,63,33,1,63,34,29,,,,,,,,,,,,,,0.02941,0.01587,5.297,0.08408,2.775,2.859,2.438,,
Cabo Verde,2020-05-30,16.539,-23.0418,558398,3635,,,421,167,4,421,171,250,,,,,,,,,,,,,,0.02339,0.0095,753.943,7.163,299.07,306.233,447.709,,
Cambodia,2020-05-30,11.55,104.917,16782527,1510,,,125,123,0,125,123,2,,,,,,,,,,,,,,0.0,0.0,7.448,0.0,7.329,7.329,0.1192,,
